,sales,assets,market_value,profit
2026,doll_79.94 b,,doll_101.48 b,
2027,doll_86.86 b,,doll_414.28 b,
2028,doll_185.12 b,,doll_127.32 b,
2029,doll_77.61 b,,doll_125.53 b,
2030,doll_131.49 b,,doll_147.05 b,
2031,doll_116.39 b,,doll_205.72 b,
2032,doll_129.76 b,,doll_237.78 b,
2033,doll_117.93 b,,doll_499.86 b,
2034,doll_138.62 b,,doll_96.42 b,
2035,doll_60.22 b,,doll_150.95 b,
2036,doll_62.81 b,,doll_109.32 b,
2037,doll_59.33 b,,doll_135.3 b,
2038,doll_127.42 b,,doll_68.76 b,
2039,doll_94.88 b,,doll_477.38 b,
2040,doll_178.94 b,,doll_74.62 b,
2041,doll_291.98 b,,doll_133.53 b,
2042,doll_81.49 b,,doll_271.83 b,
2043,doll_96.86 b,,doll_71.69 b,
2044,doll_384.82 b,,doll_80.81 b,
2045,doll_45.24 b,,doll_147.92 b,
2046,doll_95.25 b,,doll_360.01 b,
2047,doll_145.19 b,,doll_65.75 b,
2048,doll_117.3 b,,doll_63.56 b,
2049,doll_158.01 b,,doll_98.38 b,
2050,doll_79.02 b,,doll_190.29 b,
2051,doll_38.51 b,,doll_132.99 b,
2052,doll_110.39 b,,doll_103.98 b,
2053,doll_86.85 b,,doll_228.63 b,
2054,doll_60.53 b,,doll_68.59 b,
2055,doll_89.9 b,,doll_108.84 b,
2056,doll_78.22 b,,doll_58.21 b,
2057,doll_48.28 b,,doll_75.75 b,
2058,doll_61.47 b,,doll_494.6 b,
2059,doll_136.34 b,,doll_60.8 b,
2060,doll_75.9 b,,doll_346.8 b,
2061,doll_76 b,,doll_52.82 b,
2062,doll_79.62 b,,doll_386.53 b,
2063,doll_131.48 b,,doll_55.98 b,
2064,doll_83.89 b,,doll_83.98 b,
2065,doll_128.59 b,,doll_91.72 b,
2066,doll_56.2 b,,doll_273.76 b,
2067,doll_51.63 b,,doll_200.73 b,
2068,doll_127 b,,doll_57.89 b,
2069,doll_88.37 b,,doll_117.87 b,
2070,doll_130.5 b,,doll_43.02 b,
2071,doll_68.69 b,,doll_308.14 b,
2072,doll_45.16 b,,doll_120.19 b,
2073,doll_71.08 b,,doll_57.39 b,
2074,doll_65.55 b,,doll_178.07 b,
2075,doll_151.16 b,,doll_310.13 b,
2076,doll_46.29 b,,doll_136.72 b,
2077,doll_76.46 b,,doll_102.23 b,
2078,doll_176.61 b,,doll_44.26 b,
2079,doll_69.58 b,,doll_69.22 b,
2080,doll_111.4 b,,doll_48.79 b,
2081,doll_63.46 b,,doll_117.78 b,
2082,doll_78.82 b,,doll_80.94 b,
2083,doll_174.27 b,,doll_81.2 b,
2084,doll_70.93 b,,doll_43.6 b,
2085,doll_79.47 b,,doll_238.13 b,
2086,doll_50.37 b,,doll_213.83 b,
2087,doll_144.35 b,,doll_121.25 b,
2088,doll_30.35 b,,doll_80.58 b,
2089,doll_52.06 b,,doll_48.73 b,
2090,doll_203.41 b,,doll_79.9 b,
2091,doll_51.55 b,,doll_213.36 b,
2092,doll_54.33 b,,doll_118.52 b,
2093,doll_72.98 b,,doll_215.33 b,
2094,doll_40.95 b,,doll_87.31 b,
2095,doll_91.21 b,,doll_31.96 b,
2096,doll_58.48 b,,doll_41.34 b,
2097,doll_67.25 b,,doll_124.33 b,
2098,doll_44.63 b,,doll_136.86 b,
2099,doll_97.2 b,,doll_163.03 b,
2100,doll_35.32 b,,doll_97.49 b,
2101,doll_35.22 b,,doll_56.17 b,
2102,doll_130.16 b,,doll_44.99 b,
2103,doll_146.94 b,,doll_50.87 b,
2104,doll_205.79 b,,doll_36.91 b,
2105,doll_54.42 b,,doll_58.39 b,
2106,doll_21.85 b,,doll_130.34 b,
2107,doll_54.77 b,,doll_36.6 b,
2108,doll_64.36 b,,doll_149.76 b,
2109,doll_99.41 b,,doll_65.84 b,
2110,doll_90.5 b,,doll_52.28 b,
2111,doll_32.12 b,,doll_54.88 b,
2112,doll_46.38 b,,doll_160.98 b,
2113,doll_38.73 b,,doll_282.86 b,
2114,doll_41.83 b,,doll_203.34 b,
2115,doll_57.37 b,,doll_33.98 b,
2116,doll_26.53 b,,doll_72.74 b,
2117,doll_54.4 b,,doll_82.03 b,
2118,doll_99.83 b,,doll_35.09 b,
2119,doll_39.21 b,,doll_219.71 b,
2120,doll_73.61 b,,doll_31.42 b,
2121,doll_61.64 b,,doll_88.6 b,
2122,doll_210.22 b,,doll_253.39 b,
2123,doll_214.6 b,,doll_49.04 b,
2124,doll_62 b,,doll_116.16 b,
2125,doll_51.68 b,,doll_97.92 b,
2126,doll_35.5 b,,doll_42.33 b,
2127,doll_46.06 b,,doll_124.43 b,
2128,doll_46.92 b,,doll_112.09 b,
2129,doll_47.84 b,,doll_41.42 b,
2130,doll_47.17 b,,doll_39.76 b,
2131,doll_23.12 b,,doll_75.48 b,
2132,doll_92.9 b,,doll_51.78 b,
2133,doll_37.77 b,,doll_62.6 b,
2134,doll_44.51 b,,doll_210.98 b,
2135,doll_46.23 b,,doll_70.26 b,
2136,doll_52.02 b,,doll_62.81 b,
2137,doll_35.96 b,,doll_52.89 b,
2138,doll_50.98 b,,doll_115.91 b,
2139,doll_108.31 b,,doll_40.83 b,
2140,doll_107.99 b,,doll_45.95 b,
2141,doll_18.98 b,,doll_127.6 b,
2142,doll_23.19 b,,doll_67.64 b,
2143,doll_37.55 b,,doll_90.92 b,
2144,doll_91.9 b,,doll_45.78 b,
2145,doll_49.17 b,,doll_74.12 b,
2146,doll_102.7 b,,doll_37.61 b,
2147,doll_56.99 b,,doll_25.26 b,
2148,doll_25.48 b,,doll_436.49 b,
2149,doll_106 b,,doll_111.76 b,
2150,doll_41.98 b,,doll_35.28 b,
2151,doll_53.82 b,,"doll_1,038.73 b",
2152,doll_44.45 b,,doll_123.81 b,
2153,doll_22.51 b,,doll_98.28 b,
2154,doll_30.17 b,,doll_31.55 b,
2155,doll_84.88 b,,doll_35.48 b,
2156,doll_103.58 b,,doll_26.56 b,
2157,doll_135.95 b,,doll_39.34 b,
2158,doll_30.28 b,,doll_189.4 b,
2159,doll_102.13 b,,doll_31.36 b,
2160,doll_61.95 b,,doll_51.41 b,
2161,doll_96.25 b,,doll_130.37 b,
2162,doll_91.55 b,,doll_53.19 b,
2163,doll_96.62 b,,doll_55.04 b,
2164,doll_19.93 b,,doll_71.9 b,
2165,doll_28.5 b,,doll_239.64 b,
2166,doll_125.11 b,,doll_32.17 b,
2167,doll_31.79 b,,doll_144.62 b,
2168,doll_33.18 b,,doll_124.02 b,
2169,doll_37.55 b,,doll_61.31 b,
2170,doll_68.4 b,,doll_31.5 b,
2171,doll_65.75 b,,doll_118.82 b,
2172,doll_20.3 b,,doll_100.8 b,
2173,doll_20.46 b,,doll_61.42 b,
2174,doll_25.1 b,,doll_87.98 b,
2175,doll_106.84 b,,doll_35.64 b,
2176,doll_59.08 b,,doll_56.87 b,
2177,doll_50.57 b,,doll_35.19 b,
2178,doll_48.37 b,,doll_67.84 b,
2179,doll_91.44 b,,doll_28.52 b,
2180,doll_41.52 b,,doll_59.44 b,
2181,doll_28.33 b,,doll_43.16 b,
2182,doll_21.49 b,,doll_39.03 b,
2183,doll_56.7 b,,doll_196.86 b,
2184,doll_34.39 b,,doll_130.67 b,
2185,doll_26.76 b,,doll_31.38 b,
2186,doll_30.79 b,,doll_157.26 b,
2187,doll_76.65 b,,doll_28.98 b,
2188,doll_18.66 b,,doll_51.21 b,
2189,doll_42.94 b,,doll_32.81 b,
2190,doll_31.17 b,,doll_77.51 b,
2191,doll_18.38 b,,doll_56.23 b,
2192,doll_33.23 b,,doll_30.63 b,
2193,doll_68.15 b,,doll_35.23 b,
2194,doll_59.72 b,,doll_63.62 b,
2195,doll_58.35 b,,doll_50.35 b,
2196,doll_46.42 b,,doll_29.44 b,
2197,doll_71.42 b,,doll_27.92 b,
2198,doll_15.76 b,,doll_77.24 b,
2199,doll_34.46 b,,doll_28.9 b,
2200,doll_36.04 b,,doll_149.68 b,
2201,doll_38.16 b,,doll_195.52 b,
2202,doll_50.59 b,,doll_36.45 b,
2203,doll_121.42 b,,doll_28.87 b,
2204,doll_21.89 b,,doll_67.9 b,
2205,doll_42.38 b,,doll_20.11 b,
2206,doll_27.37 b,,doll_78.17 b,
2207,doll_68.07 b,,doll_22.69 b,
2208,doll_26.91 b,,doll_489.83 b,
2209,doll_25.99 b,,doll_133.63 b,
2210,doll_22.66 b,,doll_147.23 b,
2211,doll_66.73 b,,doll_19.9 b,
2212,doll_46.89 b,,doll_203.13 b,
2213,doll_31.55 b,,doll_45.32 b,
2214,doll_31.51 b,,doll_159.18 b,
2215,doll_25.56 b,,doll_100.22 b,
2216,doll_33.61 b,,doll_32.45 b,
2217,doll_22.89 b,,doll_39.71 b,
2218,doll_50.6 b,,doll_60.55 b,
2219,doll_35.31 b,,doll_41.54 b,
2220,doll_28.32 b,,doll_265.45 b,
2221,doll_28.72 b,,doll_89.98 b,
2222,doll_23.22 b,,doll_185.03 b,
2223,doll_74.08 b,,doll_98.13 b,
2224,doll_35.57 b,,doll_19.37 b,
2225,doll_34.16 b,,doll_85.36 b,
2226,doll_35.35 b,,doll_84.9 b,
2227,doll_22.11 b,,doll_41.15 b,
2228,doll_66.28 b,,doll_28.62 b,
2229,doll_23.23 b,,doll_80.48 b,
2230,doll_36.7 b,,doll_24.54 b,
2231,doll_70.55 b,,doll_31.34 b,
2232,doll_36.13 b,,doll_27.91 b,
2233,doll_23.97 b,,doll_74.27 b,
2234,doll_29.82 b,,doll_30.71 b,
2235,doll_35.67 b,,doll_69.84 b,
2236,doll_85.26 b,,doll_51.85 b,
2237,doll_119.78 b,,doll_48.64 b,
2238,doll_50.08 b,,doll_16.74 b,
2239,doll_62.51 b,,doll_19.63 b,
2240,doll_30.4 b,,doll_95.68 b,
2241,doll_48.07 b,,doll_63.37 b,
2242,doll_34.8 b,,doll_30.05 b,
2243,doll_12.4 b,,doll_63.03 b,
2244,doll_51.77 b,,doll_25.8 b,
2245,doll_108.41 b,,doll_19.1 b,
2246,doll_17.86 b,,doll_30.22 b,
2247,doll_39.27 b,,doll_47.68 b,
2248,doll_84.09 b,,doll_56.34 b,
2249,doll_38.47 b,,doll_66.42 b,
2250,doll_57.93 b,,doll_20.47 b,
2251,doll_14.2 b,,doll_59.09 b,
2252,doll_52.1 b,,doll_70.06 b,
2253,doll_19.02 b,,doll_30.6 b,
2254,doll_81.13 b,,doll_15.65 b,
2255,doll_23.74 b,,doll_145.27 b,
2256,doll_33.86 b,,doll_19.29 b,
2257,doll_166.46 b,,doll_15.36 b,
2258,doll_64.98 b,,doll_38.75 b,
2259,doll_13.56 b,,doll_40.26 b,
2260,doll_78.47 b,,doll_39.19 b,
2261,doll_31.21 b,,doll_46.27 b,
2262,doll_26.49 b,,doll_169.72 b,
2263,doll_27.58 b,,doll_81.85 b,
2264,doll_49.49 b,,doll_45.14 b,
2265,doll_16.09 b,,doll_35.68 b,
2266,doll_18.88 b,,doll_343.27 b,
2267,doll_29.54 b,,doll_20.7 b,
2268,doll_125.98 b,,doll_49.2 b,
2269,doll_18.48 b,,doll_52.3 b,
2270,doll_24.31 b,,doll_60.97 b,
2271,doll_23.27 b,,doll_82.53 b,
2272,doll_14.64 b,,doll_26.82 b,
2273,doll_28.93 b,,doll_61.35 b,
2274,doll_43.36 b,,doll_34.7 b,
2275,doll_25.96 b,,doll_53.05 b,
2276,doll_20.77 b,,doll_54.88 b,
2277,doll_257.01 b,,doll_47.66 b,
2278,doll_29.27 b,,doll_18.17 b,
2279,doll_20.65 b,,doll_247.8 b,
2280,doll_27.63 b,,doll_57.39 b,
2281,doll_12.81 b,,doll_63.51 b,
2282,doll_61.01 b,,doll_25.82 b,
2283,doll_52.2 b,,doll_31.17 b,
2284,doll_22.38 b,,doll_252.91 b,
2285,doll_66.66 b,,doll_18.03 b,
2286,doll_19 b,,doll_116.05 b,
2287,doll_89.36 b,,doll_30.57 b,
2288,doll_90.1 b,,doll_14.37 b,
2289,doll_13.96 b,,doll_68.82 b,
2290,doll_137.89 b,,doll_41.23 b,
2291,doll_55.52 b,,doll_23.35 b,
2292,doll_14.6 b,,doll_343.32 b,
2293,doll_50.91 b,,doll_37.03 b,
2294,doll_13.71 b,,doll_37.67 b,
2295,doll_23.43 b,,doll_36.07 b,
2296,doll_46.15 b,,doll_34.94 b,
2297,doll_20.14 b,,doll_148.42 b,
2298,doll_27.79 b,,doll_21.62 b,
2299,doll_221.1 b,,doll_33.25 b,
2300,doll_23.43 b,,doll_79.45 b,
2301,doll_32.57 b,,doll_68.15 b,
2302,doll_30.36 b,,doll_89.63 b,
2303,doll_39.96 b,,doll_43.29 b,
2304,doll_10.15 b,,doll_65.71 b,
2305,doll_48.55 b,,doll_73.7 b,
2306,doll_14.81 b,,doll_29.5 b,
2307,doll_84.17 b,,doll_25.89 b,
2308,doll_33.78 b,,doll_23.25 b,
2309,doll_15.47 b,,doll_132.17 b,
2310,doll_16.62 b,,doll_50.58 b,
2311,doll_11.21 b,,doll_55.44 b,
2312,doll_72.32 b,,doll_19.7 b,
2313,doll_46 b,,doll_24.7 b,
2314,doll_19.78 b,,doll_67.97 b,
2315,doll_51.78 b,,doll_16.12 b,
2316,doll_15.7 b,,doll_93.89 b,
2317,doll_111.7 b,,doll_40.23 b,
2318,doll_49.52 b,,doll_33.74 b,
2319,doll_58.8 b,,doll_20.8 b,
2320,doll_48.22 b,,doll_20.28 b,
2321,doll_29.35 b,,doll_30.19 b,
2322,doll_21.11 b,,doll_100.66 b,
2323,doll_24.15 b,,doll_99.65 b,
2324,doll_47 b,,doll_22.61 b,
2325,doll_37.21 b,,doll_41.33 b,
2326,doll_8.63 b,,doll_86.46 b,
2327,doll_19.81 b,,doll_69.46 b,
2328,doll_20.86 b,,doll_70.75 b,
2329,doll_18.49 b,,doll_29.83 b,
2330,doll_28.65 b,,doll_37.97 b,
2331,doll_57.54 b,,doll_14.92 b,
2332,doll_37.26 b,,doll_30.55 b,
2333,doll_12.8 b,,doll_31.69 b,
2334,doll_58.66 b,,doll_46.65 b,
2335,doll_26.38 b,,doll_13.28 b,
2336,doll_22.38 b,,doll_15.72 b,
2337,doll_100.33 b,,doll_880 m,
2338,doll_44.26 b,,doll_20.43 b,
2339,doll_20.33 b,,doll_85.88 b,
2340,doll_13.89 b,,doll_30.97 b,
2341,doll_19.93 b,,doll_72.63 b,
2342,doll_65.97 b,,doll_20.98 b,
2343,doll_41.89 b,,doll_16.51 b,
2344,doll_22.73 b,,doll_21.71 b,
2345,doll_11.74 b,,doll_32.19 b,
2346,doll_8.25 b,,doll_69.08 b,
2347,doll_18.7 b,,doll_51.83 b,
2348,doll_23.67 b,,doll_58.86 b,
2349,doll_18.34 b,,doll_159.94 b,
2350,doll_12.77 b,,doll_50.14 b,
2351,doll_18.88 b,,doll_19.69 b,
2352,doll_31 b,,doll_31.77 b,
2353,doll_19.38 b,,doll_15.09 b,
2354,doll_28.59 b,,doll_20.13 b,
2355,doll_17.9 b,,doll_17.05 b,
2356,doll_16.65 b,,doll_34.51 b,
2357,doll_27.88 b,,doll_27.82 b,
2358,doll_72.2 b,,doll_16.53 b,
2359,doll_34.22 b,,doll_56.92 b,
2360,doll_26.04 b,,doll_52.89 b,
2361,doll_65.84 b,,doll_20.86 b,
2362,doll_62.24 b,,doll_488 m,
2363,doll_27.86 b,,doll_20.48 b,
2364,doll_21.16 b,,doll_30.53 b,
2365,doll_37.48 b,,doll_13.6 b,
2366,doll_8.89 b,,doll_37.99 b,
2367,doll_50.83 b,,doll_15.05 b,
2368,doll_114 b,,doll_42.19 b,
2369,doll_13.12 b,,doll_75.34 b,
2370,doll_24.8 b,,doll_14.7 b,
2371,doll_20.93 b,,doll_47.37 b,
2372,doll_157.66 b,,doll_8.69 b,
2373,doll_18.4 b,,doll_56.56 b,
2374,doll_38.84 b,,doll_34.61 b,
2375,doll_26.05 b,,doll_26.78 b,
2376,doll_16.13 b,,doll_193.1 b,
2377,doll_22.39 b,,doll_23.65 b,
2378,doll_11.54 b,,doll_26.04 b,
2379,doll_6.74 b,,doll_119.85 b,
2380,doll_70.28 b,,doll_16.34 b,
2381,doll_17.2 b,,doll_57.46 b,
2382,doll_16.23 b,,doll_63.16 b,
2383,doll_16.07 b,,doll_74.68 b,
2384,doll_90.31 b,,doll_11.38 b,
2385,doll_25.73 b,,doll_172.79 b,
2386,doll_35.67 b,,doll_13.91 b,
2387,doll_42.02 b,,doll_16.24 b,
2388,doll_23.54 b,,doll_19.73 b,
2389,doll_15.94 b,,doll_14.76 b,
2390,doll_9.36 b,,doll_119.49 b,
2391,doll_17.87 b,,doll_57.38 b,
2392,doll_10.26 b,,doll_34.81 b,
2393,doll_22.43 b,,doll_38.63 b,
2394,doll_15.9 b,,doll_27.29 b,
2395,doll_23.41 b,,doll_19.42 b,
2396,doll_35.16 b,,doll_33.26 b,
2397,doll_19.63 b,,doll_58.35 b,
2398,doll_85.9 b,,doll_11.99 b,
2399,doll_24.19 b,,doll_44.22 b,
2400,doll_64.99 b,,doll_17.48 b,
2401,doll_16.91 b,,doll_60.71 b,
2402,doll_35.86 b,,doll_15.89 b,
2403,doll_11.55 b,,doll_86.33 b,
2404,doll_17.11 b,,doll_93.79 b,
2405,doll_26.24 b,,doll_29.66 b,
2406,doll_40.34 b,,doll_22.76 b,
2407,doll_79.17 b,,doll_16.36 b,
2408,doll_31.07 b,,doll_20.42 b,
2409,doll_25.93 b,,doll_23.41 b,
2410,doll_26.85 b,,doll_30.15 b,
2411,doll_14.52 b,,doll_83.82 b,
2412,doll_28.84 b,,doll_23.74 b,
2413,doll_14.93 b,,doll_19.63 b,
2414,doll_15.4 b,,doll_38.07 b,
2415,doll_84.53 b,,doll_9.36 b,
2416,doll_28.99 b,,doll_28.86 b,
2417,doll_26.88 b,,doll_46.78 b,
2418,doll_26.33 b,,doll_11.76 b,
2419,doll_19.31 b,,doll_32.49 b,
2420,doll_26.95 b,,doll_28.6 b,
2421,doll_31.98 b,,doll_24.66 b,
2422,doll_28.42 b,,doll_22.75 b,
2423,doll_12.17 b,,doll_18.84 b,
2424,doll_20.28 b,,doll_26.39 b,
2425,doll_12.68 b,,doll_52.47 b,
2426,doll_8.52 b,,doll_83.05 b,
2427,doll_7.79 b,,doll_34.31 b,
2428,doll_18.55 b,,doll_55.6 b,
2429,doll_22.66 b,,doll_20.62 b,
2430,doll_62.29 b,,doll_104.45 b,
2431,doll_18.63 b,,doll_43.66 b,
2432,doll_11.41 b,,doll_31.32 b,
2433,doll_9 b,,doll_24.82 b,
2434,doll_17.77 b,,doll_94.7 b,
2435,doll_33.43 b,,doll_20.19 b,
2436,doll_23.57 b,,doll_13.28 b,
2437,doll_25.1 b,,doll_41.08 b,
2438,doll_28.13 b,,doll_22.85 b,
2439,doll_11.14 b,,doll_67.06 b,
2440,doll_14.26 b,,doll_18.25 b,
2441,doll_13.06 b,,doll_53.11 b,
2442,doll_132.85 b,,doll_15.64 b,
2443,doll_14.77 b,,doll_37.88 b,
2444,doll_28.89 b,,doll_25.28 b,
2445,doll_17.81 b,,doll_47.86 b,
2446,doll_7.01 b,,doll_40.31 b,
2447,doll_15.9 b,,doll_18.06 b,
2448,doll_10.48 b,,doll_55.95 b,
2449,doll_17.81 b,,doll_37.75 b,
2450,doll_26.17 b,,doll_29.75 b,
2451,doll_17.93 b,,doll_65.39 b,
2452,doll_23.72 b,,doll_28.33 b,
2453,doll_17.66 b,,doll_46.45 b,
2454,doll_24.8 b,,doll_62.03 b,
2455,doll_30.17 b,,doll_21.93 b,
2456,doll_13.37 b,,doll_40.44 b,
2457,doll_15.65 b,,doll_41.92 b,
2458,doll_11.37 b,,doll_19.23 b,
2459,doll_69.53 b,,doll_13.04 b,
2460,doll_23.32 b,,doll_18.92 b,
2461,doll_38.68 b,,doll_204.56 b,
2462,doll_38.49 b,,doll_3.18 b,
2463,doll_70.4 b,,doll_2.78 b,
2464,doll_29.54 b,,doll_25.7 b,
2465,doll_8.6 b,,doll_26.14 b,
2466,doll_38.86 b,,doll_15.82 b,
2467,doll_147.63 b,,doll_68.56 b,
2468,doll_16.61 b,,doll_43.42 b,
2469,doll_42.58 b,,doll_10.55 b,
2470,doll_8.27 b,,doll_26.35 b,
2471,doll_10.18 b,,doll_24.98 b,
2472,doll_87.81 b,,doll_15.77 b,
2473,doll_32.83 b,,doll_29.14 b,
2474,doll_7.55 b,,doll_24.72 b,
2475,doll_19.26 b,,doll_10.48 b,
2476,doll_34.44 b,,doll_8.91 b,
2477,doll_11.94 b,,doll_42.24 b,
2478,doll_28.97 b,,doll_38.65 b,
2479,doll_51.73 b,,doll_11.01 b,
2480,doll_53.63 b,,doll_46.36 b,
2481,doll_15.24 b,,doll_58.01 b,
2482,doll_13.75 b,,doll_11.47 b,
2483,doll_36.42 b,,doll_15.65 b,
2484,doll_17 b,,doll_20.32 b,
2485,doll_9.17 b,,doll_24.74 b,
2486,doll_4.69 b,,doll_80.12 b,
2487,doll_12.44 b,,doll_42.24 b,
2488,doll_11.58 b,,doll_54.16 b,
2489,doll_9.53 b,,doll_26.88 b,
2490,doll_27.38 b,,doll_27.29 b,
2491,doll_23.54 b,,doll_29.79 b,
2492,doll_13.67 b,,doll_34.18 b,
2493,doll_18.26 b,,doll_20.04 b,
2494,doll_17.52 b,,doll_26.68 b,
2495,doll_24.51 b,,doll_22.06 b,
2496,doll_22.28 b,,doll_24.76 b,
2497,doll_70.56 b,,doll_11.89 b,
2498,doll_19.27 b,,doll_51.27 b,
2499,doll_9.27 b,,doll_52.66 b,
2500,doll_6.55 b,,doll_32.71 b,
2501,doll_45.13 b,,doll_21.03 b,
2502,doll_19.95 b,,doll_64.22 b,
2503,doll_22.57 b,,doll_22.93 b,
2504,doll_11.41 b,,doll_125.37 b,
2505,doll_16.72 b,,doll_64.61 b,
2506,doll_11.43 b,,doll_13.97 b,
2507,doll_19.18 b,,doll_11.2 b,
2508,doll_20.61 b,,doll_35.55 b,
2509,doll_17.88 b,,doll_16.2 b,
2510,doll_35.86 b,,doll_11.14 b,
2511,doll_39.91 b,,doll_14.14 b,
2512,doll_21.3 b,,doll_3.15 b,
2513,doll_16.28 b,,doll_38.94 b,
2514,doll_20.53 b,,doll_31.13 b,
2515,doll_10.84 b,,doll_13.79 b,
2516,doll_13.59 b,,doll_52.53 b,
2517,doll_6.1 b,,doll_67.62 b,
2518,doll_32.85 b,,doll_21.5 b,
2519,doll_14.63 b,,doll_24.88 b,
2520,doll_10.99 b,,doll_49.11 b,
2521,doll_24.02 b,,doll_28.3 b,
2522,doll_10.57 b,,doll_42.73 b,
2523,doll_21.46 b,,doll_35.59 b,
2524,doll_4.83 b,,doll_126.34 b,
2525,doll_19.14 b,,doll_28.56 b,
2526,doll_44.43 b,,doll_13.13 b,
2527,doll_10.61 b,,doll_21.04 b,
2528,doll_8.32 b,,doll_25.13 b,
2529,doll_50.26 b,,doll_31.81 b,
2530,doll_35.88 b,,doll_34.84 b,
2531,doll_59.15 b,,doll_16.83 b,
2532,doll_25.44 b,,doll_9.59 b,
2533,doll_12.85 b,,doll_45.55 b,
2534,doll_71.89 b,,doll_15.57 b,
2535,doll_34.8 b,,doll_10.5 b,
2536,doll_27.75 b,,doll_27.96 b,
2537,doll_30.13 b,,doll_18.19 b,
2538,doll_30.09 b,,doll_14.64 b,
2539,doll_16.33 b,,doll_87.21 b,
2540,doll_26.52 b,,doll_36.7 b,
2541,doll_16.86 b,,doll_14.32 b,
2542,doll_6.38 b,,doll_69.42 b,
2543,doll_14.67 b,,doll_15.94 b,
2544,doll_17.09 b,,doll_67.25 b,
2545,doll_66.12 b,,doll_17.87 b,
2546,doll_10.59 b,,doll_94.67 b,
2547,doll_36.25 b,,doll_18.14 b,
2548,doll_8.44 b,,doll_81.25 b,
2549,doll_19.99 b,,doll_21.19 b,
2550,doll_10.94 b,,doll_53.86 b,
2551,doll_12.25 b,,doll_59.06 b,
2552,doll_15.22 b,,doll_40.01 b,
2553,doll_12.19 b,,doll_68.81 b,
2554,doll_13.43 b,,doll_36.05 b,
2555,doll_26.32 b,,doll_37.7 b,
2556,doll_7.45 b,,doll_19.06 b,
2557,doll_9.58 b,,doll_26.88 b,
2558,doll_15.99 b,,doll_9 b,
2559,doll_25.35 b,,doll_40.57 b,
2560,doll_32.56 b,,doll_15.39 b,
2561,doll_51.76 b,,doll_20.56 b,
2562,doll_6.08 b,,doll_31.82 b,
2563,doll_16.43 b,,doll_142.8 b,
2564,doll_12.84 b,,doll_19.89 b,
2565,doll_11.27 b,,doll_44.12 b,
2566,doll_19.79 b,,doll_46.67 b,
2567,doll_6.75 b,,doll_18.56 b,
2568,doll_18.51 b,,doll_43.62 b,
2569,doll_14.07 b,,doll_28.58 b,
2570,doll_13.7 b,,doll_39.15 b,
2571,doll_6.88 b,,doll_20.76 b,
2572,doll_13.69 b,,doll_38.57 b,
2573,doll_20.35 b,,doll_17.94 b,
2574,doll_17.1 b,,doll_22.87 b,
2575,doll_19.69 b,,doll_11.16 b,
2576,doll_6.63 b,,doll_20.03 b,
2577,doll_6.34 b,,doll_19.52 b,
2578,doll_10.43 b,,doll_21.49 b,
2579,doll_32.78 b,,doll_84.46 b,
2580,doll_14.46 b,,doll_63.42 b,
2581,doll_14.57 b,,doll_43.53 b,
2582,doll_8.8 b,,doll_61.39 b,
2583,doll_10.54 b,,doll_12.59 b,
2584,doll_17.42 b,,doll_68.17 b,
2585,doll_10.33 b,,doll_24.88 b,
2586,doll_14.74 b,,doll_23.75 b,
2587,doll_11.31 b,,doll_12.95 b,
2588,doll_12.78 b,,doll_36.77 b,
2589,doll_25.02 b,,doll_8.48 b,
2590,doll_31.4 b,,doll_12.04 b,
2591,doll_15.63 b,,doll_11.58 b,
2592,doll_15.29 b,,doll_35.6 b,
2593,doll_16.38 b,,doll_20.21 b,
2594,doll_11.47 b,,doll_9.51 b,
2595,doll_60.74 b,,doll_45.06 b,
2596,doll_15.82 b,,doll_34.21 b,
2597,doll_30.07 b,,doll_18.68 b,
2598,doll_11.79 b,,doll_29.24 b,
2599,doll_5.89 b,,doll_31.03 b,
2600,doll_11.89 b,,doll_62.63 b,
2601,doll_14.9 b,,doll_27.27 b,
2602,doll_23.37 b,,doll_5.07 b,
2603,doll_10.67 b,,doll_11.81 b,
2604,doll_11.71 b,,doll_25.1 b,
2605,doll_12.23 b,,doll_30.25 b,
2606,doll_38 b,,doll_25.8 b,
2607,doll_12.99 b,,doll_59.33 b,
2608,doll_19.46 b,,doll_12.82 b,
2609,doll_16.83 b,,doll_21.35 b,
2610,doll_17.27 b,,doll_30.94 b,
2611,doll_13.86 b,,doll_58.74 b,
2612,doll_12.18 b,,doll_49.91 b,
2613,doll_32.05 b,,doll_36.66 b,
2614,doll_35.1 b,,doll_28.01 b,
2615,doll_43.2 b,,doll_11.16 b,
2616,doll_16.13 b,,doll_33.94 b,
2617,doll_77.3 b,,doll_5.15 b,
2618,doll_6.57 b,,doll_22.08 b,
2619,doll_22.13 b,,doll_10.91 b,
2620,doll_16.77 b,,doll_19.81 b,
2621,doll_9.86 b,,doll_31.72 b,
2622,doll_17.59 b,,doll_21.93 b,
2623,doll_10.62 b,,doll_138.97 b,
2624,doll_21.78 b,,doll_17.89 b,
2625,doll_38.84 b,,doll_6.79 b,
2626,doll_17.07 b,,doll_40.47 b,
2627,doll_27.79 b,,doll_111.43 b,
2628,doll_7.92 b,,doll_44.83 b,
2629,doll_10.75 b,,doll_19.97 b,
2630,doll_15.79 b,,doll_27.77 b,
2631,doll_5.26 b,,doll_32.23 b,
2632,doll_16.12 b,,doll_25.02 b,
2633,doll_13.43 b,,doll_20.28 b,
2634,doll_11.32 b,,doll_17.11 b,
