,pricecap,revenue,earnings,share_price,url
51987,doll_4.62 b,doll_4.73 b,doll_0.34 b,doll_8.15,https://companiesmarketcap.com/remgro-limited/marketcap/
51988,doll_6.22 b,doll_3.38 b,doll_1.03 b,doll_12.78,https://companiesmarketcap.com/nedbank/marketcap/
51989,doll_0.22 b,doll_3.59 b,doll_0.76 b,doll_51.15,https://companiesmarketcap.com/absa-bank/marketcap/
51990,doll_7.13 b,doll_9.07 b,doll_0.40 b,doll_21.35,https://companiesmarketcap.com/bidcorp/marketcap/
51991,doll_7.06 b,doll_12.61 b,doll_1.10 b,doll_3.20,https://companiesmarketcap.com/sanlam/marketcap/
51992,doll_2.55 b,doll_1.89 b,doll_0.31 b,doll_9.90,https://companiesmarketcap.com/mr-price-group/marketcap/
51993,doll_1.54 b,doll_1.98 b,doll_79.93 m,doll_1.79,https://companiesmarketcap.com/dis-chem-pharmacies/marketcap/
51994,doll_1.61 b,doll_4.29 b,doll_0.46 b,doll_1.11,https://companiesmarketcap.com/momentum-metropolitan/marketcap/
51995,doll_4.08 b,doll_2.33 b,doll_0.21 b,doll_16.76,https://companiesmarketcap.com/clicks-group/marketcap/
51996,doll_13.96 b,doll_11.43 b,doll_2.64 b,doll_7.73,https://companiesmarketcap.com/mtn-group/marketcap/
51997,doll_13.36 b,doll_1.75 b,doll_0.71 b,doll_115.08,https://companiesmarketcap.com/capitec-bank/marketcap/
51998,doll_0.98 b,doll_2.95 b,doll_0.26 b,doll_2.02,https://companiesmarketcap.com/telkom-sa/marketcap/
51999,doll_3.57 b,doll_1.04 b,doll_1.05 b,doll_18.08,https://companiesmarketcap.com/african-rainbow-minerals/marketcap/
52000,doll_2.20 b,doll_1.89 b,doll_0.21 b,doll_12.95,https://companiesmarketcap.com/tiger-brands/marketcap/
52001,doll_1.53 b,doll_0.85 b,doll_0.14 b,doll_4.64,https://companiesmarketcap.com/avi-ltd/marketcap/
52002,doll_0.95 b,doll_2.19 b,doll_97.85 m,doll_5.15,https://companiesmarketcap.com/barloworld/marketcap/
52003,doll_3.86 b,doll_2.38 b,doll_0.50 b,doll_8.69,https://companiesmarketcap.com/aspen-pharmacare/marketcap/
52004,doll_3.08 b,doll_3.81 b,doll_0.48 b,doll_7.24,https://companiesmarketcap.com/multichoice-group/marketcap/
52005,doll_3.08 b,doll_2.06 b,doll_1.05 b,doll_12.73,https://companiesmarketcap.com/exxaro-resources/marketcap/
52006,doll_2.10 b,doll_2.99 b,doll_0.27 b,doll_6.53,https://companiesmarketcap.com/the-foschini-group/marketcap/
52007,doll_11.30 b,doll_2.54 b,-doll_79.1 m,doll_12.69,https://companiesmarketcap.com/gold-fields/marketcap/
52008,doll_2.29 b,doll_2.10 b,doll_0.21 b,doll_10.44,https://companiesmarketcap.com/distell/marketcap/
52009,doll_0.25 b,doll_0.31 b,-doll_27.25 m,doll_4.30,https://companiesmarketcap.com/lesaka-technologies/marketcap/
52010,doll_0.97 b,doll_0.55 b,doll_0.16 b,doll_0.79,https://companiesmarketcap.com/italtile/marketcap/
52011,doll_2.22 b,doll_1.04 b,doll_0.35 b,doll_2.46,https://companiesmarketcap.com/ninety-one-group/marketcap/
52012,doll_1.66 b,doll_0.48 b,doll_0.65 b,doll_0.25,https://companiesmarketcap.com/redefine-properties/marketcap/
52013,doll_4.51 b,doll_4.53 b,doll_0.46 b,doll_1.22,https://companiesmarketcap.com/pepkor/marketcap/
52014,doll_7.78 b,doll_11.35 b,doll_0.69 b,doll_14.35,https://companiesmarketcap.com/shoprite-holdings/marketcap/
52015,doll_9.69 b,doll_3.92 b,doll_1.24 b,doll_23.18,https://companiesmarketcap.com/anglogold-ashanti/marketcap/
52016,doll_3.52 m,doll_1.47 m,-doll_8.35 m,doll_0.01000,https://companiesmarketcap.com/afristrat-investment/marketcap/
52017,doll_1.53 b,doll_1.43 b,doll_0.13 b,doll_2.03,https://companiesmarketcap.com/transaction-capital/marketcap/
52018,doll_13.00 b,doll_7.09 b,doll_1.69 b,doll_7.55,https://companiesmarketcap.com/vodacom/marketcap/
52019,doll_2.51 b,doll_22.62 b,-doll_1.99 b,doll_4.07,https://companiesmarketcap.com/harmony-gold/marketcap/
52020,doll_1.62 b,doll_7.29 b,doll_0.67 b,doll_2.88,https://companiesmarketcap.com/sappi/marketcap/
52021,doll_4.50 b,doll_6.16 b,doll_0.59 b,doll_13.26,https://companiesmarketcap.com/the-bidvest-group/marketcap/
52022,doll_1.56 b,doll_1.57 b,doll_0.17 b,doll_1.08,https://companiesmarketcap.com/life-healthcare-group/marketcap/
52023,doll_5.26 b,doll_4.08 b,doll_0.42 b,doll_8.01,https://companiesmarketcap.com/discovery-limited/marketcap/
52024,doll_2.63 b,doll_1.29 b,doll_0.16 b,doll_1.69,https://companiesmarketcap.com/rand-merchant-investment/marketcap/
52025,doll_21.43 b,doll_7.07 b,doll_2.88 b,doll_3.82,https://companiesmarketcap.com/firstrand/marketcap/
52026,doll_0.76 b,doll_0.17 b,doll_12.07 m,doll_8.95,https://companiesmarketcap.com/drdgold/marketcap/
52027,doll_2.95 b,doll_0.80 b,doll_0.96 b,doll_0.87,https://companiesmarketcap.com/growthpoint-properties/marketcap/
52028,doll_0.97 b,doll_0.21 b,doll_0.11 b,doll_0.60,https://companiesmarketcap.com/fortress-reit/marketcap/
52029,doll_1.67 b,doll_1.93 b,doll_0.27 b,doll_15.25,https://companiesmarketcap.com/santam/marketcap/
52030,doll_22.01 b,doll_82.08 b,doll_2.71 b,doll_3.00,https://companiesmarketcap.com/tesco/marketcap/
52031,doll_144.37 b,doll_55.99 b,doll_14.98 b,doll_36.15,https://companiesmarketcap.com/hsbc/marketcap/
52032,doll_2.68 b,doll_16.70 b,doll_0.86 b,doll_2.81,https://companiesmarketcap.com/royal-mail/marketcap/
52033,doll_7.04 b,doll_39.27 b,doll_1.12 b,doll_2.97,https://companiesmarketcap.com/sainsburys/marketcap/
52034,doll_130.24 b,doll_58.20 b,doll_8.07 b,doll_51.44,https://companiesmarketcap.com/unilever/marketcap/
52035,doll_17.65 b,doll_18.98 b,doll_1.20 b,doll_22.34,https://companiesmarketcap.com/associated-british-foods/marketcap/
52036,doll_12.14 b,doll_13.23 b,-doll_3.21 b,doll_56.69,https://companiesmarketcap.com/wpp/marketcap/
52037,doll_58.13 b,doll_41.55 b,doll_17.62 b,doll_43.46,https://companiesmarketcap.com/anglo-american/marketcap/
52038,doll_30.61 b,doll_69.89 b,-doll_7.81 b,doll_11.23,https://companiesmarketcap.com/vodafone/marketcap/
52039,doll_15.70 b,doll_32.00 b,doll_4.47 b,doll_1.58,https://companiesmarketcap.com/bt-group/marketcap/
52040,doll_31.49 b,doll_26.35 b,doll_2.84 b,doll_10.25,https://companiesmarketcap.com/bae-systems/marketcap/
52041,doll_72.42 b,doll_42.86 b,doll_6.58 b,doll_35.38,https://companiesmarketcap.com/glaxo-smith-kline/marketcap/
52042,doll_222.25 b,doll_45.15 b,doll_2.38 b,doll_71.08,https://companiesmarketcap.com/astrazeneca/marketcap/
52043,doll_208.24 b,doll_365.29 b,doll_64.64 b,doll_59.61,https://companiesmarketcap.com/shell/marketcap/
52044,doll_24.82 b,doll_15.79 b,doll_3.95 b,doll_8.57,https://companiesmarketcap.com/standard-chartered/marketcap/
52045,doll_6.29 b,doll_17.66 b,doll_1.54 b,doll_3.25,https://companiesmarketcap.com/kingfisher/marketcap/
52046,doll_35.55 b,doll_30.30 b,doll_8.94 b,doll_8.96,https://companiesmarketcap.com/barclays/marketcap/
52047,doll_10.23 b,doll_11.47 b,doll_0.87 b,doll_1.97,https://companiesmarketcap.com/jd-sports/marketcap/
52048,doll_23.50 b,doll_25.68 b,doll_2.15 b,doll_17.48,https://companiesmarketcap.com/cnh-industrial/marketcap/
52049,doll_107.46 b,doll_222.68 b,doll_5.02 b,doll_35.56,https://companiesmarketcap.com/bp/marketcap/
52050,doll_164.56 b,doll_33.76 b,doll_5.34 b,doll_334.11,https://companiesmarketcap.com/linde/marketcap/
52051,doll_3.60 b,doll_14.30 b,doll_0.51 b,doll_1.83,https://companiesmarketcap.com/marks-and-spencer/marketcap/
52052,doll_35.54 b,doll_14.65 b,doll_5.12 b,doll_7.35,https://companiesmarketcap.com/natwest-group/marketcap/
52053,doll_40.54 b,doll_21.51 b,doll_7.59 b,doll_2.41,https://companiesmarketcap.com/lloyds-banking-group/marketcap/
52054,doll_85.85 b,doll_21.64 b,doll_7.61 b,doll_38.40,https://companiesmarketcap.com/british-american-tobacco/marketcap/
52055,doll_65.60 b,doll_12.42 b,doll_3.86 b,doll_317.17,https://companiesmarketcap.com/aon/marketcap/
52056,doll_125.69 b,doll_63.49 b,doll_31.42 b,doll_77.55,https://companiesmarketcap.com/rio-tinto/marketcap/
52057,doll_16.12 b,doll_3.99 b,doll_0.43 b,doll_31.99,https://companiesmarketcap.com/rentokil-initial/marketcap/
52058,doll_1.05 b,doll_2.92 b,-doll_0.12 b,doll_1.72,https://companiesmarketcap.com/national-express-group/marketcap/
52059,doll_27.56 b,doll_8.85 b,doll_1.44 b,doll_254.65,https://companiesmarketcap.com/willis-wowers-watson/marketcap/
52060,doll_8.62 b,doll_3.76 b,doll_0.55 b,doll_53.45,https://companiesmarketcap.com/intertek/marketcap/
52061,doll_11.07 b,doll_15.14 b,-doll_0.4 b,doll_1.31,https://companiesmarketcap.com/rolls-royce-holdings/marketcap/
52062,doll_52.40 b,doll_14.99 b,doll_3.74 b,doll_73.21,https://companiesmarketcap.com/reckitt-benckiser/marketcap/
52063,doll_1.61 b,doll_2.89 b,doll_0.24 b,doll_11.21,https://companiesmarketcap.com/savills/marketcap/
52064,doll_7.47 b,doll_9.29 b,-doll_0.62 b,doll_1.84,https://companiesmarketcap.com/melrose-industries/marketcap/
52065,doll_28.80 b,doll_29.69 b,doll_2.78 b,doll_139.08,https://companiesmarketcap.com/ferguson/marketcap/
52066,doll_7.52 b,doll_2.27 b,doll_77.83 m,doll_37.24,https://companiesmarketcap.com/whitbread/marketcap/
52067,doll_1.32 b,doll_6.40 b,-doll_80.6 m,doll_1.92,https://companiesmarketcap.com/john-wood-group/marketcap/
52068,doll_55.76 b,doll_9.77 b,doll_2.59 b,doll_29.14,https://companiesmarketcap.com/relx/marketcap/
52069,doll_23.37 b,doll_36.35 b,doll_2.84 b,doll_24.98,https://companiesmarketcap.com/imperial-brands/marketcap/
52070,doll_4.49 b,doll_5.89 b,doll_0.38 b,doll_9.41,https://companiesmarketcap.com/frasers-group/marketcap/
52071,doll_5.94 b,doll_9.10 b,doll_0.47 b,doll_4.31,https://companiesmarketcap.com/ds-smith/marketcap/
52072,doll_46.43 b,doll_23.04 b,doll_2.75 b,doll_63.15,https://companiesmarketcap.com/national-grid/marketcap/
52073,doll_103.84 b,doll_16.23 b,-doll_0.89 b,doll_183.21,https://companiesmarketcap.com/diageo/marketcap/
52074,doll_1.85 b,doll_5.38 b,doll_0.34 b,doll_3.68,https://companiesmarketcap.com/babcock/marketcap/
52075,doll_9.03 b,doll_8.74 b,doll_1.11 b,doll_18.39,https://companiesmarketcap.com/mondi/marketcap/
52076,doll_10.47 b,doll_6.20 b,doll_1.10 b,doll_81.05,https://companiesmarketcap.com/next-plc/marketcap/
52077,doll_3.21 b,doll_1.65 b,doll_0.19 b,doll_31.52,https://companiesmarketcap.com/greggs/marketcap/
52078,doll_2.53 b,doll_9.69 b,doll_0.11 b,doll_4.33,https://companiesmarketcap.com/balfour-beatty/marketcap/
52079,doll_48.97 b,doll_1.94 b,doll_0.41 b,doll_91.23,https://companiesmarketcap.com/london-stock-exchange/marketcap/
52080,doll_2.44 b,doll_2.44 b,doll_28.14 m,doll_3.07,https://companiesmarketcap.com/ssp-group/marketcap/
52081,doll_27.52 b,doll_8.87 b,doll_1.96 b,doll_61.36,https://companiesmarketcap.com/ashtead/marketcap/
52082,doll_15.33 b,doll_44.52 b,doll_0.75 b,doll_5.42,https://companiesmarketcap.com/aviva/marketcap/
52083,doll_36.89 b,doll_8.55 b,doll_1.50 b,doll_7.99,https://companiesmarketcap.com/haleon/marketcap/
52084,doll_25.73 b,doll_13.51 b,doll_1.56 b,doll_56.29,https://companiesmarketcap.com/coca-cola-european-partners/marketcap/
52085,doll_8.15 b,doll_8.49 b,-doll_1.25 b,doll_11.35,https://companiesmarketcap.com/pearson/marketcap/
52086,doll_22.01 b,doll_82.08 b,doll_2.71 b,doll_3.00,https://companiesmarketcap.com/tesco/marketcap/
52087,doll_144.37 b,doll_55.99 b,doll_14.98 b,doll_36.15,https://companiesmarketcap.com/hsbc/marketcap/
52088,doll_2.68 b,doll_16.70 b,doll_0.86 b,doll_2.81,https://companiesmarketcap.com/royal-mail/marketcap/
52089,doll_7.04 b,doll_39.27 b,doll_1.12 b,doll_2.97,https://companiesmarketcap.com/sainsburys/marketcap/
52090,doll_130.24 b,doll_58.20 b,doll_8.07 b,doll_51.44,https://companiesmarketcap.com/unilever/marketcap/
52091,doll_17.65 b,doll_18.98 b,doll_1.20 b,doll_22.34,https://companiesmarketcap.com/associated-british-foods/marketcap/
52092,doll_12.14 b,doll_13.23 b,-doll_3.21 b,doll_56.69,https://companiesmarketcap.com/wpp/marketcap/
52093,doll_58.13 b,doll_41.55 b,doll_17.62 b,doll_43.46,https://companiesmarketcap.com/anglo-american/marketcap/
52094,doll_30.61 b,doll_69.89 b,-doll_7.81 b,doll_11.23,https://companiesmarketcap.com/vodafone/marketcap/
52095,doll_15.70 b,doll_32.00 b,doll_4.47 b,doll_1.58,https://companiesmarketcap.com/bt-group/marketcap/
52096,doll_31.49 b,doll_26.35 b,doll_2.84 b,doll_10.25,https://companiesmarketcap.com/bae-systems/marketcap/
52097,doll_72.42 b,doll_42.86 b,doll_6.58 b,doll_35.38,https://companiesmarketcap.com/glaxo-smith-kline/marketcap/
52098,doll_222.25 b,doll_45.15 b,doll_2.38 b,doll_71.08,https://companiesmarketcap.com/astrazeneca/marketcap/
52099,doll_208.24 b,doll_365.29 b,doll_64.64 b,doll_59.61,https://companiesmarketcap.com/shell/marketcap/
52100,doll_24.82 b,doll_15.79 b,doll_3.95 b,doll_8.57,https://companiesmarketcap.com/standard-chartered/marketcap/
52101,doll_6.29 b,doll_17.66 b,doll_1.54 b,doll_3.25,https://companiesmarketcap.com/kingfisher/marketcap/
52102,doll_35.55 b,doll_30.30 b,doll_8.94 b,doll_8.96,https://companiesmarketcap.com/barclays/marketcap/
52103,doll_10.23 b,doll_11.47 b,doll_0.87 b,doll_1.97,https://companiesmarketcap.com/jd-sports/marketcap/
52104,doll_23.50 b,doll_25.68 b,doll_2.15 b,doll_17.48,https://companiesmarketcap.com/cnh-industrial/marketcap/
52105,doll_107.46 b,doll_222.68 b,doll_5.02 b,doll_35.56,https://companiesmarketcap.com/bp/marketcap/
52106,doll_164.56 b,doll_33.76 b,doll_5.34 b,doll_334.11,https://companiesmarketcap.com/linde/marketcap/
52107,doll_3.60 b,doll_14.30 b,doll_0.51 b,doll_1.83,https://companiesmarketcap.com/marks-and-spencer/marketcap/
52108,doll_35.54 b,doll_14.65 b,doll_5.12 b,doll_7.35,https://companiesmarketcap.com/natwest-group/marketcap/
52109,doll_40.54 b,doll_21.51 b,doll_7.59 b,doll_2.41,https://companiesmarketcap.com/lloyds-banking-group/marketcap/
52110,doll_85.85 b,doll_21.64 b,doll_7.61 b,doll_38.40,https://companiesmarketcap.com/british-american-tobacco/marketcap/
52111,doll_65.60 b,doll_12.42 b,doll_3.86 b,doll_317.17,https://companiesmarketcap.com/aon/marketcap/
52112,doll_125.69 b,doll_63.49 b,doll_31.42 b,doll_77.55,https://companiesmarketcap.com/rio-tinto/marketcap/
52113,doll_16.12 b,doll_3.99 b,doll_0.43 b,doll_31.99,https://companiesmarketcap.com/rentokil-initial/marketcap/
52114,doll_1.05 b,doll_2.92 b,-doll_0.12 b,doll_1.72,https://companiesmarketcap.com/national-express-group/marketcap/
52115,doll_27.56 b,doll_8.85 b,doll_1.44 b,doll_254.65,https://companiesmarketcap.com/willis-wowers-watson/marketcap/
52116,doll_8.62 b,doll_3.76 b,doll_0.55 b,doll_53.45,https://companiesmarketcap.com/intertek/marketcap/
52117,doll_11.07 b,doll_15.14 b,-doll_0.4 b,doll_1.31,https://companiesmarketcap.com/rolls-royce-holdings/marketcap/
52118,doll_52.40 b,doll_14.99 b,doll_3.74 b,doll_73.21,https://companiesmarketcap.com/reckitt-benckiser/marketcap/
52119,doll_1.61 b,doll_2.89 b,doll_0.24 b,doll_11.21,https://companiesmarketcap.com/savills/marketcap/
52120,doll_7.47 b,doll_9.29 b,-doll_0.62 b,doll_1.84,https://companiesmarketcap.com/melrose-industries/marketcap/
52121,doll_28.80 b,doll_29.69 b,doll_2.78 b,doll_139.08,https://companiesmarketcap.com/ferguson/marketcap/
52122,doll_7.52 b,doll_2.27 b,doll_77.83 m,doll_37.24,https://companiesmarketcap.com/whitbread/marketcap/
52123,doll_1.32 b,doll_6.40 b,-doll_80.6 m,doll_1.92,https://companiesmarketcap.com/john-wood-group/marketcap/
52124,doll_55.76 b,doll_9.77 b,doll_2.59 b,doll_29.14,https://companiesmarketcap.com/relx/marketcap/
52125,doll_23.37 b,doll_36.35 b,doll_2.84 b,doll_24.98,https://companiesmarketcap.com/imperial-brands/marketcap/
52126,doll_4.49 b,doll_5.89 b,doll_0.38 b,doll_9.41,https://companiesmarketcap.com/frasers-group/marketcap/
52127,doll_5.94 b,doll_9.10 b,doll_0.47 b,doll_4.31,https://companiesmarketcap.com/ds-smith/marketcap/
52128,doll_46.43 b,doll_23.04 b,doll_2.75 b,doll_63.15,https://companiesmarketcap.com/national-grid/marketcap/
52129,doll_103.84 b,doll_16.23 b,-doll_0.89 b,doll_183.21,https://companiesmarketcap.com/diageo/marketcap/
52130,doll_1.85 b,doll_5.38 b,doll_0.34 b,doll_3.68,https://companiesmarketcap.com/babcock/marketcap/
52131,doll_9.03 b,doll_8.74 b,doll_1.11 b,doll_18.39,https://companiesmarketcap.com/mondi/marketcap/
52132,doll_10.47 b,doll_6.20 b,doll_1.10 b,doll_81.05,https://companiesmarketcap.com/next-plc/marketcap/
52133,doll_3.21 b,doll_1.65 b,doll_0.19 b,doll_31.52,https://companiesmarketcap.com/greggs/marketcap/
52134,doll_2.53 b,doll_9.69 b,doll_0.11 b,doll_4.33,https://companiesmarketcap.com/balfour-beatty/marketcap/
52135,doll_48.97 b,doll_1.94 b,doll_0.41 b,doll_91.23,https://companiesmarketcap.com/london-stock-exchange/marketcap/
52136,doll_2.44 b,doll_2.44 b,doll_28.14 m,doll_3.07,https://companiesmarketcap.com/ssp-group/marketcap/
52137,doll_27.52 b,doll_8.87 b,doll_1.96 b,doll_61.36,https://companiesmarketcap.com/ashtead/marketcap/
52138,doll_15.33 b,doll_44.52 b,doll_0.75 b,doll_5.42,https://companiesmarketcap.com/aviva/marketcap/
52139,doll_36.89 b,doll_8.55 b,doll_1.50 b,doll_7.99,https://companiesmarketcap.com/haleon/marketcap/
52140,doll_25.73 b,doll_13.51 b,doll_1.56 b,doll_56.29,https://companiesmarketcap.com/coca-cola-european-partners/marketcap/
52141,doll_8.15 b,doll_8.49 b,-doll_1.25 b,doll_11.35,https://companiesmarketcap.com/pearson/marketcap/
52142,doll_22.01 b,doll_82.08 b,doll_2.71 b,doll_3.00,https://companiesmarketcap.com/tesco/marketcap/
52143,doll_144.37 b,doll_55.99 b,doll_14.98 b,doll_36.15,https://companiesmarketcap.com/hsbc/marketcap/
52144,doll_2.68 b,doll_16.70 b,doll_0.86 b,doll_2.81,https://companiesmarketcap.com/royal-mail/marketcap/
52145,doll_7.04 b,doll_39.27 b,doll_1.12 b,doll_2.97,https://companiesmarketcap.com/sainsburys/marketcap/
52146,doll_130.24 b,doll_58.20 b,doll_8.07 b,doll_51.44,https://companiesmarketcap.com/unilever/marketcap/
52147,doll_17.65 b,doll_18.98 b,doll_1.20 b,doll_22.34,https://companiesmarketcap.com/associated-british-foods/marketcap/
52148,doll_12.14 b,doll_13.23 b,-doll_3.21 b,doll_56.69,https://companiesmarketcap.com/wpp/marketcap/
52149,doll_58.13 b,doll_41.55 b,doll_17.62 b,doll_43.46,https://companiesmarketcap.com/anglo-american/marketcap/
52150,doll_30.61 b,doll_69.89 b,-doll_7.81 b,doll_11.23,https://companiesmarketcap.com/vodafone/marketcap/
52151,doll_15.70 b,doll_32.00 b,doll_4.47 b,doll_1.58,https://companiesmarketcap.com/bt-group/marketcap/
52152,doll_31.49 b,doll_26.35 b,doll_2.84 b,doll_10.25,https://companiesmarketcap.com/bae-systems/marketcap/
52153,doll_72.42 b,doll_42.86 b,doll_6.58 b,doll_35.38,https://companiesmarketcap.com/glaxo-smith-kline/marketcap/
52154,doll_222.25 b,doll_45.15 b,doll_2.38 b,doll_71.08,https://companiesmarketcap.com/astrazeneca/marketcap/
52155,doll_208.24 b,doll_365.29 b,doll_64.64 b,doll_59.61,https://companiesmarketcap.com/shell/marketcap/
52156,doll_24.82 b,doll_15.79 b,doll_3.95 b,doll_8.57,https://companiesmarketcap.com/standard-chartered/marketcap/
52157,doll_6.29 b,doll_17.66 b,doll_1.54 b,doll_3.25,https://companiesmarketcap.com/kingfisher/marketcap/
52158,doll_35.55 b,doll_30.30 b,doll_8.94 b,doll_8.96,https://companiesmarketcap.com/barclays/marketcap/
52159,doll_10.23 b,doll_11.47 b,doll_0.87 b,doll_1.97,https://companiesmarketcap.com/jd-sports/marketcap/
52160,doll_23.50 b,doll_25.68 b,doll_2.15 b,doll_17.48,https://companiesmarketcap.com/cnh-industrial/marketcap/
52161,doll_107.46 b,doll_222.68 b,doll_5.02 b,doll_35.56,https://companiesmarketcap.com/bp/marketcap/
52162,doll_164.56 b,doll_33.76 b,doll_5.34 b,doll_334.11,https://companiesmarketcap.com/linde/marketcap/
52163,doll_3.60 b,doll_14.30 b,doll_0.51 b,doll_1.83,https://companiesmarketcap.com/marks-and-spencer/marketcap/
52164,doll_35.54 b,doll_14.65 b,doll_5.12 b,doll_7.35,https://companiesmarketcap.com/natwest-group/marketcap/
52165,doll_40.54 b,doll_21.51 b,doll_7.59 b,doll_2.41,https://companiesmarketcap.com/lloyds-banking-group/marketcap/
52166,doll_85.85 b,doll_21.64 b,doll_7.61 b,doll_38.40,https://companiesmarketcap.com/british-american-tobacco/marketcap/
52167,doll_65.60 b,doll_12.42 b,doll_3.86 b,doll_317.17,https://companiesmarketcap.com/aon/marketcap/
52168,doll_125.69 b,doll_63.49 b,doll_31.42 b,doll_77.55,https://companiesmarketcap.com/rio-tinto/marketcap/
52169,doll_16.12 b,doll_3.99 b,doll_0.43 b,doll_31.99,https://companiesmarketcap.com/rentokil-initial/marketcap/
52170,doll_1.05 b,doll_2.92 b,-doll_0.12 b,doll_1.72,https://companiesmarketcap.com/national-express-group/marketcap/
52171,doll_27.56 b,doll_8.85 b,doll_1.44 b,doll_254.65,https://companiesmarketcap.com/willis-wowers-watson/marketcap/
52172,doll_8.62 b,doll_3.76 b,doll_0.55 b,doll_53.45,https://companiesmarketcap.com/intertek/marketcap/
52173,doll_11.07 b,doll_15.14 b,-doll_0.4 b,doll_1.31,https://companiesmarketcap.com/rolls-royce-holdings/marketcap/
52174,doll_52.40 b,doll_14.99 b,doll_3.74 b,doll_73.21,https://companiesmarketcap.com/reckitt-benckiser/marketcap/
52175,doll_1.61 b,doll_2.89 b,doll_0.24 b,doll_11.21,https://companiesmarketcap.com/savills/marketcap/
