,Unnamed: 0,revenue_2020_eu
6119,6119,doll_0.0024300000000000003 b
6120,6120,doll_0.007030000000000001 b
6121,6121,doll_0.004900000000000001 b
6122,6122,doll_0.0087 b
6123,6123,doll_0.26831 b
6124,6124,doll_0.00458 b
6125,6125,doll_0.01675 b
6126,6126,doll_0.01065 b
6127,6127,doll_0.0015 b
6128,6128,doll_0.0044599999999999996 b
6129,6129,doll_0.00811 b
6130,6130,doll_0.02152 b
6131,6131,doll_0.01809 b
6132,6132,doll_0.01494 b
6133,6133,doll_0.009300000000000001 b
6134,6134,doll_0.0024300000000000003 b
6135,6135,doll_0.00619 b
6136,6136,doll_0.05514 b
6137,6137,doll_0.02025 b
6138,6138,doll_0.0083 b
6139,6139,doll_0.0272 b
6140,6140,doll_0.00289 b
6141,6141,doll_0.00328 b
6142,6142,doll_0.00591 b
6143,6143,doll_0.0105 b
6144,6144,doll_0.008289999999999999 b
6145,6145,doll_0.0054 b
6146,6146,doll_0.00636 b
6147,6147,doll_0.0030600000000000002 b
6148,6148,doll_0.013859999999999999 b
6149,6149,doll_0.01148 b
6150,6150,doll_0.0043 b
6151,6151,doll_0.07139 b
6152,6152,doll_0.0022299999999999998 b
6153,6153,doll_0.00207 b
6154,6154,doll_0.00707 b
6155,6155,doll_0.0648 b
6156,6156,doll_0.00206 b
6157,6157,doll_0.0038799999999999998 b
6158,6158,doll_0.00364 b
6159,6159,doll_0.01989 b
6160,6160,doll_0.06349 b
6161,6161,doll_0.0027 b
6162,6162,doll_0.00231 b
6163,6163,doll_0.00401 b
6164,6164,doll_0.0015400000000000001 b
6165,6165,doll_0.013 b
6166,6166,doll_0.0124 b
6167,6167,doll_0.00785 b
6168,6168,doll_0.00242 b
6169,6169,doll_0.01159 b
6170,6170,doll_0.00228 b
6171,6171,doll_0.01139 b
6172,6172,doll_0.009800000000000001 b
6173,6173,doll_0.00696 b
6174,6174,doll_0.0063 b
6175,6175,doll_0.0123 b
6176,6176,doll_0.00346 b
6177,6177,doll_0.0015 b
6178,6178,doll_0.02827 b
6179,6179,doll_0.00225 b
6180,6180,doll_0.026269999999999998 b
6181,6181,doll_0.02208 b
6182,6182,doll_0.00271 b
6183,6183,doll_0.00352 b
6184,6184,doll_0.006900000000000001 b
6185,6185,doll_0.00522 b
6186,6186,doll_0.0058200000000000005 b
6187,6187,doll_0.00428 b
6188,6188,doll_0.0384 b
6189,6189,doll_0.003 b
6190,6190,doll_0.00273 b
6191,6191,doll_0.04336 b
6192,6192,doll_0.00365 b
6193,6193,doll_0.00228 b
6194,6194,doll_0.0015 b
6195,6195,doll_0.00728 b
6196,6196,doll_0.0024100000000000002 b
6197,6197,doll_0.00373 b
6198,6198,doll_0.012580000000000001 b
6199,6199,doll_0.00552 b
6200,6200,doll_0.0018 b
6201,6201,doll_0.0195 b
6202,6202,doll_0.00507 b
6203,6203,doll_0.019579999999999997 b
6204,6204,doll_0.011789999999999998 b
6205,6205,doll_0.11404 b
6206,6206,doll_0.0026 b
6207,6207,doll_0.0024 b
6208,6208,doll_0.02164 b
6209,6209,doll_0.02453 b
6210,6210,doll_0.00379 b
6211,6211,doll_0.00521 b
6212,6212,doll_0.05863 b
6213,6213,doll_0.0026 b
6214,6214,doll_0.0083 b
6215,6215,doll_0.00256 b
6216,6216,doll_0.01756 b
6217,6217,doll_0.00757 b
6218,6218,doll_0.00747 b
6219,6219,doll_0.0064 b
6220,6220,doll_0.002 b
6221,6221,doll_0.0145 b
6222,6222,doll_0.008199999999999999 b
6223,6223,doll_0.00633 b
6224,6224,doll_0.015470000000000001 b
6225,6225,doll_0.01975 b
6226,6226,doll_0.008 b
6227,6227,doll_0.0023799999999999997 b
6228,6228,doll_0.01098 b
6229,6229,doll_0.031760000000000004 b
6230,6230,doll_0.011 b
6231,6231,doll_0.0021000000000000003 b
6232,6232,doll_0.0038799999999999998 b
6233,6233,doll_0.00357 b
6234,6234,doll_0.00191 b
6235,6235,doll_0.00344 b
6236,6236,doll_0.10275 b
6237,6237,doll_0.049 b
6238,6238,doll_0.03359 b
6239,6239,doll_0.00919 b
6240,6240,doll_0.00547 b
6241,6241,doll_0.00272 b
6242,6242,doll_0.00316 b
6243,6243,doll_0.0060999999999999995 b
6244,6244,doll_0.01103 b
6245,6245,doll_0.00762 b
6246,6246,doll_0.01848 b
6247,6247,doll_0.02512 b
6248,6248,doll_0.00198 b
6249,6249,doll_0.0017 b
6250,6250,doll_0.00542 b
6251,6251,doll_0.00646 b
6252,6252,doll_0.006730000000000001 b
6253,6253,doll_0.0024500000000000004 b
6254,6254,doll_0.06509999999999999 b
6255,6255,doll_0.02379 b
6256,6256,doll_0.00228 b
6257,6257,doll_0.00373 b
6258,6258,doll_0.00437 b
6259,6259,doll_0.0062 b
6260,6260,doll_0.00819 b
6261,6261,doll_0.009789999999999998 b
6262,6262,doll_0.02041 b
6263,6263,doll_0.0018700000000000001 b
6264,6264,doll_0.012150000000000001 b
6265,6265,doll_0.04 b
6266,6266,doll_0.008 b
6267,6267,doll_0.02197 b
6268,6268,doll_0.00462 b
6269,6269,doll_0.00899 b
6270,6270,doll_0.00156 b
6271,6271,doll_0.0044 b
6272,6272,doll_0.0023 b
6273,6273,doll_0.14128 b
6274,6274,doll_0.00483 b
6275,6275,doll_0.01814 b
6276,6276,doll_0.02278 b
6277,6277,doll_0.0017 b
6278,6278,doll_0.02218 b
6279,6279,doll_0.00266 b
6280,6280,doll_0.08859 b
6281,6281,doll_0.0044 b
6282,6282,doll_0.0023 b
6283,6283,doll_0.0245 b
6284,6284,doll_0.007 b
6285,6285,doll_0.04147 b
6286,6286,doll_0.00619 b
6287,6287,doll_0.00218 b
6288,6288,doll_0.0062 b
6289,6289,doll_0.016370000000000003 b
6290,6290,doll_0.00352 b
6291,6291,doll_0.05164 b
6292,6292,doll_0.13738 b
6293,6293,doll_0.00756 b
6294,6294,doll_0.0038 b
6295,6295,doll_0.003 b
6296,6296,doll_0.00495 b
6297,6297,doll_0.00212 b
6298,6298,doll_0.01738 b
6299,6299,doll_0.0044 b
6300,6300,doll_0.0020499999999999997 b
6301,6301,doll_0.12362999999999999 b
6302,6302,doll_0.04251 b
6303,6303,doll_0.00196 b
6304,6304,doll_0.0038599999999999997 b
6305,6305,doll_0.012 b
6306,6306,doll_0.015099999999999999 b
6307,6307,doll_0.00604 b
6308,6308,doll_0.00213 b
6309,6309,doll_0.07736 b
6310,6310,doll_0.01307 b
6311,6311,doll_0.0046 b
6312,6312,doll_0.0077 b
6313,6313,doll_0.0348 b
6314,6314,doll_0.0022299999999999998 b
6315,6315,doll_0.02504 b
6316,6316,doll_0.00233 b
6317,6317,doll_0.00222 b
6318,6318,doll_0.040549999999999996 b
6319,6319,doll_0.0044 b
6320,6320,doll_0.0032 b
6321,6321,doll_0.00232 b
6322,6322,doll_0.0291 b
6323,6323,doll_0.00221 b
6324,6324,doll_0.00957 b
6325,6325,doll_0.0031 b
6326,6326,doll_0.00664 b
6327,6327,doll_0.00287 b
6328,6328,doll_0.00319 b
6329,6329,doll_0.00329 b
6330,6330,doll_0.01071 b
6331,6331,doll_0.0347 b
6332,6332,doll_0.0016899999999999999 b
6333,6333,doll_0.00259 b
6334,6334,doll_0.00852 b
6335,6335,doll_0.01558 b
6336,6336,doll_0.0022 b
6337,6337,doll_0.00344 b
6338,6338,doll_0.00437 b
6339,6339,doll_0.0020800000000000003 b
6340,6340,doll_0.03449 b
6341,6341,doll_0.00404 b
6342,6342,doll_0.0032 b
6343,6343,doll_0.024 b
6344,6344,doll_0.01024 b
6345,6345,doll_0.0033 b
6346,6346,doll_0.00412 b
6347,6347,doll_0.0029 b
6348,6348,doll_0.0055899999999999995 b
6349,6349,doll_0.00318 b
6350,6350,doll_0.5167999999999999 b
6351,6351,doll_0.00621 b
6352,6352,doll_0.0083 b
6353,6353,doll_0.00204 b
6354,6354,doll_0.00558 b
6355,6355,doll_0.00453 b
6356,6356,doll_0.006809999999999999 b
6357,6357,doll_0.00834 b
6358,6358,doll_0.0111 b
6359,6359,doll_0.01025 b
6360,6360,doll_0.0092 b
6361,6361,doll_0.00807 b
6362,6362,doll_0.00235 b
6363,6363,doll_0.0076100000000000004 b
6364,6364,doll_0.005 b
6365,6365,doll_0.015 b
6366,6366,doll_0.01099 b
6367,6367,doll_0.00424 b
6368,6368,doll_0.01276 b
6369,6369,doll_0.0029500000000000004 b
6370,6370,doll_0.00645 b
6371,6371,doll_0.0036 b
6372,6372,doll_0.00588 b
6373,6373,doll_0.00453 b
6374,6374,doll_0.01485 b
6375,6375,doll_0.0027 b
6376,6376,doll_0.015 b
6377,6377,doll_0.0029 b
6378,6378,doll_0.0027400000000000002 b
6379,6379,doll_0.05745 b
6380,6380,doll_0.00874 b
6381,6381,doll_0.0030099999999999997 b
6382,6382,doll_0.00445 b
6383,6383,doll_0.0044 b
6384,6384,doll_0.00549 b
6385,6385,doll_0.006690000000000001 b
6386,6386,doll_0.03511 b
6387,6387,doll_0.007719999999999999 b
6388,6388,doll_0.01613 b
6389,6389,doll_0.0028 b
6390,6390,doll_0.0037 b
6391,6391,doll_0.00729 b
6392,6392,doll_0.0029500000000000004 b
6393,6393,doll_0.00265 b
6394,6394,doll_0.00323 b
6395,6395,doll_0.03302 b
6396,6396,doll_0.01576 b
6397,6397,doll_0.0022 b
6398,6398,doll_0.010539999999999999 b
6399,6399,doll_0.0166 b
6400,6400,doll_0.00621 b
6401,6401,doll_0.01486 b
6402,6402,doll_0.00874 b
6403,6403,doll_0.0040999999999999995 b
6404,6404,doll_0.0020299999999999997 b
6405,6405,doll_0.00359 b
6406,6406,doll_0.0025499999999999997 b
6407,6407,doll_0.004690000000000001 b
6408,6408,doll_0.00434 b
6409,6409,doll_0.1185 b
6410,6410,doll_0.01271 b
6411,6411,doll_0.00218 b
6412,6412,doll_0.013859999999999999 b
6413,6413,doll_0.00321 b
6414,6414,doll_0.00533 b
6415,6415,doll_0.0065 b
6416,6416,doll_0.00738 b
6417,6417,doll_0.0056 b
6418,6418,doll_0.00639 b
6419,6419,doll_0.00421 b
6420,6420,doll_0.00323 b
6421,6421,doll_0.0031 b
6422,6422,doll_0.0022 b
6423,6423,doll_0.01927 b
6424,6424,doll_0.01508 b
6425,6425,doll_0.024050000000000002 b
6426,6426,doll_0.002 b
6427,6427,doll_0.0245 b
6428,6428,doll_0.0020099999999999996 b
6429,6429,doll_0.00383 b
6430,6430,doll_0.02682 b
6431,6431,doll_0.00337 b
6432,6432,doll_0.00315 b
6433,6433,doll_0.0063 b
6434,6434,doll_0.11109999999999999 b
6435,6435,doll_0.02197 b
6436,6436,doll_0.0035099999999999997 b
6437,6437,doll_0.00268 b
6438,6438,doll_0.00289 b
6439,6439,doll_0.006 b
6440,6440,doll_0.00164 b
6441,6441,doll_0.0030499999999999998 b
6442,6442,doll_0.00227 b
6443,6443,doll_0.026969999999999997 b
6444,6444,doll_0.00313 b
6445,6445,doll_0.0019 b
6446,6446,doll_0.0036 b
6447,6447,doll_0.00564 b
6448,6448,doll_0.0033 b
6449,6449,doll_0.04271 b
6450,6450,doll_0.02274 b
6451,6451,doll_0.0018 b
6452,6452,doll_0.00491 b
6453,6453,doll_0.01823 b
6454,6454,doll_0.03239 b
6455,6455,doll_0.004030000000000001 b
6456,6456,doll_0.02146 b
6457,6457,doll_0.03947 b
6458,6458,doll_0.0265 b
6459,6459,doll_0.0103 b
6460,6460,doll_0.05709 b
6461,6461,doll_0.00401 b
6462,6462,doll_0.00487 b
6463,6463,doll_0.0023 b
6464,6464,doll_0.0166 b
6465,6465,doll_0.15263 b
6466,6466,doll_0.00189 b
6467,6467,doll_0.0059900000000000005 b
6468,6468,doll_0.018179999999999998 b
6469,6469,doll_0.0035800000000000003 b
6470,6470,doll_0.00152 b
6471,6471,doll_0.0075 b
6472,6472,doll_0.009609999999999999 b
6473,6473,doll_0.0077800000000000005 b
6474,6474,doll_0.005860000000000001 b
6475,6475,doll_0.00566 b
6476,6476,doll_0.0040999999999999995 b
6477,6477,doll_0.0033399999999999997 b
6478,6478,doll_0.00437 b
6479,6479,doll_0.02614 b
6480,6480,doll_0.01019 b
6481,6481,doll_0.0041600000000000005 b
6482,6482,doll_0.00348 b
6483,6483,doll_0.0035 b
6484,6484,doll_0.013720000000000001 b
6485,6485,doll_0.00958 b
6486,6486,doll_0.01705 b
6487,6487,doll_0.0029500000000000004 b
6488,6488,doll_0.00297 b
6489,6489,doll_0.0026 b
6490,6490,doll_0.00418 b
6491,6491,doll_0.0039700000000000004 b
6492,6492,doll_0.20531 b
6493,6493,doll_0.0334 b
6494,6494,doll_0.00754 b
6495,6495,doll_0.0032 b
6496,6496,doll_0.010060000000000001 b
6497,6497,doll_0.15622999999999998 b
6498,6498,doll_0.0018 b
6499,6499,doll_0.01277 b
6500,6500,doll_0.04001 b
6501,6501,doll_0.0037 b
6502,6502,doll_0.03003 b
6503,6503,doll_0.0029 b
6504,6504,doll_0.004200000000000001 b
6505,6505,doll_0.0026 b
6506,6506,doll_0.044289999999999996 b
6507,6507,doll_0.0058 b
6508,6508,doll_0.0038 b
6509,6509,doll_0.005 b
6510,6510,doll_0.00222 b
6511,6511,doll_0.00517 b
6512,6512,doll_0.0020099999999999996 b
6513,6513,doll_0.00189 b
6514,6514,doll_0.0074 b
6515,6515,doll_0.0081 b
6516,6516,doll_0.029 b
6517,6517,doll_0.022019999999999998 b
6518,6518,doll_0.05706 b
6519,6519,doll_0.00611 b
6520,6520,doll_0.0021000000000000003 b
6521,6521,doll_0.0058200000000000005 b
6522,6522,doll_0.00719 b
6523,6523,doll_0.00221 b
6524,6524,doll_0.1148 b
6525,6525,doll_0.016 b
6526,6526,doll_0.01293 b
6527,6527,doll_0.0167 b
6528,6528,doll_0.0072 b
6529,6529,doll_0.00715 b
6530,6530,doll_0.00598 b
6531,6531,doll_0.0054800000000000005 b
6532,6532,doll_0.00197 b
6533,6533,doll_0.0081 b
6534,6534,doll_0.00608 b
6535,6535,doll_0.03337 b
6536,6536,doll_0.00376 b
6537,6537,doll_0.00266 b
6538,6538,doll_0.0033 b
6539,6539,doll_0.00471 b
6540,6540,doll_0.00387 b
6541,6541,doll_0.01692 b
6542,6542,doll_0.00456 b
6543,6543,doll_0.0016 b
6544,6544,doll_0.00483 b
6545,6545,doll_0.0023 b
6546,6546,doll_0.0035 b
6547,6547,doll_0.00498 b
6548,6548,doll_0.00232 b
6549,6549,doll_0.0081 b
6550,6550,doll_0.0016799999999999999 b
6551,6551,doll_0.005900000000000001 b
6552,6552,doll_0.0069299999999999995 b
6553,6553,doll_0.05084 b
6554,6554,doll_0.002 b
6555,6555,doll_0.007719999999999999 b
6556,6556,doll_0.00354 b
6557,6557,doll_0.00449 b
6558,6558,doll_0.0027 b
6559,6559,doll_0.00426 b
6560,6560,doll_0.0025499999999999997 b
6561,6561,doll_0.00256 b
6562,6562,doll_0.0031 b
6563,6563,doll_0.00294 b
6564,6564,doll_0.038369999999999994 b
6565,6565,doll_0.00369 b
6566,6566,doll_0.00578 b
6567,6567,doll_0.0035 b
6568,6568,doll_0.011009999999999999 b
6569,6569,doll_0.03089 b
6570,6570,doll_0.0028 b
6571,6571,doll_0.0755 b
6572,6572,doll_0.00369 b
6573,6573,doll_0.6802999999999999 b
6574,6574,doll_0.00309 b
6575,6575,doll_0.00319 b
6576,6576,doll_0.00531 b
6577,6577,doll_0.00426 b
6578,6578,doll_0.00974 b
6579,6579,doll_0.006900000000000001 b
6580,6580,doll_0.04368 b
6581,6581,doll_0.00164 b
6582,6582,doll_0.009800000000000001 b
6583,6583,doll_0.00365 b
6584,6584,doll_0.0123 b
6585,6585,doll_0.0315 b
6586,6586,doll_0.040780000000000004 b
6587,6587,doll_0.01002 b
6588,6588,doll_0.0033 b
6589,6589,doll_0.009789999999999998 b
6590,6590,doll_0.00973 b
6591,6591,doll_0.032170000000000004 b
6592,6592,doll_0.00791 b
6593,6593,doll_0.013300000000000001 b
6594,6594,doll_0.0044800000000000005 b
6595,6595,doll_0.00932 b
6596,6596,doll_0.0025499999999999997 b
6597,6597,doll_0.00957 b
6598,6598,doll_0.0048 b
6599,6599,doll_0.013529999999999999 b
6600,6600,doll_0.009699999999999999 b
6601,6601,doll_0.00418 b
6602,6602,doll_0.0038900000000000002 b
6603,6603,doll_0.04958 b
6604,6604,doll_0.004889999999999999 b
6605,6605,doll_0.002 b
6606,6606,doll_0.00508 b
6607,6607,doll_0.00218 b
6608,6608,doll_0.00181 b
6609,6609,doll_0.00439 b
6610,6610,doll_0.024149999999999998 b
6611,6611,doll_0.00802 b
6612,6612,doll_0.014 b
6613,6613,doll_0.013099999999999999 b
6614,6614,doll_0.00213 b
6615,6615,doll_0.00415 b
6616,6616,doll_0.0034 b
6617,6617,doll_0.032240000000000005 b
6618,6618,doll_0.04919 b
6619,6619,doll_0.026010000000000002 b
6620,6620,doll_0.00183 b
6621,6621,doll_0.002 b
6622,6622,doll_0.0085 b
6623,6623,doll_0.02075 b
6624,6624,doll_0.0027 b
6625,6625,doll_0.00207 b
6626,6626,doll_0.0050999999999999995 b
6627,6627,doll_0.0017 b
6628,6628,doll_0.00209 b
6629,6629,doll_0.015519999999999999 b
6630,6630,doll_0.0126 b
6631,6631,doll_0.01099 b
6632,6632,doll_0.028300000000000002 b
6633,6633,doll_0.016370000000000003 b
6634,6634,doll_0.00636 b
6635,6635,doll_0.0031 b
6636,6636,doll_0.002 b
6637,6637,doll_0.04686 b
6638,6638,doll_0.01046 b
6639,6639,doll_0.01585 b
6640,6640,doll_0.008919999999999999 b
6641,6641,doll_0.0027 b
6642,6642,doll_0.0087 b
6643,6643,doll_0.010199999999999999 b
6644,6644,doll_0.003 b
6645,6645,doll_0.0197 b
6646,6646,doll_0.00784 b
6647,6647,doll_0.008119999999999999 b
6648,6648,doll_0.00607 b
6649,6649,doll_0.0212 b
6650,6650,doll_0.01682 b
6651,6651,doll_0.00271 b
6652,6652,doll_0.00366 b
6653,6653,doll_0.05777 b
6654,6654,doll_0.00181 b
6655,6655,doll_0.0103 b
6656,6656,doll_0.00196 b
6657,6657,doll_0.00788 b
6658,6658,doll_0.00432 b
6659,6659,doll_0.068 b
6660,6660,doll_0.00471 b
6661,6661,doll_0.00197 b
6662,6662,doll_0.00314 b
6663,6663,doll_0.00432 b
6664,6664,doll_0.0023 b
6665,6665,doll_0.01231 b
6666,6666,doll_0.008400000000000001 b
6667,6667,doll_0.00563 b
6668,6668,doll_0.0030099999999999997 b
6669,6669,doll_0.002 b
6670,6670,doll_0.00639 b
6671,6671,doll_0.0055 b
6672,6672,doll_0.00674 b
6673,6673,doll_0.00657 b
6674,6674,doll_0.00225 b
6675,6675,doll_0.004 b
6676,6676,doll_0.00929 b
6677,6677,doll_0.0035600000000000002 b
6678,6678,doll_0.01326 b
6679,6679,doll_0.00248 b
6680,6680,doll_0.0022 b
6681,6681,doll_0.005019999999999999 b
6682,6682,doll_0.00398 b
6683,6683,doll_0.010369999999999999 b
6684,6684,doll_0.0546 b
6685,6685,doll_0.00393 b
6686,6686,doll_0.0030499999999999998 b
6687,6687,doll_0.00335 b
6688,6688,doll_0.0077 b
6689,6689,doll_0.00697 b
6690,6690,doll_0.032100000000000004 b
6691,6691,doll_0.0021000000000000003 b
6692,6692,doll_0.00948 b
6693,6693,doll_0.00541 b
6694,6694,doll_0.00183 b
6695,6695,doll_0.0028 b
6696,6696,doll_0.00443 b
6697,6697,doll_0.00222 b
6698,6698,doll_0.0020499999999999997 b
6699,6699,doll_0.00329 b
6700,6700,doll_0.00202 b
6701,6701,doll_0.0028 b
6702,6702,doll_0.00233 b
6703,6703,doll_0.00234 b
6704,6704,doll_0.07039 b
6705,6705,doll_0.01071 b
6706,6706,doll_0.0032 b
6707,6707,doll_0.004860000000000001 b
6708,6708,doll_0.01045 b
6709,6709,doll_0.00315 b
6710,6710,doll_0.00895 b
6711,6711,doll_0.00317 b
6712,6712,doll_0.041 b
6713,6713,doll_0.0029100000000000003 b
6714,6714,doll_0.00871 b
6715,6715,doll_0.0022 b
6716,6716,doll_0.01267 b
6717,6717,doll_0.0028 b
6718,6718,doll_0.0037 b
6719,6719,doll_0.004 b
6720,6720,doll_0.01473 b
6721,6721,doll_0.0038399999999999997 b
6722,6722,doll_0.009 b
6723,6723,doll_0.0033 b
6724,6724,doll_0.00722 b
6725,6725,doll_0.00383 b
6726,6726,doll_0.00443 b
6727,6727,doll_0.0037 b
6728,6728,doll_0.07421 b
6729,6729,doll_0.02468 b
6730,6730,doll_0.005889999999999999 b
6731,6731,doll_0.00479 b
6732,6732,doll_0.045770000000000005 b
6733,6733,doll_0.0052 b
6734,6734,doll_0.01151 b
6735,6735,doll_0.02764 b
6736,6736,doll_0.00827 b
6737,6737,doll_0.00262 b
6738,6738,doll_0.03203 b
6739,6739,doll_0.004900000000000001 b
6740,6740,doll_0.00316 b
6741,6741,doll_0.00257 b
6742,6742,doll_0.0035299999999999997 b
6743,6743,doll_0.0094 b
6744,6744,doll_0.00438 b
6745,6745,doll_0.00354 b
6746,6746,doll_0.02454 b
6747,6747,doll_0.0104 b
6748,6748,doll_0.00551 b
6749,6749,doll_0.0017800000000000001 b
6750,6750,doll_0.0062 b
6751,6751,doll_0.0024 b
6752,6752,doll_0.00296 b
6753,6753,doll_0.0166 b
6754,6754,doll_0.00225 b
6755,6755,doll_0.002 b
6756,6756,doll_0.00232 b
6757,6757,doll_0.02411 b
6758,6758,doll_0.027710000000000002 b
6759,6759,doll_0.002 b
6760,6760,doll_0.01337 b
6761,6761,doll_0.0343 b
6762,6762,doll_0.00342 b
6763,6763,doll_0.00395 b
6764,6764,doll_0.015099999999999999 b
6765,6765,doll_0.00455 b
6766,6766,doll_0.00636 b
6767,6767,doll_0.007019999999999999 b
6768,6768,doll_0.004200000000000001 b
6769,6769,doll_0.00182 b
6770,6770,doll_0.01253 b
6771,6771,doll_0.00323 b
6772,6772,doll_0.00233 b
6773,6773,doll_0.01829 b
6774,6774,doll_0.00591 b
6775,6775,doll_0.0026 b
6776,6776,doll_0.012029999999999999 b
6777,6777,doll_0.00204 b
6778,6778,doll_0.0119 b
6779,6779,doll_0.00183 b
6780,6780,doll_0.0023 b
6781,6781,doll_0.023 b
6782,6782,doll_0.00618 b
6783,6783,doll_0.05414 b
6784,6784,doll_0.0019 b
6785,6785,doll_0.01242 b
6786,6786,doll_0.00318 b
6787,6787,doll_0.00331 b
6788,6788,doll_0.009779999999999999 b
6789,6789,doll_0.06570000000000001 b
6790,6790,doll_0.012150000000000001 b
6791,6791,doll_0.02891 b
6792,6792,doll_0.0725 b
6793,6793,doll_0.00216 b
6794,6794,doll_0.00458 b
6795,6795,doll_0.0039 b
6796,6796,doll_0.00309 b
6797,6797,doll_0.03133 b
6798,6798,doll_0.02545 b
6799,6799,doll_0.00884 b
6800,6800,doll_0.00273 b
6801,6801,doll_0.004 b
6802,6802,doll_0.00521 b
6803,6803,doll_0.022 b
6804,6804,doll_0.04562 b
6805,6805,doll_0.00633 b
6806,6806,doll_0.0019 b
6807,6807,doll_0.03688 b
6808,6808,doll_0.0078 b
6809,6809,doll_0.00707 b
6810,6810,doll_0.00225 b
6811,6811,doll_0.0109 b
6812,6812,doll_0.0034 b
6813,6813,doll_0.00578 b
6814,6814,doll_0.005719999999999999 b
6815,6815,doll_0.011529999999999999 b
6816,6816,doll_0.045840000000000006 b
6817,6817,doll_0.004019999999999999 b
6818,6818,doll_0.048100000000000004 b
6819,6819,doll_0.01483 b
6820,6820,doll_0.00209 b
6821,6821,doll_0.0024 b
6822,6822,doll_0.009980000000000001 b
6823,6823,doll_0.00728 b
6824,6824,doll_0.0020499999999999997 b
6825,6825,doll_0.005 b
6826,6826,doll_0.00296 b
6827,6827,doll_0.0339 b
6828,6828,doll_0.004019999999999999 b
6829,6829,doll_0.0055 b
6830,6830,doll_0.00318 b
6831,6831,doll_0.02198 b
6832,6832,doll_0.00232 b
6833,6833,doll_0.01514 b
6834,6834,doll_0.0442 b
6835,6835,doll_0.005900000000000001 b
6836,6836,doll_0.0086 b
6837,6837,doll_0.00316 b
6838,6838,doll_0.00299 b
6839,6839,doll_0.0055899999999999995 b
6840,6840,doll_0.009089999999999999 b
6841,6841,doll_0.0039 b
6842,6842,doll_0.016120000000000002 b
6843,6843,doll_0.00311 b
6844,6844,doll_0.00382 b
6845,6845,doll_0.0375 b
6846,6846,doll_0.048909999999999995 b
6847,6847,doll_0.01247 b
6848,6848,doll_0.028640000000000002 b
6849,6849,doll_0.0016 b
6850,6850,doll_0.00966 b
6851,6851,doll_0.00429 b
6852,6852,doll_0.0038900000000000002 b
6853,6853,doll_0.00821 b
6854,6854,doll_0.0251 b
6855,6855,doll_0.00758 b
6856,6856,doll_0.00212 b
6857,6857,doll_0.00532 b
6858,6858,doll_0.0016699999999999998 b
6859,6859,doll_0.0024 b
6860,6860,doll_0.005849999999999999 b
6861,6861,doll_0.00283 b
6862,6862,doll_0.02256 b
6863,6863,doll_0.00161 b
6864,6864,doll_0.0027 b
6865,6865,doll_0.0025 b
6866,6866,doll_0.00322 b
6867,6867,doll_0.01691 b
6868,6868,doll_0.02048 b
6869,6869,doll_0.00426 b
6870,6870,doll_0.0054 b
6871,6871,doll_0.0025099999999999996 b
6872,6872,doll_0.0019 b
6873,6873,doll_0.00184 b
6874,6874,doll_0.0032 b
6875,6875,doll_0.00861 b
6876,6876,doll_0.006549999999999999 b
6877,6877,doll_0.0024100000000000002 b
6878,6878,doll_0.0034100000000000003 b
6879,6879,doll_0.01036 b
6880,6880,doll_0.002 b
6881,6881,doll_0.0028399999999999996 b
6882,6882,doll_0.02951 b
6883,6883,doll_0.04253 b
6884,6884,doll_0.00244 b
6885,6885,doll_0.00369 b
6886,6886,doll_0.0205 b
6887,6887,doll_0.0030099999999999997 b
6888,6888,doll_0.00165 b
6889,6889,doll_0.00405 b
6890,6890,doll_0.01026 b
6891,6891,doll_0.01102 b
6892,6892,doll_0.002 b
6893,6893,doll_0.0015 b
6894,6894,doll_0.032310000000000005 b
6895,6895,doll_0.14044 b
6896,6896,doll_0.0181 b
6897,6897,doll_0.05048 b
6898,6898,doll_0.012 b
6899,6899,doll_0.00434 b
6900,6900,doll_0.04201 b
6901,6901,doll_0.00209 b
6902,6902,doll_0.00701 b
6903,6903,doll_0.022 b
6904,6904,doll_0.00185 b
6905,6905,doll_0.00664 b
6906,6906,doll_0.03622 b
6907,6907,doll_0.00931 b
6908,6908,doll_0.00296 b
6909,6909,doll_0.0036 b
6910,6910,doll_0.00285 b
6911,6911,doll_0.00396 b
6912,6912,doll_0.00166 b
6913,6913,doll_0.10876000000000001 b
6914,6914,doll_0.00387 b
6915,6915,doll_0.0032 b
6916,6916,doll_0.021670000000000002 b
6917,6917,doll_0.0020099999999999996 b
6918,6918,doll_0.018760000000000002 b
6919,6919,doll_0.0211 b
6920,6920,doll_0.03037 b
6921,6921,doll_0.0026 b
6922,6922,doll_0.88081 b
6923,6923,doll_0.0081 b
6924,6924,doll_0.00304 b
6925,6925,doll_0.0018 b
6926,6926,doll_0.013800000000000002 b
6927,6927,doll_0.055560000000000005 b
6928,6928,doll_0.02606 b
6929,6929,doll_0.005900000000000001 b
6930,6930,doll_0.0048 b
6931,6931,doll_0.00413 b
6932,6932,doll_0.00195 b
6933,6933,doll_0.01718 b
6934,6934,doll_0.0018 b
6935,6935,doll_0.0023 b
6936,6936,doll_0.00304 b
6937,6937,doll_0.00644 b
6938,6938,doll_0.02535 b
6939,6939,doll_0.006 b
6940,6940,doll_0.0016899999999999999 b
6941,6941,doll_0.0259 b
6942,6942,doll_0.00663 b
6943,6943,doll_0.00571 b
6944,6944,doll_0.01021 b
6945,6945,doll_0.0017 b
6946,6946,doll_0.006 b
