10-DeBiGa-market_cap,10-DeBiGa-revenue
doll_7.8 b,doll_25.0 b
doll_17.5 b,doll_24.8 b
doll_39.2 b,doll_25.0 b
doll_78.7 b,doll_25.1 b
doll_29.0 b,doll_25.1 b
doll_46.9 b,doll_25.1 b
doll_7.0 b,doll_25.2 b
doll_4.9 b,doll_25.3 b
doll_6.3 b,doll_25.3 b
0,doll_25.2 b
doll_45.4 b,doll_25.3 b
doll_88.1 b,doll_25.4 b
0,doll_25.2 b
doll_10.2 b,doll_25.4 b
doll_4.9 b,doll_25.4 b
doll_8.9 b,doll_25.4 b
doll_8.2 b,doll_25.6 b
doll_55.6 b,doll_25.6 b
doll_3.2 b,doll_25.7 b
doll_60.0 b,doll_25.7 b
doll_1.1 b,doll_25.7 b
0,doll_25.7 b
doll_92.8 b,doll_25.8 b
doll_11.6 b,doll_25.8 b
doll_55.7 b,doll_25.9 b
doll_5.5 b,doll_25.8 b
doll_152.0 b,doll_26.0 b
doll_141.1 b,doll_26.0 b
doll_78.9 b,doll_26.0 b
doll_10.7 b,doll_26.0 b
doll_48.6 b,doll_26.0 b
doll_10.7 b,doll_26.1 b
doll_1.2 b,doll_26.2 b
doll_3.8 b,doll_26.1 b
doll_58.6 b,doll_26.1 b
doll_27.2 b,doll_26.2 b
doll_27.2 b,doll_26.3 b
0,doll_26.3 b
0,doll_26.3 b
doll_31.9 b,doll_26.3 b
doll_11.4 b,doll_26.4 b
doll_13.8 b,doll_26.4 b
doll_40.0 b,doll_26.3 b
doll_145.5 b,doll_26.5 b
doll_9.7 b,doll_26.8 b
doll_44.5 b,doll_26.5 b
doll_12.3 b,doll_26.9 b
doll_31.6 b,doll_26.9 b
doll_427.5 b,doll_26.9 b
doll_15.0 b,doll_27.0 b
doll_7.3 b,doll_27.0 b
doll_20.6 b,doll_27.1 b
doll_27.8 b,doll_27.1 b
doll_203.2 m,doll_27.2 b
doll_13.4 b,doll_27.1 b
doll_5.5 b,doll_27.3 b
doll_2.4 b,doll_27.3 b
doll_7.7 b,doll_27.3 b
doll_105.0 b,doll_27.3 b
doll_18.4 b,doll_27.4 b
doll_81.5 b,doll_27.6 b
doll_39.2 b,doll_27.7 b
doll_49.7 b,doll_27.7 b
doll_40.3 b,doll_27.7 b
doll_26.4 b,doll_27.7 b
doll_17.2 b,doll_27.8 b
doll_12.4 b,doll_27.8 b
doll_4.9 b,doll_27.8 b
doll_3.0 b,doll_27.9 b
doll_22.7 b,doll_28.1 b
doll_334.5 b,doll_28.3 b
doll_9.2 b,doll_28.4 b
doll_20.6 b,doll_28.5 b
doll_28.5 b,doll_28.6 b
doll_13.1 b,doll_28.6 b
doll_36.5 b,doll_28.7 b
doll_15.7 b,doll_28.7 b
doll_88.2 b,doll_28.7 b
doll_26.7 b,doll_28.9 b
doll_2.4 b,doll_28.9 b
doll_37.1 b,doll_29.0 b
doll_66.9 b,doll_28.9 b
doll_11.9 b,doll_29.1 b
doll_13.8 b,doll_29.0 b
doll_29.8 b,doll_29.0 b
doll_452.5 b,doll_29.3 b
doll_33.6 b,doll_29.2 b
doll_3.3 b,doll_29.3 b
doll_29.3 b,doll_29.4 b
doll_34.6 b,doll_29.4 b
doll_8.1 b,doll_29.5 b
doll_197.0 b,doll_29.5 b
0,doll_29.6 b
doll_145.2 b,doll_29.7 b
doll_15.4 b,doll_29.7 b
doll_10.8 b,doll_29.9 b
doll_29.6 b,doll_29.9 b
doll_28.1 b,doll_29.9 b
doll_6.0 b,doll_29.9 b
doll_9.4 b,doll_30.0 b
doll_18.0 b,doll_30.1 b
doll_2.4 b,doll_30.1 b
0,doll_30.3 b
doll_28.7 b,doll_30.4 b
doll_4.7 b,doll_30.5 b
doll_17.4 b,doll_30.7 b
doll_61.7 b,doll_30.8 b
doll_3.2 b,doll_30.8 b
doll_159.8 b,doll_30.8 b
doll_2.9 b,doll_30.9 b
doll_43.7 b,doll_31.2 b
doll_24.3 b,doll_31.0 b
doll_29.6 b,doll_31.3 b
doll_1.7 b,doll_31.3 b
doll_13.8 b,doll_31.6 b
doll_153.9 b,doll_31.4 b
doll_10.2 b,doll_31.6 b
doll_13.7 b,doll_31.7 b
doll_17.0 b,doll_31.8 b
doll_104.7 b,doll_31.7 b
doll_51.4 b,doll_31.8 b
doll_38.9 b,doll_32.0 b
doll_29.8 b,doll_31.9 b
doll_44.0 b,doll_32.1 b
doll_49.3 b,doll_32.5 b
doll_21.1 b,doll_32.2 b
doll_120.5 b,doll_32.3 b
0,doll_32.3 b
doll_12.2 b,doll_32.5 b
doll_103.1 b,doll_32.8 b
doll_92.7 b,doll_32.8 b
doll_34.6 b,doll_32.9 b
0,doll_32.9 b
doll_27.6 b,doll_32.9 b
doll_144.5 b,doll_32.9 b
doll_3.0 b,doll_32.9 b
doll_8.8 b,doll_32.9 b
doll_18.3 b,doll_33.0 b
doll_7.7 b,doll_33.1 b
doll_240.0 b,doll_33.2 b
doll_9.2 b,doll_33.5 b
doll_10.4 b,doll_33.5 b
0,doll_33.6 b
doll_32.6 b,doll_33.5 b
doll_21.0 b,doll_33.7 b
doll_22.1 b,doll_34.0 b
0,doll_33.9 b
doll_17.0 b,doll_34.0 b
doll_91.4 b,doll_34.2 b
doll_50.6 b,doll_34.2 b
doll_15.0 b,doll_34.3 b
doll_13.0 b,doll_34.4 b
doll_137.3 b,doll_34.4 b
doll_12.9 b,doll_34.4 b
doll_7.0 b,doll_34.5 b
doll_19.3 b,doll_34.6 b
0,doll_34.6 b
doll_43.0 b,doll_34.8 b
doll_43.6 b,doll_34.9 b
doll_8.3 b,doll_34.9 b
doll_20.7 b,doll_35.0 b
doll_41.6 b,doll_35.1 b
doll_36.0 b,doll_35.3 b
doll_3.8 b,doll_35.2 b
doll_84.8 b,doll_35.3 b
doll_171.1 m,doll_35.4 b
doll_8.2 b,doll_35.4 b
doll_71.6 b,doll_35.4 b
doll_68.7 b,doll_35.7 b
doll_39.7 b,doll_35.8 b
doll_15.1 b,doll_35.8 b
doll_14.9 b,doll_35.9 b
doll_29.7 b,doll_35.9 b
doll_24.3 b,doll_36.1 b
doll_66.4 b,doll_36.3 b
doll_18.3 b,doll_36.2 b
doll_42.0 b,doll_36.3 b
doll_66.0 b,doll_36.3 b
doll_15.9 b,doll_36.4 b
doll_39.1 b,doll_36.5 b
doll_59.1 b,doll_36.5 b
doll_15.6 b,doll_36.7 b
0,doll_36.8 b
doll_1.4 b,doll_36.7 b
doll_13.8 b,doll_36.9 b
doll_46.6 b,doll_37.0 b
doll_35.6 b,doll_37.0 b
doll_35.0 b,doll_37.3 b
doll_61.1 b,doll_37.4 b
0,doll_37.5 b
doll_221.5 b,doll_37.4 b
doll_19.3 b,doll_37.5 b
doll_29.7 b,doll_37.6 b
doll_83.5 b,doll_37.6 b
doll_50.1 b,doll_37.6 b
doll_17.9 b,doll_37.7 b
doll_35.7 b,doll_38.0 b
doll_67.0 b,doll_38.2 b
doll_25.8 b,doll_38.0 b
doll_221.6 b,doll_38.2 b
0,doll_38.9 b
doll_65.1 b,doll_38.5 b
doll_7.7 b,doll_38.9 b
doll_30.5 b,doll_39.1 b
doll_51.4 b,doll_39.2 b
doll_10.5 b,doll_39.2 b
doll_227.5 b,doll_39.2 b
doll_15.9 b,doll_39.5 b
doll_28.2 b,doll_39.7 b
doll_19.1 b,doll_39.8 b
doll_26.8 b,doll_39.8 b
doll_22.1 b,doll_39.9 b
doll_9.6 b,doll_40.5 b
doll_5.0 b,doll_40.5 b
doll_14.3 b,doll_39.9 b
doll_75.1 b,doll_40.6 b
0,doll_41.1 b
doll_91.5 b,doll_41.0 b
doll_54.7 b,doll_40.8 b
doll_7.0 b,doll_41.1 b
doll_30.9 b,doll_41.7 b
doll_11.6 b,doll_40.9 b
doll_60.6 b,doll_41.6 b
doll_11.8 b,doll_41.8 b
doll_43.3 b,doll_41.9 b
0,doll_42.0 b
doll_16.9 b,doll_42.0 b
doll_41.9 b,doll_42.1 b
doll_8.5 b,doll_42.1 b
doll_2.5 b,doll_42.1 b
doll_65.5 b,doll_42.2 b
doll_25.6 b,doll_42.4 b
doll_7.5 b,doll_42.4 b
doll_233.8 b,doll_42.4 b
0,doll_42.7 b
doll_112.4 b,doll_42.8 b
doll_40.6 b,doll_43.4 b
doll_17.9 b,doll_42.9 b
doll_3.4 b,doll_43.6 b
doll_194.4 b,doll_43.1 b
doll_27.8 b,doll_44.2 b
doll_136.8 b,doll_44.2 b
doll_3.3 b,doll_44.3 b
doll_17.3 b,doll_44.4 b
doll_12.2 b,doll_44.4 b
doll_17.6 b,doll_44.6 b
doll_23.4 b,doll_44.8 b
doll_34.9 b,doll_44.6 b
doll_5.7 b,doll_45.3 b
0,doll_45.3 b
doll_15.3 b,doll_45.3 b
0,doll_45.4 b
doll_29.6 b,doll_45.7 b
doll_147.7 b,doll_45.8 b
0,doll_45.8 b
doll_32.2 b,doll_46.0 b
doll_1.9 b,doll_46.2 b
doll_29.6 b,doll_46.2 b
doll_75.4 b,doll_46.3 b
doll_124.3 b,doll_46.3 b
doll_22.2 b,doll_46.4 b
doll_153.4 b,doll_46.4 b
doll_1.4 b,doll_46.6 b
doll_76.0 b,doll_46.7 b
doll_130.2 b,doll_46.8 b
doll_196.0 b,doll_46.7 b
0,doll_47.0 b
doll_71.3 b,doll_46.9 b
doll_26.3 b,doll_47.0 b
doll_75.0 b,doll_47.7 b
doll_5.6 b,doll_47.3 b
doll_349.1 m,doll_47.8 b
0,doll_48.4 b
doll_46.1 b,doll_48.0 b
doll_70.3 b,doll_48.5 b
doll_92.2 b,doll_48.5 b
doll_4.9 b,doll_48.6 b
doll_22.0 b,doll_48.9 b
doll_41.8 b,doll_49.1 b
doll_275.8 b,doll_48.7 b
doll_12.2 b,doll_50.0 b
doll_120.2 b,doll_50.0 b
doll_27.6 b,doll_50.3 b
doll_54.9 b,doll_50.7 b
0,doll_50.3 b
doll_4.2 b,doll_50.7 b
doll_12.6 b,doll_50.4 b
doll_24.6 b,doll_50.6 b
doll_35.1 b,doll_50.6 b
doll_20.8 b,doll_50.8 b
doll_23.8 b,doll_50.8 b
doll_9.2 b,doll_50.9 b
doll_21.3 b,doll_50.9 b
doll_44.0 b,doll_51.3 b
doll_23.7 b,doll_51.3 b
doll_192.7 b,doll_51.6 b
doll_131.6 b,doll_51.0 b
doll_59.4 b,doll_51.7 b
doll_22.6 b,doll_51.7 b
0,doll_52.0 b
doll_81.2 b,doll_52.0 b
0,doll_51.8 b
doll_46.2 b,doll_52.1 b
doll_59.7 b,doll_52.1 b
doll_18.4 b,doll_51.8 b
doll_126.6 b,doll_52.2 b
doll_30.3 b,doll_52.2 b
doll_10.5 b,doll_52.9 b
doll_220.9 b,doll_52.9 b
doll_138.2 b,doll_53.5 b
doll_59.5 b,doll_53.2 b
doll_23.0 b,doll_53.3 b
doll_50.1 b,doll_53.1 b
doll_539.1 m,doll_53.8 b
doll_406.7 b,doll_53.8 b
doll_104.4 b,doll_54.3 b
doll_86.0 b,doll_54.4 b
doll_94.7 b,doll_54.7 b
doll_30.5 b,doll_53.9 b
0,doll_54.5 b
doll_40.0 b,doll_55.0 b
doll_64.7 b,doll_55.1 b
doll_82.0 b,doll_55.4 b
doll_7.0 b,doll_56.9 b
0,doll_55.7 b
0,doll_56.0 b
doll_431.1 b,doll_56.9 b
doll_16.0 b,doll_55.5 b
doll_263.9 b,doll_56.2 b
doll_32.6 b,doll_57.1 b
doll_31.7 b,doll_56.9 b
0,doll_57.5 b
doll_126.9 b,doll_57.4 b
doll_9.2 b,doll_58.6 b
doll_41.1 b,doll_58.6 b
doll_14.7 b,doll_59.2 b
doll_22.6 b,doll_58.8 b
doll_72.6 b,doll_58.8 b
doll_66.1 b,doll_59.1 b
0,doll_59.3 b
doll_7.3 b,doll_59.5 b
doll_22.7 b,doll_59.9 b
doll_19.1 b,doll_60.6 b
doll_161.8 b,doll_61.1 b
doll_21.2 b,doll_61.1 b
doll_19.1 b,doll_61.4 b
doll_183.0 b,doll_61.6 b
doll_100.8 b,doll_61.7 b
doll_40.9 b,doll_61.8 b
doll_55.3 b,doll_62.0 b
doll_127.9 b,doll_62.0 b
0,doll_62.2 b
doll_124.8 b,doll_62.3 b
doll_11.5 b,doll_62.6 b
0,doll_62.8 b
doll_46.5 b,doll_62.8 b
doll_127.1 b,doll_63.5 b
doll_27.0 b,doll_63.0 b
doll_324.8 m,doll_64.3 b
doll_140.7 b,doll_64.4 b
doll_21.7 b,doll_65.0 b
doll_118.2 b,doll_65.0 b
doll_9.2 b,doll_65.0 b
doll_21.9 b,doll_65.8 b
doll_173.7 b,doll_65.1 b
doll_13.2 b,doll_65.3 b
doll_20.1 b,doll_65.8 b
doll_71.9 b,doll_65.8 b
doll_20.5 b,doll_66.7 b
doll_1.9 b,doll_66.0 b
doll_115.6 b,doll_67.0 b
doll_56.5 b,doll_68.1 b
doll_33.5 b,doll_68.4 b
doll_38.6 b,doll_67.4 b
doll_32.9 b,doll_68.4 b
doll_39.2 b,doll_68.6 b
doll_8.2 b,doll_68.6 b
doll_266.6 b,doll_68.7 b
doll_15.4 b,doll_69.6 b
doll_23.8 b,doll_70.0 b
doll_30.5 b,doll_70.2 b
doll_29.0 b,doll_70.7 b
doll_36.3 b,doll_70.9 b
doll_55.0 b,doll_71.1 b
doll_9.4 b,doll_71.6 b
doll_14.3 b,doll_71.5 b
doll_151.6 b,doll_71.8 b
doll_11.2 b,doll_71.9 b
doll_23.0 b,doll_72.0 b
doll_2.8 b,doll_73.5 b
0,doll_73.8 b
doll_86.6 b,doll_74.2 b
0,doll_74.4 b
doll_14.3 b,doll_75.0 b
doll_55.7 b,doll_75.7 b
doll_20.8 b,doll_75.7 b
doll_153.0 b,doll_75.9 b
doll_435.5 b,doll_75.9 b
doll_2.8 b,doll_76.2 b
doll_50.1 b,doll_76.9 b
doll_17.3 b,doll_77.6 b
doll_27.1 b,doll_76.6 b
doll_9.3 b,doll_77.6 b
0,doll_78.9 b
doll_41.6 b,doll_77.9 b
doll_118.9 b,doll_79.0 b
doll_56.8 b,doll_79.5 b
doll_181.5 b,doll_80.1 b
doll_95.7 b,doll_79.9 b
doll_346.9 b,doll_80.2 b
doll_145.6 b,doll_80.6 b
doll_65.7 b,doll_81.0 b
doll_7.7 b,doll_80.8 b
doll_9.4 b,doll_81.1 b
0,doll_81.2 b
0,doll_81.5 b
doll_252.6 b,doll_81.3 b
doll_165.3 b,doll_82.4 b
doll_49.7 b,doll_81.9 b
doll_180.6 b,doll_82.7 b
doll_61.4 b,doll_83.1 b
doll_22.5 b,doll_84.4 b
doll_68.0 b,doll_83.9 b
doll_6.2 b,doll_84.5 b
doll_133.0 b,doll_85.1 b
doll_46.7 b,doll_85.2 b
doll_11.6 b,doll_85.9 b
doll_29.9 b,doll_86.2 b
doll_465.2 b,doll_86.8 b
doll_13.9 b,doll_87.8 b
doll_79.4 b,doll_87.0 b
doll_111.7 b,doll_88.3 b
0,doll_90.5 b
doll_99.7 b,doll_88.7 b
doll_55.7 b,doll_90.5 b
doll_48.7 b,doll_91.4 b
doll_28.0 b,doll_91.5 b
doll_51.3 b,doll_92.9 b
doll_30.3 b,doll_92.2 b
doll_47.4 b,doll_93.5 b
doll_443.8 b,doll_93.8 b
doll_126.1 b,doll_96.3 b
doll_335.4 b,doll_95.3 b
doll_54.5 b,doll_96.7 b
doll_11.8 b,doll_97.2 b
doll_54.8 b,doll_98.1 b
doll_152.8 b,doll_97.3 b
doll_199.2 b,doll_97.7 b
doll_50.4 b,doll_99.9 b
doll_63.2 b,doll_99.4 b
doll_14.2 b,doll_99.8 b
doll_579.0 m,doll_100.0 b
doll_31.1 b,doll_100.3 b
0,doll_100.4 b
doll_28.7 b,doll_101.2 b
doll_32.5 b,doll_102.8 b
doll_16.6 b,doll_105.8 b
doll_48.5 b,doll_104.7 b
doll_74.0 b,doll_106.0 b
doll_106.3 b,doll_108.2 b
doll_34.8 b,doll_108.9 b
doll_50.9 b,doll_109.4 b
doll_5.8 b,doll_109.7 b
doll_48.5 b,doll_111.5 b
doll_52.2 b,doll_114.0 b
doll_270.5 b,doll_115.1 b
0,doll_114.6 b
doll_30.0 b,doll_116.0 b
doll_165.5 b,doll_116.4 b
doll_348.8 b,doll_117.9 b
doll_53.5 b,doll_118.9 b
doll_33.2 b,doll_120.0 b
doll_25.4 b,doll_120.9 b
doll_56.9 b,doll_120.9 b
doll_95.4 b,doll_123.1 b
doll_42.5 b,doll_126.0 b
doll_40.7 b,doll_128.1 b
doll_51.8 b,doll_127.0 b
doll_109.2 b,doll_128.6 b
doll_44.2 b,doll_129.6 b
doll_154.3 b,doll_131.5 b
doll_64.9 b,doll_131.5 b
0,doll_131.8 b
doll_299.8 b,doll_132.3 b
doll_125.3 b,doll_133.0 b
doll_30.7 b,doll_132.7 b
doll_167.9 b,doll_133.6 b
doll_49.9 b,doll_136.3 b
doll_32.4 b,doll_137.9 b
doll_56.3 b,doll_139.0 b
doll_112.7 b,doll_138.6 b
doll_71.7 b,doll_145.1 b
doll_329.9 b,doll_151.2 b
doll_95.1 b,doll_147.5 b
doll_150.8 b,doll_152.9 b
doll_50.1 b,doll_153.7 b
doll_400.6 b,doll_154.8 b
doll_108.8 b,doll_157.7 b
doll_342.7 b,doll_155.6 b
0,doll_158.0 b
doll_14.4 b,doll_158.1 b
doll_77.7 b,doll_158.3 b
doll_19.2 b,doll_166.4 b
doll_94.3 b,doll_174.3 b
doll_49.5 b,doll_176.7 b
doll_20.0 b,doll_181.4 b
doll_139.8 b,doll_180.7 b
doll_135.6 b,doll_168.9 b
doll_148.8 b,doll_183.0 b
doll_26.8 b,doll_193.9 b
doll_168.4 b,doll_184.6 b
doll_164.5 b,doll_200.8 b
"doll_1,757.8 b",doll_198.3 b
doll_90.9 b,doll_203.8 b
doll_45.0 b,doll_214.7 b
0,doll_223.8 b
doll_234.0 b,doll_222.1 b
doll_212.8 b,doll_227.0 b
0,doll_231.3 b
0,doll_256.7 b
doll_33.0 b,doll_238.6 b
doll_327.9 b,doll_244.4 b
"doll_1,183.4 b",doll_257.6 b
doll_53.7 b,doll_264.0 b
doll_679.4 b,doll_276.1 b
doll_206.3 b,doll_261.5 b
doll_455.5 b,doll_276.7 b
doll_243.1 b,doll_279.4 b
"doll_2,141.2 b",doll_394.3 b
"doll_1,883.4 b",doll_400.9 b
doll_33.3 b,doll_293.2 b
doll_79.3 b,doll_295.8 b
doll_445.0 b,doll_324.2 b
0,doll_385.5 b
doll_115.9 b,doll_292.1 b
0,doll_432.5 b
doll_132.3 b,doll_405.3 b
doll_75.8 b,doll_424.9 b
0,doll_435.2 b
doll_973.8 b,doll_469.8 b
doll_379.8 b,doll_572.8 b
