,market_cap,revenue
3459,doll_5.7 b,doll_6.4 b
3460,doll_20.6 b,doll_6.4 b
3461,doll_5.5 b,doll_6.4 b
3462,0,doll_6.4 b
3463,doll_6.9 b,doll_6.4 b
3464,doll_10.0 b,doll_6.4 b
3465,doll_2.8 b,doll_6.4 b
3466,doll_8.9 b,doll_6.4 b
3467,doll_246.8 m,doll_6.4 b
3468,doll_3.8 b,doll_6.4 b
3469,doll_1.3 b,doll_6.4 b
3470,0,doll_6.4 b
3471,doll_5.5 b,doll_6.4 b
3472,doll_3.4 b,doll_6.4 b
3473,doll_4.5 b,doll_6.5 b
3474,0,doll_6.5 b
3475,doll_8.3 b,doll_6.5 b
3476,doll_466.4 m,doll_6.5 b
3477,doll_6.1 b,doll_6.5 b
3478,doll_32.6 b,doll_6.5 b
3479,doll_32.8 b,doll_6.5 b
3480,doll_6.5 b,doll_6.5 b
3481,doll_7.0 b,doll_6.5 b
3482,doll_1.9 b,doll_6.5 b
3483,doll_2.8 b,doll_6.5 b
3484,doll_2.1 b,doll_6.5 b
3485,doll_165.3 m,doll_6.5 b
3486,doll_766.4 m,doll_6.5 b
3487,doll_21.9 b,doll_6.5 b
3488,doll_34.4 b,doll_6.5 b
3489,doll_5.4 b,doll_6.5 b
3490,doll_16.6 b,doll_6.5 b
3491,doll_4.6 b,doll_6.5 b
3492,doll_2.2 b,doll_6.6 b
3493,doll_3.6 b,doll_6.5 b
3494,doll_3.8 b,doll_6.5 b
3495,doll_11.9 b,doll_6.5 b
3496,doll_6.0 b,doll_6.5 b
3497,doll_5.3 b,doll_6.6 b
3498,doll_1.2 b,doll_6.6 b
3499,doll_7.4 b,doll_6.6 b
3500,doll_4.1 b,doll_6.6 b
3501,0,doll_6.6 b
3502,doll_36.3 b,doll_6.6 b
3503,doll_8.4 b,doll_6.6 b
3504,doll_1.8 b,doll_6.6 b
3505,doll_5.8 b,doll_6.6 b
3506,doll_5.9 b,doll_6.6 b
3507,doll_20.4 b,doll_6.6 b
3508,doll_6.5 b,doll_6.6 b
3509,doll_952.6 m,doll_6.6 b
3510,doll_891.3 m,doll_6.6 b
3511,doll_3.6 b,doll_6.6 b
3512,doll_65.0 b,doll_6.6 b
3513,doll_7.5 b,doll_6.6 b
3514,doll_1.9 b,doll_6.6 b
3515,doll_2.0 b,doll_6.7 b
3516,doll_6.3 b,doll_6.7 b
3517,doll_1.6 b,doll_6.7 b
3518,doll_10.4 b,doll_6.7 b
3519,doll_10.5 b,doll_6.7 b
3520,doll_4.7 b,doll_6.7 b
3521,doll_109.4 b,doll_6.7 b
3522,doll_11.1 b,doll_6.7 b
3523,doll_1.4 b,doll_6.7 b
3524,doll_3.9 b,doll_6.7 b
3525,doll_19.3 b,doll_6.7 b
3526,doll_4.0 b,doll_6.7 b
3527,doll_6.2 b,doll_6.7 b
3528,doll_28.7 b,doll_6.7 b
3529,doll_3.0 b,doll_6.7 b
3530,doll_16.2 b,doll_6.8 b
3531,doll_5.9 b,doll_6.7 b
3532,doll_4.4 b,doll_6.8 b
3533,doll_4.3 b,doll_6.8 b
3534,doll_5.2 b,doll_6.8 b
3535,0,doll_6.8 b
3536,doll_2.4 b,doll_6.8 b
3537,doll_11.2 b,doll_6.8 b
3538,doll_1.4 b,doll_6.8 b
3539,doll_25.4 b,doll_6.8 b
3540,doll_2.8 b,doll_6.8 b
3541,doll_14.1 b,doll_6.8 b
3542,doll_468.3 m,doll_6.8 b
3543,doll_2.1 b,doll_6.8 b
3544,doll_40.6 b,doll_6.8 b
3545,doll_13.5 b,doll_6.8 b
3546,doll_979.3 m,doll_6.8 b
3547,doll_16.3 b,doll_6.8 b
3548,doll_8.3 b,doll_6.8 b
3549,doll_3.8 b,doll_6.8 b
3550,doll_1.6 b,doll_6.9 b
3551,doll_45.6 b,doll_6.8 b
3552,doll_20.8 b,doll_6.9 b
3553,doll_19.8 b,doll_6.9 b
3554,doll_1.7 b,doll_6.9 b
3555,doll_18.2 b,doll_6.9 b
3556,doll_6.7 b,doll_6.9 b
3557,doll_4.5 b,doll_6.9 b
3558,doll_2.4 b,doll_6.9 b
3559,doll_22.6 b,doll_6.9 b
3560,doll_8.7 b,doll_6.9 b
3561,doll_9.9 b,doll_6.9 b
3562,doll_6.3 b,doll_6.9 b
3563,doll_2.0 b,doll_6.9 b
3564,doll_7.4 b,doll_6.9 b
3565,0,doll_6.9 b
3566,doll_14.7 b,doll_6.9 b
3567,doll_3.7 b,doll_6.9 b
3568,doll_1.7 b,doll_6.9 b
3569,doll_1.5 b,doll_6.9 b
3570,doll_4.0 b,doll_6.9 b
3571,doll_1.9 b,doll_6.9 b
3572,doll_15.2 b,doll_7.0 b
3573,doll_10.5 b,doll_7.0 b
3574,doll_3.0 b,doll_7.0 b
3575,doll_49.1 b,doll_7.0 b
3576,doll_2.0 b,doll_7.0 b
3577,doll_23.7 b,doll_7.0 b
3578,doll_18.6 b,doll_7.0 b
3579,doll_16.4 b,doll_7.0 b
3580,doll_20.1 b,doll_7.0 b
3581,doll_34.2 b,doll_7.0 b
3582,doll_1.0 b,doll_7.0 b
3583,doll_8.0 b,doll_7.0 b
3584,doll_2.2 b,doll_7.0 b
3585,doll_31.9 m,doll_7.0 b
3586,doll_20.7 b,doll_7.0 b
3587,doll_10.5 b,doll_7.0 b
3588,doll_1.7 b,doll_7.1 b
3589,doll_17.7 b,doll_7.1 b
3590,doll_1.9 b,doll_7.1 b
3591,doll_4.6 b,doll_7.1 b
3592,doll_53.8 b,doll_7.1 b
3593,doll_10.1 b,doll_7.1 b
3594,doll_46.6 b,doll_7.1 b
3595,doll_3.1 b,doll_7.1 b
3596,doll_139.1 m,doll_7.1 b
3597,doll_77.3 b,doll_7.1 b
3598,doll_17.7 b,doll_7.1 b
3599,doll_3.2 b,doll_7.1 b
3600,doll_25.7 b,doll_7.1 b
3601,doll_106.5 m,doll_7.1 b
3602,doll_3.6 b,doll_7.1 b
3603,0,doll_7.1 b
3604,doll_49.5 b,doll_7.1 b
3605,doll_2.1 b,doll_7.1 b
3606,doll_6.8 b,doll_7.2 b
3607,doll_298.4 m,doll_7.2 b
3608,doll_12.3 b,doll_7.2 b
3609,doll_8.3 b,doll_7.2 b
3610,doll_3.6 b,doll_7.2 b
3611,doll_631.1 m,doll_7.2 b
3612,doll_15.4 b,doll_7.2 b
3613,doll_1.4 b,doll_7.2 b
3614,doll_9.2 b,doll_7.2 b
3615,doll_14.0 b,doll_7.2 b
3616,doll_3.6 b,doll_7.2 b
3617,doll_3.3 b,doll_7.2 b
3618,doll_5.7 b,doll_7.2 b
3619,doll_8.3 b,doll_7.3 b
3620,doll_5.9 b,doll_7.3 b
3621,doll_7.4 b,doll_7.3 b
3622,doll_5.8 b,doll_7.3 b
3623,doll_3.8 b,doll_7.3 b
3624,0,doll_7.3 b
3625,doll_82.5 b,doll_7.3 b
3626,doll_1.7 b,doll_7.3 b
3627,doll_86.2 b,doll_7.3 b
3628,doll_30.3 b,doll_7.3 b
3629,doll_2.5 b,doll_7.3 b
3630,doll_31.3 b,doll_7.3 b
3631,doll_17.8 b,doll_7.3 b
3632,doll_5.7 b,doll_7.3 b
3633,doll_679.1 m,doll_7.3 b
3634,doll_7.9 b,doll_7.3 b
3635,doll_6.8 b,doll_7.3 b
3636,0,doll_7.4 b
3637,doll_922.4 m,doll_7.4 b
3638,doll_2.1 b,doll_7.4 b
3639,0,doll_7.4 b
3640,doll_15.0 b,doll_7.4 b
3641,doll_2.1 b,doll_7.4 b
3642,doll_5.6 b,doll_7.4 b
3643,doll_2.1 b,doll_7.4 b
3644,0,doll_7.4 b
3645,doll_61.1 b,doll_7.4 b
3646,doll_9.4 b,doll_7.4 b
3647,doll_205.1 m,doll_7.4 b
3648,doll_3.3 b,doll_7.4 b
3649,doll_8.6 b,doll_7.4 b
3650,doll_13.2 b,doll_7.5 b
3651,doll_21.9 b,doll_7.5 b
3652,doll_46.5 b,doll_7.5 b
3653,doll_9.5 b,doll_7.5 b
3654,doll_3.6 b,doll_7.5 b
3655,0,doll_7.5 b
3656,doll_19.9 b,doll_7.5 b
3657,doll_15.5 b,doll_7.5 b
3658,doll_29.2 b,doll_7.5 b
3659,0,doll_7.5 b
3660,doll_41.9 b,doll_7.5 b
3661,doll_16.1 b,doll_7.6 b
3662,doll_79.5 b,doll_7.6 b
3663,0,doll_7.6 b
3664,doll_6.1 b,doll_7.6 b
3665,doll_1.5 b,doll_7.6 b
3666,doll_13.1 b,doll_7.6 b
3667,doll_13.4 b,doll_7.6 b
3668,doll_9.4 b,doll_7.6 b
3669,doll_1.3 b,doll_7.6 b
3670,doll_19.0 b,doll_7.6 b
3671,doll_1.8 b,doll_7.6 b
3672,doll_6.2 b,doll_7.6 b
3673,doll_40.5 b,doll_7.6 b
3674,doll_7.9 b,doll_7.7 b
3675,doll_26.2 b,doll_7.7 b
3676,doll_2.4 b,doll_7.7 b
3677,doll_11.8 b,doll_7.7 b
3678,doll_26.1 b,doll_7.7 b
3679,doll_14.0 b,doll_7.7 b
3680,doll_3.0 b,doll_7.7 b
3681,doll_4.1 b,doll_7.7 b
3682,doll_7.6 b,doll_7.7 b
3683,0,doll_7.7 b
3684,doll_957.6 m,doll_7.7 b
3685,doll_18.3 b,doll_7.7 b
3686,doll_7.0 b,doll_7.7 b
3687,0,doll_7.7 b
3688,doll_12.1 b,doll_7.7 b
3689,doll_6.9 b,doll_7.7 b
3690,doll_24.5 b,doll_7.7 b
3691,doll_6.1 b,doll_7.7 b
3692,doll_2.1 b,doll_7.7 b
3693,doll_31.5 b,doll_7.8 b
3694,doll_4.8 b,doll_7.8 b
3695,doll_74.6 b,doll_7.8 b
3696,doll_3.0 b,doll_7.8 b
3697,doll_1.0 b,doll_7.8 b
3698,doll_3.3 b,doll_7.8 b
3699,doll_18.5 b,doll_7.8 b
3700,doll_8.0 b,doll_7.8 b
3701,doll_2.6 b,doll_7.8 b
3702,doll_6.5 b,doll_7.8 b
3703,doll_25.6 b,doll_7.8 b
3704,doll_44.5 b,doll_7.9 b
3705,doll_7.4 b,doll_7.8 b
3706,doll_877.3 m,doll_7.9 b
3707,doll_4.7 b,doll_7.9 b
3708,doll_462.3 m,doll_7.9 b
3709,0,doll_7.9 b
3710,0,doll_7.9 b
3711,doll_2.9 b,doll_7.9 b
3712,doll_7.4 b,doll_7.9 b
3713,doll_4.2 b,doll_7.9 b
3714,doll_10.4 b,doll_7.9 b
3715,doll_3.4 b,doll_7.9 b
3716,0,doll_7.9 b
3717,doll_11.3 b,doll_7.9 b
3718,doll_1.8 b,doll_7.9 b
3719,doll_1.6 b,doll_7.9 b
3720,doll_844.6 m,doll_7.9 b
3721,doll_20.2 b,doll_7.9 b
3722,doll_2.7 b,doll_7.9 b
3723,doll_2.7 b,doll_7.9 b
3724,doll_14.3 b,doll_7.9 b
3725,doll_10.2 b,doll_7.9 b
3726,doll_2.9 b,doll_7.9 b
3727,doll_4.1 b,doll_7.9 b
3728,doll_3.0 b,doll_7.9 b
3729,doll_13.9 b,doll_7.9 b
3730,doll_2.1 b,doll_8.0 b
3731,doll_27.6 b,doll_8.0 b
3732,doll_7.3 b,doll_8.0 b
3733,doll_4.4 b,doll_8.0 b
3734,doll_4.1 b,doll_8.0 b
3735,doll_875.8 m,doll_8.0 b
3736,doll_2.0 b,doll_8.0 b
3737,doll_22.8 b,doll_8.0 b
3738,doll_43.8 b,doll_8.0 b
3739,doll_16.0 b,doll_8.0 b
3740,doll_16.7 b,doll_8.0 b
3741,doll_3.5 b,doll_8.0 b
3742,doll_12.0 b,doll_8.0 b
3743,doll_11.1 b,doll_8.0 b
3744,0,doll_8.0 b
3745,doll_21.0 b,doll_8.0 b
3746,doll_10.2 b,doll_8.0 b
3747,doll_762.0 m,doll_8.1 b
3748,doll_5.6 b,doll_8.1 b
3749,doll_2.9 b,doll_8.1 b
3750,doll_752.4 m,doll_8.1 b
3751,doll_1.8 b,doll_8.1 b
3752,doll_3.4 b,doll_8.1 b
3753,0,doll_8.1 b
3754,doll_6.0 b,doll_8.1 b
3755,doll_10.6 b,doll_8.1 b
3756,doll_12.7 b,doll_8.1 b
3757,doll_4.6 b,doll_8.1 b
3758,doll_2.0 b,doll_8.1 b
3759,doll_3.6 b,doll_8.2 b
3760,doll_2.8 b,doll_8.1 b
3761,doll_12.9 b,doll_8.2 b
3762,doll_873.2 m,doll_8.2 b
3763,doll_6.8 b,doll_8.2 b
3764,doll_42.9 b,doll_8.2 b
3765,doll_1.1 b,doll_8.2 b
3766,doll_10.6 b,doll_8.2 b
3767,doll_4.0 b,doll_8.2 b
3768,doll_28.7 b,doll_8.2 b
3769,doll_413.6 m,doll_8.2 b
3770,doll_47.5 b,doll_8.2 b
3771,doll_6.0 b,doll_8.2 b
3772,doll_15.8 b,doll_8.2 b
3773,doll_40.5 b,doll_8.2 b
3774,doll_7.0 b,doll_8.2 b
3775,doll_2.0 b,doll_8.2 b
3776,doll_2.5 b,doll_8.3 b
3777,doll_9.0 b,doll_8.2 b
3778,doll_8.3 b,doll_8.2 b
3779,doll_7.9 b,doll_8.3 b
3780,doll_1.8 b,doll_8.3 b
3781,0,doll_8.3 b
3782,doll_4.5 b,doll_8.3 b
3783,doll_15.0 b,doll_8.3 b
3784,doll_23.7 b,doll_8.3 b
3785,doll_1.3 b,doll_8.3 b
3786,doll_37.2 b,doll_8.3 b
3787,doll_5.4 b,doll_8.3 b
3788,doll_118.6 b,doll_8.3 b
3789,doll_26.4 b,doll_8.3 b
3790,doll_2.1 b,doll_8.3 b
3791,doll_13.8 b,doll_8.3 b
3792,doll_29.2 b,doll_8.3 b
3793,doll_977.9 m,doll_8.3 b
3794,doll_25.2 b,doll_8.3 b
3795,doll_2.3 b,doll_8.3 b
3796,doll_22.5 b,doll_8.3 b
3797,doll_1.6 b,doll_8.3 b
3798,doll_3.6 b,doll_8.3 b
3799,doll_19.1 b,doll_8.4 b
3800,doll_11.6 b,doll_8.4 b
3801,doll_12.4 b,doll_8.4 b
3802,doll_11.4 b,doll_8.4 b
3803,0,doll_8.4 b
3804,0,doll_8.4 b
3805,doll_2.6 b,doll_8.4 b
3806,doll_15.3 b,doll_8.4 b
3807,doll_16.3 b,doll_8.4 b
3808,0,doll_8.4 b
3809,doll_1.7 b,doll_8.4 b
3810,doll_8.6 b,doll_8.4 b
3811,doll_5.1 b,doll_8.4 b
3812,doll_2.8 b,doll_8.4 b
3813,doll_5.9 b,doll_8.5 b
3814,doll_9.3 b,doll_8.5 b
3815,0,doll_8.5 b
3816,doll_2.3 b,doll_8.5 b
3817,doll_1.8 b,doll_8.5 b
3818,doll_11.0 b,doll_8.5 b
3819,doll_8.5 b,doll_8.5 b
3820,0,doll_8.5 b
3821,0,doll_8.5 b
3822,doll_6.8 b,doll_8.5 b
3823,doll_3.6 b,doll_8.5 b
3824,doll_29.5 b,doll_8.5 b
3825,doll_13.4 b,doll_8.5 b
3826,doll_2.4 b,doll_8.5 b
3827,doll_2.4 b,doll_8.5 b
3828,0,doll_8.5 b
3829,doll_12.9 b,doll_8.5 b
3830,doll_5.7 b,doll_8.6 b
3831,doll_15.7 b,doll_8.6 b
3832,doll_2.5 b,doll_8.6 b
3833,doll_2.6 b,doll_8.6 b
3834,doll_5.5 b,doll_8.6 b
3835,doll_14.2 b,doll_8.6 b
3836,doll_861.4 m,doll_8.6 b
3837,0,doll_8.6 b
3838,doll_1.9 b,doll_8.6 b
3839,0,doll_8.6 b
3840,doll_7.2 b,doll_8.6 b
3841,doll_3.3 b,doll_8.6 b
3842,0,doll_8.6 b
3843,doll_16.2 b,doll_8.6 b
3844,doll_6.2 b,doll_8.6 b
3845,0,doll_8.6 b
3846,doll_69.5 b,doll_8.6 b
3847,doll_25.4 b,doll_8.6 b
3848,doll_5.3 b,doll_8.6 b
3849,doll_726.1 m,doll_8.6 b
3850,0,doll_8.7 b
3851,doll_2.8 b,doll_8.7 b
3852,doll_11.8 b,doll_8.7 b
3853,doll_12.1 b,doll_8.7 b
3854,doll_20.8 b,doll_8.7 b
3855,doll_16.9 b,doll_8.7 b
3856,doll_22.7 b,doll_8.7 b
3857,doll_2.2 b,doll_8.7 b
3858,doll_4.4 b,doll_8.7 b
3859,doll_8.8 b,doll_8.7 b
3860,0,doll_8.7 b
3861,doll_15.8 b,doll_8.8 b
3862,doll_5.6 b,doll_8.8 b
3863,doll_7.3 b,doll_8.8 b
3864,doll_1.1 b,doll_8.8 b
3865,doll_3.5 b,doll_8.8 b
3866,doll_58.3 b,doll_8.8 b
3867,doll_12.2 b,doll_8.8 b
3868,doll_4.2 b,doll_8.8 b
3869,doll_40.5 b,doll_8.8 b
3870,doll_19.7 b,doll_8.9 b
3871,doll_50.9 b,doll_8.8 b
3872,doll_4.4 b,doll_8.9 b
3873,doll_11.4 b,doll_8.9 b
3874,doll_17.7 b,doll_8.9 b
3875,doll_20.9 b,doll_8.9 b
3876,doll_23.5 b,doll_8.9 b
3877,doll_433.8 m,doll_8.9 b
3878,doll_4.4 b,doll_8.9 b
3879,doll_44.3 b,doll_8.9 b
3880,doll_7.6 b,doll_8.9 b
3881,0,doll_8.9 b
3882,doll_6.2 b,doll_8.9 b
3883,doll_2.9 b,doll_8.9 b
3884,doll_1.1 b,doll_8.9 b
3885,0,doll_8.9 b
3886,doll_8.7 b,doll_8.9 b
3887,0,doll_9.0 b
3888,doll_2.5 b,doll_8.9 b
3889,doll_3.6 b,doll_9.0 b
3890,doll_1.7 b,doll_9.0 b
3891,doll_44.5 b,doll_9.0 b
3892,doll_57.8 b,doll_8.9 b
3893,doll_16.0 b,doll_9.0 b
3894,doll_13.1 b,doll_9.0 b
3895,doll_27.2 b,doll_9.0 b
3896,doll_37.5 b,doll_9.0 b
3897,doll_3.4 b,doll_9.0 b
3898,doll_30.1 b,doll_9.0 b
3899,doll_4.2 b,doll_9.0 b
3900,doll_2.5 b,doll_9.1 b
3901,doll_7.6 b,doll_9.0 b
3902,0,doll_9.1 b
3903,doll_10.5 b,doll_9.1 b
3904,doll_5.1 b,doll_9.1 b
3905,doll_1.4 b,doll_9.1 b
3906,doll_1.5 b,doll_9.2 b
3907,doll_60.1 b,doll_9.2 b
3908,doll_7.5 b,doll_9.1 b
3909,doll_5.4 b,doll_9.2 b
3910,doll_10.3 b,doll_9.2 b
3911,doll_8.1 b,doll_9.2 b
3912,doll_9.9 b,doll_9.2 b
3913,doll_58.8 b,doll_9.2 b
3914,doll_6.2 b,doll_9.2 b
3915,doll_1.0 b,doll_9.2 b
3916,doll_4.6 b,doll_9.2 b
3917,doll_19.8 b,doll_9.2 b
3918,doll_6.0 b,doll_9.2 b
3919,0,doll_9.2 b
3920,doll_15.6 b,doll_9.3 b
3921,doll_3.1 b,doll_9.3 b
3922,doll_26.6 b,doll_9.3 b
3923,doll_14.4 b,doll_9.3 b
3924,0,doll_9.3 b
3925,doll_51.8 b,doll_9.3 b
3926,doll_64.6 b,doll_9.3 b
3927,doll_842.9 m,doll_9.3 b
3928,doll_867.2 m,doll_9.3 b
3929,doll_8.0 b,doll_9.3 b
3930,doll_2.3 b,doll_9.3 b
3931,doll_14.8 b,doll_9.3 b
3932,doll_14.0 b,doll_9.3 b
3933,doll_3.9 b,doll_9.3 b
3934,doll_104.8 b,doll_9.4 b
3935,doll_2.5 b,doll_9.4 b
3936,doll_50.2 b,doll_9.4 b
3937,doll_26.4 b,doll_9.4 b
3938,doll_9.3 b,doll_9.4 b
3939,doll_3.9 b,doll_9.4 b
3940,doll_969.3 m,doll_9.5 b
3941,doll_5.0 b,doll_9.4 b
3942,doll_18.8 b,doll_9.5 b
3943,doll_988.3 m,doll_9.5 b
3944,doll_11.7 b,doll_9.5 b
3945,doll_5.3 b,doll_9.5 b
3946,doll_8.8 b,doll_9.5 b
3947,doll_8.1 b,doll_9.5 b
3948,doll_5.6 b,doll_9.5 b
3949,doll_20.9 b,doll_9.6 b
3950,doll_2.4 b,doll_9.6 b
3951,doll_10.1 b,doll_9.6 b
3952,doll_24.6 b,doll_9.6 b
3953,doll_17.8 b,doll_9.6 b
3954,doll_16.6 b,doll_9.6 b
3955,doll_2.5 b,doll_9.6 b
3956,doll_2.9 b,doll_9.7 b
3957,doll_4.7 b,doll_9.7 b
3958,doll_1.2 b,doll_9.6 b
3959,doll_11.3 b,doll_9.6 b
3960,doll_8.8 b,doll_9.7 b
3961,doll_16.6 b,doll_9.7 b
3962,0,doll_9.7 b
3963,doll_1.5 b,doll_9.8 b
3964,doll_14.7 b,doll_9.7 b
3965,doll_30.4 b,doll_9.7 b
3966,doll_26.8 b,doll_9.7 b
3967,doll_2.9 b,doll_9.7 b
3968,doll_18.6 b,doll_9.8 b
3969,doll_446.8 m,doll_9.8 b
3970,doll_5.9 b,doll_9.8 b
3971,doll_4.1 b,doll_9.8 b
3972,doll_8.3 b,doll_9.9 b
3973,doll_27.2 b,doll_9.8 b
3974,doll_23.7 b,doll_9.9 b
3975,doll_7.3 b,doll_9.9 b
3976,doll_7.0 b,doll_9.9 b
3977,doll_10.8 b,doll_9.9 b
3978,0,doll_9.9 b
3979,doll_5.9 b,doll_9.9 b
3980,doll_28.3 b,doll_10.0 b
3981,doll_3.6 b,doll_9.9 b
3982,doll_28.3 b,doll_9.9 b
3983,doll_7.0 b,doll_10.0 b
3984,doll_2.5 b,doll_9.9 b
3985,doll_1.1 b,doll_10.0 b
3986,doll_6.0 b,doll_10.0 b
3987,doll_40.7 b,doll_10.0 b
3988,doll_26.0 b,doll_10.0 b
3989,doll_7.2 b,doll_10.0 b
3990,doll_9.9 b,doll_10.0 b
3991,doll_4.4 b,doll_10.0 b
3992,doll_56.4 b,doll_10.0 b
3993,doll_34.1 b,doll_10.0 b
3994,doll_25.7 b,doll_10.0 b
3995,doll_9.9 b,doll_10.1 b
3996,doll_6.0 b,doll_10.1 b
3997,doll_4.4 b,doll_10.1 b
3998,doll_20.0 b,doll_10.1 b
3999,doll_2.1 b,doll_10.1 b
4000,doll_8.2 b,doll_10.1 b
4001,doll_2.0 b,doll_10.1 b
4002,doll_43.7 b,doll_10.1 b
4003,doll_29.1 b,doll_10.1 b
4004,doll_2.3 b,doll_10.2 b
4005,doll_6.7 b,doll_10.2 b
4006,doll_23.1 b,doll_10.2 b
4007,doll_1.5 b,doll_10.2 b
4008,0,doll_10.1 b
4009,doll_3.9 b,doll_10.2 b
4010,doll_13.8 b,doll_10.2 b
4011,doll_17.6 b,doll_10.2 b
4012,0,doll_10.3 b
4013,0,doll_10.2 b
4014,doll_3.7 b,doll_10.3 b
4015,doll_118.0 b,doll_10.3 b
4016,doll_18.3 b,doll_10.3 b
4017,doll_7.1 b,doll_10.3 b
4018,doll_10.0 b,doll_10.3 b
4019,doll_6.4 b,doll_10.3 b
4020,doll_11.0 b,doll_10.3 b
4021,doll_4.4 b,doll_10.3 b
4022,doll_13.7 b,doll_10.3 b
4023,doll_6.7 b,doll_10.3 b
4024,doll_9.8 b,doll_10.3 b
4025,doll_4.9 b,doll_10.3 b
4026,doll_4.4 b,doll_10.3 b
4027,doll_19.5 b,doll_10.4 b
4028,doll_15.9 b,doll_10.4 b
4029,doll_6.9 b,doll_10.4 b
4030,doll_10.9 b,doll_10.4 b
4031,doll_25.0 b,doll_10.4 b
4032,doll_4.6 b,doll_10.4 b
4033,doll_8.4 b,doll_10.4 b
4034,doll_2.9 b,doll_10.5 b
4035,doll_10.6 b,doll_10.5 b
4036,0,doll_10.5 b
4037,doll_69.7 b,doll_10.5 b
4038,doll_128.5 m,doll_10.5 b
4039,0,doll_10.5 b
4040,doll_4.7 b,doll_10.5 b
4041,doll_5.9 b,doll_10.5 b
4042,0,doll_10.5 b
4043,doll_3.9 b,doll_10.6 b
4044,doll_98.7 b,doll_10.6 b
4045,doll_38.6 b,doll_10.6 b
4046,doll_189.4 b,doll_10.6 b
4047,doll_6.2 b,doll_10.6 b
4048,doll_3.3 b,doll_10.6 b
4049,doll_22.0 b,doll_10.6 b
4050,doll_1.8 b,doll_10.6 b
4051,doll_5.7 b,doll_10.7 b
4052,doll_43.6 b,doll_10.7 b
4053,doll_11.0 b,doll_10.7 b
4054,doll_8.1 b,doll_10.7 b
4055,doll_6.9 b,doll_10.7 b
4056,doll_8.8 b,doll_10.7 b
4057,doll_27.0 b,doll_10.7 b
4058,doll_2.2 b,doll_10.7 b
4059,doll_21.1 b,doll_10.8 b
4060,doll_23.4 b,doll_10.7 b
4061,0,doll_10.8 b
4062,doll_4.5 b,doll_10.8 b
4063,doll_16.5 b,doll_10.8 b
4064,0,doll_10.8 b
4065,doll_18.6 b,doll_10.8 b
4066,doll_3.9 b,doll_10.8 b
4067,doll_8.9 b,doll_10.9 b
4068,doll_47.0 b,doll_10.9 b
4069,doll_23.5 b,doll_10.9 b
4070,doll_2.4 b,doll_10.9 b
4071,doll_1.7 b,doll_10.9 b
4072,doll_58.2 b,doll_10.9 b
4073,doll_2.4 b,doll_10.9 b
4074,doll_4.5 b,doll_10.9 b
4075,doll_89.1 b,doll_11.0 b
4076,0,doll_11.0 b
4077,doll_1.3 b,doll_10.9 b
4078,doll_40.8 b,doll_11.0 b
4079,doll_8.7 b,doll_11.0 b
4080,doll_6.9 b,doll_11.0 b
4081,doll_1.2 b,doll_11.1 b
4082,doll_44.2 b,doll_11.1 b
4083,doll_15.6 b,doll_11.1 b
4084,doll_25.1 b,doll_11.1 b
4085,doll_6.8 b,doll_11.1 b
4086,doll_24.1 b,doll_11.1 b
4087,doll_24.4 b,doll_11.1 b
4088,doll_17.9 b,doll_11.1 b
4089,doll_10.4 b,doll_11.1 b
4090,doll_18.0 b,doll_11.1 b
4091,doll_59.0 b,doll_11.1 b
4092,doll_6.7 b,doll_11.2 b
4093,doll_21.2 b,doll_11.2 b
4094,doll_6.5 b,doll_11.2 b
4095,doll_7.2 b,doll_11.2 b
4096,doll_11.7 b,doll_11.2 b
4097,doll_16.1 b,doll_11.2 b
4098,doll_7.6 b,doll_11.3 b
4099,0,doll_11.3 b
4100,doll_1.3 b,doll_11.3 b
4101,doll_24.6 b,doll_11.3 b
4102,doll_38.6 b,doll_11.3 b
4103,doll_10.5 b,doll_11.3 b
4104,doll_9.3 b,doll_11.3 b
4105,doll_24.7 b,doll_11.3 b
4106,doll_11.5 b,doll_11.3 b
4107,doll_4.2 b,doll_11.3 b
4108,doll_13.5 b,doll_11.3 b
4109,doll_1.3 b,doll_11.3 b
4110,doll_4.3 b,doll_11.4 b
4111,doll_8.0 b,doll_11.4 b
4112,doll_2.8 b,doll_11.4 b
4113,doll_10.4 b,doll_11.4 b
4114,doll_30.8 b,doll_11.4 b
4115,doll_9.5 b,doll_11.5 b
4116,doll_2.2 b,doll_11.4 b
4117,doll_1.8 b,doll_11.4 b
4118,doll_2.5 b,doll_11.4 b
4119,doll_17.9 b,doll_11.4 b
4120,doll_22.6 b,doll_11.5 b
4121,doll_18.3 b,doll_11.5 b
4122,doll_28.1 b,doll_11.5 b
4123,doll_1.4 b,doll_11.5 b
4124,doll_10.1 b,doll_11.6 b
4125,doll_2.4 b,doll_11.5 b
4126,doll_82.9 b,doll_11.5 b
4127,doll_20.1 b,doll_11.6 b
4128,doll_2.4 b,doll_11.6 b
4129,doll_37.0 b,doll_11.6 b
4130,doll_13.3 b,doll_11.6 b
4131,doll_19.2 b,doll_11.6 b
4132,doll_8.3 b,doll_11.7 b
4133,doll_11.2 b,doll_11.6 b
4134,doll_29.2 b,doll_11.7 b
4135,doll_7.2 b,doll_11.6 b
4136,doll_1.3 b,doll_11.7 b
4137,doll_12.1 b,doll_11.7 b
4138,doll_34.8 b,doll_11.7 b
4139,doll_11.8 b,doll_11.7 b
4140,doll_24.4 b,doll_11.7 b
4141,doll_6.2 b,doll_11.7 b
