04-iGMM-link,08-slytherin-link
,https://disfold.com/company/zimplats-holdings-limited/
,https://disfold.com/company/hgcapital-trust-plc/
,https://disfold.com/company/wh-smith-plc/
,https://disfold.com/company/great-portland-estates-plc/
,https://disfold.com/company/cranswick-plc/
,https://disfold.com/company/deliveroo-plc/
,https://disfold.com/company/pershing-square-holdings-ltd/
,https://disfold.com/company/primary-health-properties-plc/
,https://disfold.com/company/witan-investment-trust-plc/
,https://disfold.com/company/grainger-plc/
,https://disfold.com/company/itm-power-plc/
,https://disfold.com/company/caledonia-investments-plc/
,https://disfold.com/company/fevertree-drinks-plc/
,https://disfold.com/company/energean-plc/
,https://disfold.com/company/hays-plc/
,https://disfold.com/company/dunelm-group-plc/
,https://disfold.com/company/worldwide-healthcare/
,https://disfold.com/company/vistry-group-plc/
,https://disfold.com/company/britvic-plc/
,https://disfold.com/company/ultra-electronics-holdings-plc/
,https://disfold.com/company/shaftesbury-plc/
,https://disfold.com/company/quilter-plc/
,https://disfold.com/company/dr-martens-plc/
,https://disfold.com/company/games-workshop-group-plc/
,https://disfold.com/company/ozderici-gayrimenkul-yatirim-ortakligi-as/
,https://disfold.com/company/casa-emtia-petrol-kimyevi-ve-turevleri-san-tic-as/
,https://disfold.com/company/mistral-gayrimenkul-yatirim-ortakligi-as/
,https://disfold.com/company/is-yatirim-ortakligi-as/
,https://disfold.com/company/ceo-event-medya-as/
,https://disfold.com/company/kron-telekomunikasyon-hizmetleri-as/
,https://disfold.com/company/firstgroup-plc/
,https://disfold.com/company/breedon-group-plc/
,https://disfold.com/company/micro-focus-international-plc/
,https://disfold.com/company/ascential-plc/
,https://disfold.com/company/the-bankers-investment-trust-plc/
,https://disfold.com/company/integrafin-holdings-plc/
,https://disfold.com/company/mitchells-butlers-plc/
,https://disfold.com/company/rws-holdings-plc/
,https://disfold.com/company/spirent-communications-plc/
,https://disfold.com/company/tr-property-investment-trust/
,https://disfold.com/company/polypipe-group-plc/
,https://disfold.com/company/globaldata-plc/
,https://disfold.com/company/countryside-properties-plc/
,https://disfold.com/company/national-express-group-plc/
,https://disfold.com/company/secure-income-reit-ord/
,https://disfold.com/company/capital-counties-properties-plc/
,https://disfold.com/company/yougov-plc/
,https://disfold.com/company/jpmorgan-american-investment-trust-plc/
,https://disfold.com/company/sanne-group-plc/
,https://disfold.com/company/calisen-plc/
,https://disfold.com/company/burford-capital-limited/
,https://disfold.com/company/asos-plc/
,https://disfold.com/company/savills-plc/
,https://disfold.com/company/dixons-carphone-plc/
,https://disfold.com/company/victrex-plc/
,https://disfold.com/company/s4-capital-plc/
,https://disfold.com/company/brewin-dolphin-holdings-plc/
,https://disfold.com/company/john-laing-group-plc/
,https://disfold.com/company/gamesys-group-plc/
,https://disfold.com/company/pagegroup-plc/
,https://disfold.com/company/harbourvest-global-private-equity-limited/
,https://disfold.com/company/murray-international-trust-plc/
,https://disfold.com/company/ashmore-group-plc/
,https://disfold.com/company/tac-tarim-urunleri-hayvancilik-gida-sanayi-ve-ticaret-as/
,https://disfold.com/company/aciselsan-acipayam-seluloz-sanayi-ve-ticaret-as/
,https://disfold.com/company/taze-kuru-gida-sanayi-ve-ticaret-as/
,https://disfold.com/company/iz-hayvancilik-tarim-ve-gida-sanayi-ticaret-as/
,https://disfold.com/company/ihlas-yayin-holding-as/
,https://disfold.com/company/guler-yatirim-holding-as/
,https://disfold.com/company/boohoo-group-plc/
,https://disfold.com/company/genesis-emerging-markets-fund/
,https://disfold.com/company/aston-martin-lagonda-global-holdings-plc/
,https://disfold.com/company/jtc-plc/
,https://disfold.com/company/octopus-titan-vct-plc/
,https://disfold.com/company/jupiter-fund-management-plc/
,https://disfold.com/company/uk-commercial-property-reit-limited/
,https://disfold.com/company/rathbone-brothers-plc/
,https://disfold.com/company/bbgi-global-infrastructure-sa/
,https://disfold.com/company/globalworth-real-estate-investments-limited/
,https://disfold.com/company/talktalk-telecom-group-plc/
,https://disfold.com/company/hill-smith-holdings-plc/
,https://disfold.com/company/bytes-technology-group-plc/
,https://disfold.com/company/tp-icap-plc/
,https://disfold.com/company/draper-esprit-plc/
,https://disfold.com/company/atrium-european-real-estate-ltd/
,https://disfold.com/company/telecom-plus-plc/
,https://disfold.com/company/bodycote-plc/
,https://disfold.com/company/learning-technologies-group-plc/
,https://disfold.com/company/herald-investment-trust/
,https://disfold.com/company/aberforth-smaller-companies-trust-plc/
,https://disfold.com/company/fdm-group-holdings-plc/
,https://disfold.com/company/trainline-plc/
,https://disfold.com/company/next-fifteen-communications-group-plc/
,https://disfold.com/company/clinigen-group-plc/
,https://disfold.com/company/fidelity-european-values-plc/
,https://disfold.com/company/daily-mail-and-general-trust-plc/
,https://disfold.com/company/helios-towers-plc/
,https://disfold.com/company/blue-prism-group-plc/
,https://disfold.com/company/auction-technology-group-plc/
,https://disfold.com/company/rsa-insurance-group-plc/
,https://disfold.com/company/gamma-communications-plc/
,https://disfold.com/company/cvs-group-plc/
,https://disfold.com/company/marka-yatirim-holding-as/
,https://disfold.com/company/workspace-group-plc/
,https://disfold.com/company/berkosan-yalitim-ve-tecrit-maddeleri-uretim-ve-ticaret-as/
,https://disfold.com/company/selcuk-gida-endustri-ihracat-ithalat-as/
,https://disfold.com/company/euro-kapital-yatirim-ortakligi-anonim-sirketi/
,https://disfold.com/company/san-el-muhendislik-elektrik-taahhut-sanayi-ve-ticaret-as/
,https://disfold.com/company/dogusan-boru-sanayi-ve-ticaret-anonim-sirketi/
,https://disfold.com/company/prizma-pres-matbaacilik-yayincilik-sanayi-ve-ticaret-anonim-sirketi/
,https://disfold.com/company/bmo-global-smaller-companies-plc/
,https://disfold.com/company/morgan-advanced-materials-plc/
,https://disfold.com/company/fidelity-special-values-plc/
,https://disfold.com/company/myovant-sciences-ltd/
,https://disfold.com/company/sumo-group-plc/
,https://disfold.com/company/schroder-asiapacific-fund-plc/
,https://disfold.com/company/just-group-plc/
,https://disfold.com/company/bmo-commercial-property-trust/
,https://disfold.com/company/lxi-reit/
,https://disfold.com/company/bb-healthcare-trust-plc/
,https://disfold.com/company/european-opportunities-trust-plc/
,https://disfold.com/company/stolt-nielsen-ltd/
,https://disfold.com/company/st-modwen-properties-plc/
,https://disfold.com/company/vesuvius-plc/
,https://disfold.com/company/ip-group-plc/
,https://disfold.com/company/clipper-logistics-plc/
,https://disfold.com/company/law-debenture-corporation-plc/
,https://disfold.com/company/spire-healthcare-group-plc/
,https://disfold.com/company/essentra-plc/
,https://disfold.com/company/merian-chrysalis-investment-co-ltd/
,https://disfold.com/company/ti-fluid-systems-plc/
,https://disfold.com/company/gcp-infrastructure-investments/
,https://disfold.com/company/gcp-student-living-plc/
,https://disfold.com/company/biffa-plc/
,https://disfold.com/company/d-market-elektronik-hizmetler-ve-ticaret-anonim-sirketi/
,https://disfold.com/company/jd-wetherspoon-plc/
,https://disfold.com/company/dinamik-isi-makina-yalitim-malzemeleri-sanayi-ve-ticaret-anonim-sirketi/
,https://disfold.com/company/balatacilar-balatacilik-sanayi-ve-ticaret-as/
,https://disfold.com/company/idealist-gayrimenkul-yatirim-ortakligi-as/
,https://disfold.com/company/birlik-mensucat-ticaret-ve-sanayi-isletmesi-as/
,https://disfold.com/company/egeli-co-agriculture-investment-trust-inc/
,https://disfold.com/company/egeli-co-enerji-yatirimlari-as/
,https://disfold.com/company/ekiz-kimya-sanayi-ve-ticaret-anonim-sirketi/
,https://disfold.com/company/diriteks-dirilis-tekstil-sanayi-ve-ticaret-as/
,https://disfold.com/company/atlantis-yatirim-holding-as/
,https://disfold.com/company/egeli-co-yatirim-holding-as/
,https://disfold.com/company/gediz-ambalaj-sanayi-ve-ticaret-as/
,https://disfold.com/company/ata-gayrimenkul-yatirim-ortakligi-as/
,https://disfold.com/company/rhea-girisim-sermayesi-yatirim-ortakligi-as/
,https://disfold.com/company/ulaslar-turizm-yatirimlari-ve-dayanikli-tuketim-mallari-ticaret-pazarlama-as/
,https://disfold.com/company/arti-yatirim-holding-as/
,https://disfold.com/company/caretech-holdings-plc/
,https://disfold.com/company/foresight-solar-fund-limited/
,https://disfold.com/company/jlen-environmental-assets-group-limited/
,https://disfold.com/company/crest-nicholson-holdings-plc/
,https://disfold.com/company/team17-group-plc/
,https://disfold.com/company/ibstock-plc/
,https://disfold.com/company/elementis-plc/
,https://disfold.com/company/nb-private-equity-partners-limited/
,https://disfold.com/company/schroder-oriental-income-fund-limited/
,https://disfold.com/company/jpmorgan-global-growth-income-plc/
,https://disfold.com/company/the-merchants-trust-plc/
,https://disfold.com/company/standard-life-uk-smaller-companies-trust-plc/
,https://disfold.com/company/warehouse-reit-plc/
,https://disfold.com/company/henderson-smaller-companies-investment-trust/
,https://disfold.com/company/baillie-gifford-us-growth-trust-plc/
,https://disfold.com/company/ienergizer-limited/
,https://disfold.com/company/tullow-oil-plc/
,https://disfold.com/company/tr-european-growth-trust-plc/
,https://disfold.com/company/cmc-markets-plc/
,https://disfold.com/company/temple-bar-investment-trust-plc/
,https://disfold.com/company/pantheon-resources-plc/
,https://disfold.com/company/focusrite-plc/
,https://disfold.com/company/provident-financial-plc/
,https://disfold.com/company/stock-spirits-group-plc/
,https://disfold.com/company/baillie-gifford-japan-trust-plc/
,https://disfold.com/company/bicycle-therapeutics-plc/
,https://disfold.com/company/liontrust-asset-management-plc/
,https://disfold.com/company/capital-gearing-trust-plc/
,https://disfold.com/company/global-ship-lease-inc/
,https://disfold.com/company/sdcl-energy-efficiency-income-trust-plc/
,https://disfold.com/company/icg-enterprise-trust-plc/
,https://disfold.com/company/4imprint-group-plc/
,https://disfold.com/company/standard-life-private-equity-trust-plc/
,https://disfold.com/company/digital-9-infrastructure-plc/
,https://disfold.com/company/jpmorgan-japanese-investment-trust-plc/
,https://disfold.com/company/blackrock-smaller-companies-trust/
,https://disfold.com/company/aberdeen-total-dynamic-dividend-fund/
,https://disfold.com/company/mitie-group-plc/
,https://disfold.com/company/volution-group-plc/
,https://disfold.com/company/scottish-american-investment-company-plc/
,https://disfold.com/company/pz-cussons-plc/
,https://disfold.com/company/renewi-plc/
,https://disfold.com/company/midwich-group-plc/
,https://disfold.com/company/forterra-plc/
,https://disfold.com/company/ideagen-plc/
,https://disfold.com/company/civitas-social-housing-plc/
,https://disfold.com/company/dfs-furniture-plc/
,https://disfold.com/company/oxford-biomedica-plc/
,https://disfold.com/company/asia-dragon-trust-plc/
,https://disfold.com/company/rak-petroleum-plc/
,https://disfold.com/company/renew-holdings-plc/
,https://disfold.com/company/stagecoach-group-plc/
,https://disfold.com/company/sabre-insurance-group-plc/
,https://disfold.com/company/bank-of-georgia-group-plc/
,https://disfold.com/company/mortgage-advice-bureau-holdings-plc/
,https://disfold.com/company/target-healthcare-reit-plc/
,https://disfold.com/company/mp-evans-group-plc/
,https://disfold.com/company/hotel-chocolat-group-plc/
,https://disfold.com/company/reach-plc/
,https://disfold.com/company/keller-group-plc/
,https://disfold.com/company/ag-barr-plc/
,https://disfold.com/company/the-scottish-investment-trust-plc/
,https://disfold.com/company/jpmorgan-indian-investment-trust-plc/
,https://disfold.com/company/advanced-medical-solutions-group-plc/
,https://disfold.com/company/mas-real-estate-inc/
,https://disfold.com/company/the-vitec-group-plc/
,https://disfold.com/company/genius-sports-ltd/
,https://disfold.com/company/nextenergy-solar-ord/
,https://disfold.com/company/ruffer-investment-company-limited/
,https://disfold.com/company/pacific-horizon-investment-trust/
,https://disfold.com/company/restore-plc/
,https://disfold.com/company/centessa-pharmaceuticals-ltd/
,https://disfold.com/company/polar-capital-holdings-plc/
,https://disfold.com/company/third-point-investors-limited/
,https://disfold.com/company/tyman-plc/
,https://disfold.com/company/alliance-pharma-plc/
,https://disfold.com/company/hochschild-mining-plc/
,https://disfold.com/company/the-rank-group-plc/
,https://disfold.com/company/bakkavor-group-plc/
,https://disfold.com/company/schroder-asian-total-return-investment-company-plc/
,https://disfold.com/company/sigmaroc-plc/
,https://disfold.com/company/tritax-eurobox-plc/
,https://disfold.com/company/the-restaurant-group-plc/
,https://disfold.com/company/polar-capital-global-financials-trust/
,https://disfold.com/company/mid-wynd-international-investment-trust-plc/
,https://disfold.com/company/henderson-far-east-income-ltd/
,https://disfold.com/company/genel-energy-plc/
,https://disfold.com/company/wincanton-plc/
,https://disfold.com/company/alfa-financial-software-holdings-plc/
,https://disfold.com/company/frontier-developments-plc/
,https://disfold.com/company/rdi-reit-plc/
,https://disfold.com/company/odfjell-drilling-ltd/
,https://disfold.com/company/helical-plc/
