link,name,industry,founded,country,ceo,employees,revenue
https://www.forbes.com/companies/fosun-international,Fosun International,Insurance,1992,China,Chen Qiyu Xu Xiaoliang,"96,000",$25B
https://www.forbes.com/companies/weichai-power,Weichai Power,Capital Goods,2002,China,Xu Guang Tan,"42,953",$31.4B
https://www.forbes.com/companies/fidelity-national-financial,Fidelity National Financial,Insurance,1847,United States,Michael J. Nolan,"28,290",$15.6B
https://www.forbes.com/companies/parker-hannifin,Parker-Hannifin,Capital Goods,1918,United States,Thomas L. Williams,"54,640",$15.3B
https://www.forbes.com/companies/vedanta-limited,Vedanta Limited,Materials,1976,India,Sunil Duggal,"70,089",$16.4B
https://www.forbes.com/companies/woori-financial-group,Woori Financial Group,Diversified Financials,2001,South Korea,Tae-Seung Son,"26,000",$11.5B
https://www.forbes.com/companies/sysco,Sysco,Food Markets,1969,United States,Kevin P. Hourican,"58,000",$60.7B
https://www.forbes.com/companies/telstra,Telstra,Telecommunications Services,1975,Australia,Andrew Richard Penn,"27,015",$15.8B
https://www.forbes.com/companies/credit-suisse-group,Credit Suisse Group,Banking,1856,Switzerland,Thomas Gottstein PhD,"50,110",$30.1B
https://www.forbes.com/companies/rogers-communications,Rogers Communications,Telecommunications Services,1960,Canada,Anthony Staffieri,"23,000",$11.8B
https://www.forbes.com/companies/mt-bank,M&T Bank,Banking,1856,United States,René F. Jones,"17,569",$5.9B
https://www.forbes.com/companies/boston-scientific,Boston Scientific,Health Care Equipment & Services,1979,United States,Michael F. Mahoney,"41,000",$11.9B
https://www.forbes.com/companies/edison-international,Edison International,Utilities,1886,United States,Pedro J. Pizarro,"13,003",$14.9B
https://www.forbes.com/companies/financiere-de-lodet,Financiere de l'Odet,Transportation,1929,France,Vincent Marie Claude Bolloré,Not found,$23.4B
https://www.forbes.com/companies/sumitomo-mitsui-trust,Sumitomo Mitsui Trust,Banking,2002,Japan,Not found,"22,139",$10.7B
https://www.forbes.com/companies/entergy,Entergy,Utilities,1913,United States,Leo Denault,"12,500",$11.7B
https://www.forbes.com/companies/swisscom,Swisscom,Telecommunications Services,1998,Switzerland,Urs Schaeppi,"18,905",$12.2B
https://www.forbes.com/companies/enbw-energie-baden,EnBW-Energie Baden,Utilities,1997,Germany,Frank Mastiaux,"26,064",$38B
https://www.forbes.com/companies/hikvision,Hikvision,Technology Hardware & Equipment,2001,China,Yang Zhong Hu,"52,752",$13B
https://www.forbes.com/companies/nippon-yusen,Nippon Yusen,Transportation,1885,Japan,", Yuichi Tsuji","35,057",$19.5B
https://www.forbes.com/companies/stanley-black-decker,Stanley Black & Decker,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment",1843,United States,James M. Loree,"71,300",$16.8B
https://www.forbes.com/companies/oneok,Oneok,Oil & Gas Operations,1906,United States,Pierce H. Norton II,"2,847",$17.3B
https://www.forbes.com/companies/marriott-international,Marriott International,Travel & Leisure,1927,United States,Anthony Capuano,"97,000",$13.9B
https://www.forbes.com/companies/warner-bros-discovery,Warner Bros. Discovery,Media,2022,United States,David M. Zaslav,"11,000",$12.2B
https://www.forbes.com/companies/sf-holding,S.F. Holding,Business Services & Supplies,1993,China,Wei Wang,"177,129",$32.1B
https://www.forbes.com/companies/delta-air-lines,Delta Air Lines,Transportation and Logistics,1924,United States,Ed Bastian,"81,000",$35.1B
https://www.forbes.com/companies/bharat-petroleum,Bharat Petroleum,Oil & Gas Operations,1928,India,Arun Kumar Singh,"32,701",$43.2B
https://www.forbes.com/companies/halliburton,Halliburton,Oil & Gas Operations,1919,United States,Jeff Miller,"40,000",$16.1B
https://www.forbes.com/companies/metallurgical-corp-of-china,Metallurgical Corp of China,Construction,2008,China,Bongani Nqwababa,"97,972",$77.3B
https://www.forbes.com/companies/northern-trust,Northern Trust,Banking,1889,United States,Michael G. O'Grady,"21,100",$6.6B
https://www.forbes.com/companies/heidelbergcement,HeidelbergCement,Construction,1874,Germany,Ralph Dominik von,"51,209",$22.1B
https://www.forbes.com/companies/china-steel,China Steel,Materials,1971,Taiwan,Hsi Chin Wang,"28,648",$16.8B
https://www.forbes.com/companies/eversource-energy,Eversource Energy,Utilities,1996,United States,James J. Judge,"9,227",$9.9B
https://www.forbes.com/companies/sany-heavy-industry,Sany Heavy Industry,Capital Goods,1994,China,Hongfu Yu,"24,586",$17.6B
https://www.forbes.com/companies/hermes-international,Hermès International,Retail and Wholesale,1837,France,Axel Dumas Emile Hermès,"17,595",$10.6B
https://www.forbes.com/companies/international-paper,International Paper,Materials,1898,United States,Mark S. Sutton,"31,000",$21.8B
https://www.forbes.com/companies/koc-holding,Koç Holding,Oil & Gas Operations,1963,Turkey,Levent Çakiroglu,"105,908",$38.8B
https://www.forbes.com/companies/nidec,Nidec,Capital Goods,1973,Japan,Shigenobu Nagamori,"114,371",$17.1B
https://www.forbes.com/companies/meituan,Meituan ,IT Software & Services,2010,China,Xing Wang,"100,033",$27.8B
https://www.forbes.com/companies/kotak-mahindra-bank,Kotak Mahindra Bank,Diversified Financials,1985,India,Uday Kotak,"73,000",$7.9B
https://www.forbes.com/companies/teck-resources,Teck Resources,Materials,1906,Canada,Donald R. Lindsay,"10,600",$10.8B
https://www.forbes.com/companies/southwest-airlines,Southwest Airlines,Transportation and Logistics,1967,United States,Robert E. Jordan,"55,000",$15.8B
https://www.forbes.com/companies/deutsche-boerse,Deutsche Boerse,Diversified Financials,1990,Germany,Theodor Weimer,"10,200",$5.3B
https://www.forbes.com/companies/labcorp,Labcorp,Health Care Equipment & Services,1978,United States,Adam Schechter,"75,500",$16.1B
https://www.forbes.com/companies/china-tower,China Tower Corp.,Telecommunications Services,2014,China,Xiao Min Gu,"23,300",$13.4B
https://www.forbes.com/companies/inpex,Inpex,Oil & Gas Operations,2006,Japan,Naoki Kuroda,"3,189",$11.3B
https://www.forbes.com/companies/coca-cola-european-partners,Coca-Cola European Partners,"Food, Soft Beverages, Alcohol & Tobacco",2016,United Kingdom,Damian Paul Gammell,"33,200",$16.2B
https://www.forbes.com/companies/wuliangye-yibin,Wuliangye Yibin,"Food, Drink & Tobacco",1998,China,Tao Zou,"25,882",$8.5B
https://www.forbes.com/companies/shimao-property-holdings,Shimao Property Holdings,Construction,2004,Hong Kong,Wing Mau Hui,"24,334",$21.8B
https://www.forbes.com/companies/idemitsu-kosan,Idemitsu Kosan,Oil & Gas Operations,1911,Japan,Takashi Tsukioka,"14,044",$54.5B
https://www.forbes.com/companies/formosa-petrochemical,Formosa Petrochemical,Oil & Gas Operations,1992,Taiwan,Ming Tsao,Not found,$22.2B
https://www.forbes.com/companies/crown-castle-international,Crown Castle International,Diversified Financials,1994,United States,Jay A. Brown,"5,000",$6.6B
https://www.forbes.com/companies/firstenergy,FirstEnergy,Utilities,1997,United States,Steven E. Strah,"12,395",$11.4B
https://www.forbes.com/companies/rongsheng-petrochemical,Rongsheng Petrochemical,Household & Personal Products,1995,China,Jiong Jiong Xiang,"13,962",$27.2B
https://www.forbes.com/companies/hindalco-industries,Hindalco Industries,Materials,1958,India,Satish P. Pai,"23,555",$24.3B
https://www.forbes.com/companies/bank-of-hangzhou,Bank Of Hangzhou,Banking,1996,China,Zhen Shan Chen,"10,456",$8.7B
https://www.forbes.com/companies/renault,Renault,Consumer Durables,1898,France,Makoto Uchida,"156,466",$54.6B
https://www.forbes.com/companies/international-holding-company,International Holding Company,"Food, Drink & Tobacco",1998,United Arab Emirates,Basar Shueb,Not found,$7.7B
https://www.forbes.com/companies/cincinnati-financial,Cincinnati Financial,Insurance,1950,United States,Steven J. Johnston,"5,166",$9.6B
https://www.forbes.com/companies/mitsubishi-estate,Mitsubishi Estate,Construction,1937,Japan,Hirotaka Sugiyama,"9,982",$12.1B
https://www.forbes.com/companies/cleveland-cliffs,Cleveland-Cliffs,"Construction, Oil & Gas Operations, Mining and Chemicals",1847,United States,Lourenco Goncalves,"25,500",$22.4B
https://www.forbes.com/companies/grupo-acs,Grupo ACS,Construction,1997,Spain,Florentino Pérez Rodríguez,"122,502",$32.9B
https://www.forbes.com/companies/cgn-power,CGN Power,Utilities,2014,China,Li Gang Gao,"18,248",$12.5B
https://www.forbes.com/companies/ase-technology-holding,ASE Technology Holding,Semiconductors,1984,Taiwan,Chien Shen Chang,"68,000",$21.3B
https://www.forbes.com/companies/jfe-holdings,JFE Holdings,Materials,2002,Japan,Koji Kakigi,"64,371",$36.5B
https://www.forbes.com/companies/dte-energy,DTE Energy,Utilities,1996,United States,Jerry Norcia,"10,300",$15.5B
https://www.forbes.com/companies/china-hongqiao-group,China Hongqiao Group,Materials,1994,China,Bo Zhang,"42,650",$17.8B
https://www.forbes.com/companies/nxp-semiconductors,NXP Semiconductors,Semiconductors,2006,Netherlands,Kurt Sievers,"31,000",$11.1B
https://www.forbes.com/companies/western-digital,Western Digital,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment",1970,United States,David V. Goeckeler,"65,000",$18.9B
https://www.forbes.com/companies/booking,Booking Holdings,Business Services & Supplies,1996,United States,Glenn D. Fogel,"20,300",$11B
https://www.forbes.com/companies/aeon,Aeon,Food Markets,1926,Japan,Motoya Okada,Not found,$78.2B
https://www.forbes.com/companies/first-republic-bank,First Republic Bank,Banking,1985,United States,Michael J. Roffler,"6,295",$5.5B
https://www.forbes.com/companies/lufax-holding,Lufax Holding,IT Software & Services,2005,China,Not found,"87,240",$9.7B
https://www.forbes.com/companies/atlas-copco,Atlas Copco,"Engineering, Manufacturing",1873,Sweden,Mats Rahmström,"43,000",$12.9B
https://www.forbes.com/companies/fidelity-national-information-fis,Fidelity National Information (FIS),"IT, Internet, Software & Services",2006,United States,Gary Norcross,"55,000",$13.9B
https://www.forbes.com/companies/mitsubishi-chemical,Mitsubishi Chemical,Chemicals,2005,Japan,Jean-Marc Gilson,"69,607",$34.6B
https://www.forbes.com/companies/edp-energias-de-portugal,Edp-energias De Portugal,Utilities,1976,Portugal,Miguel Stilwell de Andrade,"12,236",$17.9B
https://www.forbes.com/companies/kyocera,Kyocera,Technology Hardware & Equipment,1959,Japan,Goro Yamaguchi,"78,490",$16.2B
https://www.forbes.com/companies/xiamen-cd,Xiamen C&D,Trading Companies,1998,China,Yong Da Zheng,"26,761",$109.6B
https://www.forbes.com/companies/autozone,AutoZone,Retailing,1979,United States,"William C. Rhodes, III","100,000",$15.6B
https://www.forbes.com/companies/china-taiping-insurance,China Taiping Insurance,Insurance,1931,Hong Kong,Zhao Jun Yin,"68,446",$40.9B
https://www.forbes.com/companies/cenovus-energy,Cenovus Energy,Oil & Gas Operations,1881,Canada,Alexander J. Pourbaix,"5,938",$37B
https://www.forbes.com/companies/neste,Neste,Oil & Gas Operations,1948,Finland,Matti Lehmus,"4,845",$17.9B
https://www.forbes.com/companies/porsche-automobil-holding,Porsche Automobil Holding,Consumer Durables,1930,Germany,Hans Dieter Pötsch,882,$151M
https://www.forbes.com/companies/hm-hennes-mauritz,H&M - Hennes & Mauritz,"Clothing, Shoes, Sports Equipment",1947,Sweden,Gudrun Helena Lundberg Helmersson,"107,375",$23.8B
https://www.forbes.com/companies/relx,RELX,Business Services & Supplies,1903,United Kingdom,Erik Engstrom,"33,500",$10B
https://www.forbes.com/companies/pge,PG&E,Utilities,1995,United States,Patricia K. Poppe,"26,000",$20.6B
https://www.forbes.com/companies/republic-services,Republic Services,Business Services & Supplies,1998,United States,Jon Vander Ark,"35,000",$11.3B
https://www.forbes.com/companies/ross-stores,Ross Stores,Retailing,1982,United States,Barbara Rentler,"100,000",$18.9B
https://www.forbes.com/companies/wec-energy-group,WEC Energy Group,Utilities,1981,United States,Not found,"6,938",$8.3B
https://www.forbes.com/companies/cardinal-health,Cardinal Health,Retail and Wholesale,1971,United States,Mike Kaufmann,"48,000",$171.3B
https://www.forbes.com/companies/carmax,CarMax,Retailing,1993,United States,Bill Nash,"32,647",$31.9B
https://www.forbes.com/companies/china-development-financial,China Development Financial,Banking,2001,Taiwan,Ming Yang Wang,"13,197",$12.8B
https://www.forbes.com/companies/riyad-bank,Riyad Bank,Banking,1983,Saudi Arabia,Tariq Abdulrahman Saleh Al-Sadhan,"5,214",$3.2B
https://www.forbes.com/companies/thomson-reuters,Thomson Reuters,Media & Advertising,2008,United States,Steve Hasker,"24,400",$6.3B
https://www.forbes.com/companies/transneft,Transneft,Oil & Gas Operations,1993,Russia,Nikolay Petrovich Tokarev,Not found,$14.1B
https://www.forbes.com/companies/ferguson,Ferguson,Trading Companies,1887,United Kingdom,Kevin M. Murphy,"34,352",$22.7B
https://www.forbes.com/companies/iqvia,IQVIA,Drugs & Biotechnology,1982,United States,Ari Bousbib,"79,000",$13.9B
https://www.forbes.com/companies/hong-kong-exchanges,Hong Kong Exchanges,Diversified Financials,2000,Hong Kong,Alejandro Nicolas Aguzin,"2,307",$2.7B
https://www.forbes.com/companies/ppg,PPG ,"Construction, Oil & Gas Operations, Mining and Chemicals",1883,United States,Michael H. McGarry,"27,500",$17.2B
https://www.forbes.com/companies/legend-holding,Legend Holding,Technology Hardware & Equipment,1984,China,Peng Li,"75,000",$76B
https://www.forbes.com/companies/ecolab,Ecolab,Business Services & Supplies,1923,United States,Christophe Beck,"47,000",$12.7B
https://www.forbes.com/companies/sinopharm-group,Sinopharm Group,Drugs & Biotechnology,2003,China,Zhi Ming Li,"113,234",$80.8B
https://www.forbes.com/companies/luxshare-precision-industry,Luxshare Precision Industry,Technology Hardware & Equipment,2004,China,Lai Chun Wang,"137,284",$23.9B
https://www.forbes.com/companies/seazen-group,Seazen Group,Construction,1996,China,Xiao Ping Lü,"32,105",$26.4B
https://www.forbes.com/companies/global-payments,Global Payments,Business Services & Supplies,2000,United States,Jeffrey Steven Sloan,"25,000",$8.5B
https://www.forbes.com/companies/china-energy-engineering,China Energy Engineering,Construction,2014,China,Hong Shui Sun,"115,325",$49.8B
https://www.forbes.com/companies/safran,Safran,Aerospace & Defense,1984,France,Olivier Andriès,"76,800",$17.9B
https://www.forbes.com/companies/sp-global,S&P Global,Business Services & Supplies,1888,United States,Douglas L. Peterson,"22,850",$8.3B
https://www.forbes.com/companies/huntington-bank,Huntington Bank,Banking,1866,United States,Stephen D. Steinour,"18,442",$6.4B
https://www.forbes.com/companies/arch-capital-group,Arch Capital Group,Insurance,1995,Bermuda,Marc Grandisson,"5,200",$8.9B
https://www.forbes.com/companies/jackson-financial,Jackson Financial,Diversified Financials,Not found,United States,Laura L. Prieskorn,"3,500",$8.8B
https://www.forbes.com/companies/bank-leumi,Bank Leumi,Banking,1902,Israel,Chanan Friedman,"8,516",$5.8B
https://www.forbes.com/companies/trane-technologies,Trane Technologies,Conglomerates,1885,Ireland,Dave S. Regnery,"39,557",$14.1B
https://www.forbes.com/companies/veolia-environnement,Veolia Environnement,Utilities,1853,France,Antoine Frérot,"220,000",$33.7B
https://www.forbes.com/companies/oreilly-automotive,O'Reilly Automotive,Retailing,1957,United States,Gregory D. Johnson,"83,636",$13.3B
https://www.forbes.com/companies/biogen-idec,Biogen,Drugs & Biotechnology,1978,United States,Michel Vounatsos,"9,610",$10.4B
https://www.forbes.com/companies/publicis-groupe,Publicis Groupe,Media,1926,France,Arthur Sadoun,"79,051",$13.9B
https://www.forbes.com/companies/hanwha,Hanwha,Trading Companies,1952,South Korea,Keum Choon Soo,"4,751",$46.1B
https://www.forbes.com/companies/mosaic,The Mosaic Company,"Construction, Oil & Gas Operations, Mining and Chemicals",2004,United States,James Calvin O'Rourke,"13,000",$12.4B
https://www.forbes.com/companies/bharti-airtel,Bharti Airtel,Telecommunications Services,1995,India,Gopal Vittal,"48,600",$15B
https://www.forbes.com/companies/daqin-railway,Daqin Railway,Transportation,2004,China,Hong Chen Han,"96,108",$11.8B
https://www.forbes.com/companies/uber,Uber,IT Software & Services,2009,United States,Dara Khosrowshahi,"29,300",$17.5B
https://www.forbes.com/companies/stmicroelectronics,STMicroelectronics,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment",1987,Switzerland,Jean-Marc Chery,"48,000",$12.8B
https://www.forbes.com/companies/gemdale,Gemdale,Construction,1988,China,Jun Can Huang,"11,763",$14.3B
https://www.forbes.com/companies/ageas,Ageas,Insurance,1824,Belgium,Hans de Cuyper,"10,101",$14.4B
https://www.forbes.com/companies/quanta-computer,Quanta Computer,Technology Hardware & Equipment,1988,Taiwan,Tzu Liang,Not found,$40.4B
https://www.forbes.com/companies/george-weston,George Weston,Food Markets,1882,Canada,Galen G. Weston Jr.,"215,000",$43.4B
https://www.forbes.com/companies/weyerhaeuser,Weyerhaeuser,Diversified Financials,1900,United States,Devin W. Stockfish,"9,214",$10.2B
https://www.forbes.com/companies/korea-electric-power,Korea Electric Power,Utilities,1915,South Korea,Seung-il Cheong,Not found,$52.9B
