,id,name,official_name,headquarters_country,headquarters_continent,founded,employees,ceo,market_cap,categories,gbp
93,5a21a4a4762747f68e8b7090a2b7e49e,Lowe's,"Lowe's Companies, Inc.",Mooresville,NC,"March 25, 1921","300,000",Mr. Marvin R. Ellison,$143.77 Billion,"['UnitedStates', 'ConsumerDiscretionary', 'HomeImprovementRetail', 'UnitedStatesConsumerDiscretionary', 'UnitedStatesHomeImprovementRetail']",
94,ae0ee957cf574178b372ba5af7ec40c1,Commbank,Commonwealth Bank of Australia,Sydney,NSW,22 December 1911,"47,532",Mr. Matthew  Comyn,A$192.42 Billion,"['Australia', 'Financials', 'Banks', 'AustraliaFinancials', 'AustraliaBanks']",$144.32 Billion
95,a41e65926220419e9ca5c40fcb3048fe,Petrochina,PetroChina Company Limited,Beijing,China,5 November 1999,"432,003",,CN¥919.47 Billion,"['China', 'Energy', 'Oil&GasIntegrated', 'ChinaEnergy', 'ChinaOil&GasIntegrated']",$144.50 Billion
96,00a4f69ae45c4b90967c76679cbdb130,Td Bank,Toronto-Dominion Bank,Toronto,ON,1 February 1955,"90,000",Mr. Bharat B. Masrani,C$182.02 Billion,"['Canada', 'Financials', 'Banks', 'CanadaFinancials', 'CanadaBanks']",$145.41 Billion
97,eb4ff9df4e6e400584f7deb9134baa7c,Hermès,Hermès International SCA,Paris,France,1837,"17,595",,€134.84 Billion,"['France', 'ConsumerDiscretionary', 'LuxuryGoods', 'FranceConsumerDiscretionary', 'FranceLuxuryGoods']",$148.98 Billion
98,cec4cef32cf84d198e33691bd8d446f5,American Express,American Express Company,NewYork,NY,"March 18, 1850","64,000",Mr. Stephen Joseph Squeri,$150.76 Billion,"['UnitedStates', 'Financials', 'CreditServices', 'UnitedStatesFinancials', 'UnitedStatesCreditServices']",
99,b3d14cdb1b394c50b4f9bc1131465098,Raytheon Technologies,Raytheon Technologies Corporation,Waltham,MA,2020,"174,000",Mr. Gregory J. Hayes,$150.96 Billion,"['UnitedStates', 'Industrials', 'Aerospace&Defense', 'UnitedStatesIndustrials', 'UnitedStatesAerospace&Defense']",
100,df9d3c1e6c6841c9a2cf5e32f491dc55,China Life Insurance Company Limited,,,,,,,$97.31 Billion,"['China', 'Financials', 'Insurance—Life', 'ChinaFinancials', 'ChinaInsurance—Life']",
101,ed19bcc29d7c429da26d3cd15b6c5323,Airbus,Airbus SE,Leiden,Netherlands,,"121,056",Mr. Guillaume M.J.D Faury,€88.16 Billion,"['Netherlands', 'Industrials', 'Aerospace&Defense', 'NetherlandsIndustrials', 'NetherlandsAerospace&Defense']",$97.41 Billion
102,8f94e649f8bf404aa9d0bc8d7da8f904,Petróleo Brasileiro S.a. - Petrobras,,RioDeJaneiro,RJ,3 October 1953,"46,416",Mr. Joaquim Silva e Luna,$98.37 Billion,"['Brazil', 'Energy', 'Oil&GasIntegrated', 'BrazilEnergy', 'BrazilOil&GasIntegrated']",
103,a603e768da8b4933a4b11a3b1d0c7599,Allianz Se,,Munich,Germany,,"155,411",Mr. Oliver  Bate,€89.12 Billion,"['Germany', 'Financials', 'Insurance—Diversified', 'GermanyFinancials', 'GermanyInsurance—Diversified']",$98.47 Billion
104,f0ae3264aeb34cc382e05d5fef87acaf,Chubb Limited,,Zurich,Switzerland,"Hamilton, Bermuda 1985","31,000",Mr. Evan G. Greenberg,$98.57 Billion,"['Switzerland', 'Financials', 'Insurance—Property&Casualty', 'SwitzerlandFinancials', 'SwitzerlandInsurance—Property&Casualty']",
105,eef76856670946b09e226c58fec6ea0f,Daimler Ag,,Stuttgart,Germany,,"289,282",Mr. Ola  Kallenius,€86.86 Billion,"['Germany', 'ConsumerDiscretionary', 'AutoManufacturers', 'GermanyConsumerDiscretionary', 'GermanyAutoManufacturers']",$98.79 Billion
106,85335c89d03f48ceb13520615c76696b,General Electric,General Electric Company,Boston,MA,"April 15, 1892","168,000",Mr. H. Lawrence Culp Jr.,$99.22 Billion,"['UnitedStates', 'Industrials', 'SpecialtyIndustrialMachinery', 'UnitedStatesIndustrials', 'UnitedStatesSpecialtyIndustrialMachinery']",
107,4fc48ad8072648e19cfe70e1fda96765,The Estée Lauder Companies Inc.,,NewYork,NY,1946,"44,640",Mr. Fabrizio  Freda,$100.16 Billion,"['UnitedStates', 'ConsumerStaples', 'Household&PersonalProducts', 'UnitedStatesConsumerStaples', 'UnitedStatesHousehold&PersonalProducts']",
108,146f29408c8c47ac9324b031a38661a1,S&p Global Inc.,,NewYork,NY,1917,"22,850",Mr. Douglas L. Peterson M.B.A.,$100.84 Billion,"['UnitedStates', 'Financials', 'FinancialData&StockExchanges', 'UnitedStatesFinancials', 'UnitedStatesFinancialData&StockExchanges']",
109,7f5fffc611b541efa566a36ed5a0ce59,Stryker Corporation,,Kalamazoo,MI,1941,"46,000",Mr. Kevin A. Lobo,$101.41 Billion,"['UnitedStates', 'Healthcare', 'MedicalDevices', 'UnitedStatesHealthcare', 'UnitedStatesMedicalDevices']",
110,ac2331a2880949ae99df0bda88a21fba,British American Tobacco Plc,,London,UnitedKingdom,1902,"54,365",Mr. Jack Marie Henry David Bowles,£77.35 Billion,"['UnitedKingdom', 'ConsumerStaples', 'Tobacco', 'UnitedKingdomConsumerStaples', 'UnitedKingdomTobacco']",$101.44 Billion
111,912e143492b54160a73273dd6aadcef1,"Altria Group, Inc.",,Richmond,VA,1985,"6,000",Mr. William F. Gifford Jr.,$102.98 Billion,"['UnitedStates', 'ConsumerStaples', 'Tobacco', 'UnitedStatesConsumerStaples', 'UnitedStatesTobacco']",
112,adbef1c3afa54aedb069c2d30136f42d,Nippon Telegraph & Telephone Corp,,,,,,,¥12.711 Trillion,"['Japan', 'CommunicationServices', 'TelecomServices', 'JapanCommunicationServices', 'JapanTelecomServices']",$103.75 Billion
113,3ead15a94c344bacbdcfacb130297109,Saudi Basic Industries Corp,,Riyadh,SaudiArabia,,,Mr. Yousef  Bin Abdullah Al-Benyan,SR390.12 Billion,"['SaudiArabia', 'BasicMaterials', 'Chemicals', 'SaudiArabiaBasicMaterials', 'SaudiArabiaChemicals']",$104.00 Billion
114,fe33c236f13b459ea2abb8d933e52059,Byd Company,BYD Co Ltd,Shenzhen,China,,"224,280",Mr. Chuan-Fu  Wang,CN¥664.45 Billion,"['China', 'ConsumerDiscretionary', 'AutoManufacturers', 'ChinaConsumerDiscretionary', 'ChinaAutoManufacturers']",$104.42 Billion
115,d9552a0270b44637a3c400aa0385332a,Charter Communications,"Charter Communications, Inc.",Stamford,CT,1993,"93,700",Mr. Thomas M. Rutledge,$104.97 Billion,"['UnitedStates', 'CommunicationServices', 'Entertainment', 'UnitedStatesCommunicationServices', 'UnitedStatesEntertainment']",
116,6092df2051124d6199eb74001cc5d4c8,"Airbnb, Inc.",,SanFrancisco,CA,August 2008,"6,132",Mr. Brian  Chesky,$105.07 Billion,"['UnitedStates', 'CommunicationServices', 'InternetContent&Information', 'UnitedStatesCommunicationServices', 'UnitedStatesInternetContent&Information']",
117,c1de963b7cfc4e6ab57269bb4e99156b,Al Rajhi Banking And Investment Corp,,Riyadh,SaudiArabia,,"15,078",,SR399.01 Billion,"['SaudiArabia', 'Financials', 'Banks', 'SaudiArabiaFinancials', 'SaudiArabiaBanks']",$106.37 Billion
118,157e39e310d34bf7a9d9c603e2cc356d,Infosys Limited,,Bengaluru,India,2 July 1981,"292,067",Mr. Salil Satish Parekh,$106.77 Billion,"['India', 'Technology', 'InformationTechnologyServices', 'IndiaTechnology', 'IndiaInformationTechnologyServices']",
119,c277c825edcd4e3f8356ba4903258e0f,Target Corporation,,Minneapolis,MN,"June 24, 1902","450,000",Mr. Brian C. Cornell,$106.89 Billion,"['UnitedStates', 'ConsumerStaples', 'DiscountStores', 'UnitedStatesConsumerStaples', 'UnitedStatesDiscountStores']",
120,759ca51b61f748c3b954ef238b107a65,"Servicenow, Inc.",,SantaClara,CA,2003,"16,881",Mr. William R. McDermott,$107.99 Billion,"['UnitedStates', 'Technology', 'Software—Application', 'UnitedStatesTechnology', 'UnitedStatesSoftware—Application']",
121,67e348b4b2ce466e8690b5a187714885,Vale Sa,,RiodeJaneiro,RJ,,,,R$503.13 Billion,"['Brazil', 'BasicMaterials', 'OtherIndustrialMetals&Mining', 'BrazilBasicMaterials', 'BrazilOtherIndustrialMetals&Mining']",$107.99 Billion
122,4f7c279c78f740718b18df5f0cd05f3c,Starbucks,Starbucks Corporation,Seattle,WA,"March 30, 1971","383,000",Mr. Kevin R. Johnson,$108.19 Billion,"['UnitedStates', 'ConsumerDiscretionary', 'Restaurants', 'UnitedStatesConsumerDiscretionary', 'UnitedStatesRestaurants']",
123,c5bce4c7078a487bab5202ce54f06664,Volkswagen,Volkswagen AG,Wolfsburg,Germany,,"645,318",Dr. Herbert  Diess,€98.32 Billion,"['Germany', 'ConsumerDiscretionary', 'AutoManufacturers', 'GermanyConsumerDiscretionary', 'GermanyAutoManufacturers']",$108.63 Billion
124,2d17a9faf03f4f49aba38a72ae9a68eb,Citigroup Inc.,,NewYork,NY,"October 8, 1998","220,092",Ms. Jane Nind Fraser,$109.56 Billion,"['UnitedStates', 'Financials', 'Banks', 'UnitedStatesFinancials', 'UnitedStatesBanks']",
125,fb3ddae41a2f4ef6bf62b7955bad5672,Glaxosmithkline Plc,,Brentford,UnitedKingdom,December 2000,"90,096",Ms. Emma N. Walmsley,£83.87 Billion,"['UnitedKingdom', 'Healthcare', 'DrugManufacturers—General', 'UnitedKingdomHealthcare', 'UnitedKingdomDrugManufacturers—General']",$109.98 Billion
126,490333a23cc44519a3d7d574363a6025,The Boeing Company,,Chicago,IL,"July 15, 1916","142,000",Mr. David L. Calhoun,$110.46 Billion,"['UnitedStates', 'Industrials', 'Aerospace&Defense', 'UnitedStatesIndustrials', 'UnitedStatesAerospace&Defense']",
127,373a291961624f70a2a143e4b6ac2ab1,"Industria De Diseño Textil, Sa",,Corunna,Spain,,"104,431",Mr. Oscar Garcia Maceiras,€95.41 Billion,"['Spain', 'ConsumerDiscretionary', 'ApparelRetail', 'SpainConsumerDiscretionary', 'SpainApparelRetail']",$110.65 Billion
128,b8a45382057a48beb42556e69cb68dc0,Transurban Group,,Melbourne,VIC,"14 March 1996, Melbourne",672,"Mr. Scott  Charlton M.B.A., BSci, BEng (Elec), MBA, Member of FEI, FTA",A$147.72 Billion,"['Australia', 'Industrials', 'InfrastructureOperations', 'AustraliaIndustrials', 'AustraliaInfrastructureOperations']",$110.79 Billion
129,584c54246bf746acbcd157d711c3fe00,"The Goldman Sachs Group, Inc.",,NewYork,NY,1869,"43,900",Mr. David  Solomon,$112.71 Billion,"['UnitedStates', 'Financials', 'CapitalMarkets', 'UnitedStatesFinancials', 'UnitedStatesCapitalMarkets']",
130,3125423218944ff5b05dbcea1a5b6bf8,Keyence,Keyence Corp,Osaka,Japan,,"8,380",,¥13.868 Trillion,"['Japan', 'Technology', 'Scientific&TechnicalInstruments', 'JapanTechnology', 'JapanScientific&TechnicalInstruments']",$113.20 Billion
131,a60f3193dd9049dc942bd679f2176b1d,Meituan,,Beijing,China,,"69,205",Mr. Xing  Wang,HK$895.27 Billion,"['China', 'ConsumerDiscretionary', 'InternetRetail', 'ChinaConsumerDiscretionary', 'ChinaInternetRetail']",$114.28 Billion
132,5e15d53d191b443a8f579df5ed9d11e3,Siemens,Siemens AG,Munich,Germany,,"303,000",Dr. Roland  Busch Dipl.Phys.,€103.77 Billion,"['Germany', 'Industrials', 'SpecialtyIndustrialMachinery', 'GermanyIndustrials', 'GermanySpecialtyIndustrialMachinery']",$114.66 Billion
133,fb8508e7ca804439a5a340e4d5976224,American Tower,American Tower Corporation (REIT),Boston,MA,1995,"6,378",Mr. Thomas A. Bartlett CPA,$115.11 Billion,"['UnitedStates', 'RealEstate', 'REIT—Specialty', 'UnitedStatesRealEstate', 'UnitedStatesREIT—Specialty']",
134,56f6aef6aaf941dd8fe718ccd3b799c8,Diageo Plc,,London,UnitedKingdom,,"27,783",Mr. Ivan M. Menezes,£88.13 Billion,"['UnitedKingdom', 'ConsumerStaples', 'Beverages—Wineries&Distilleries', 'UnitedKingdomConsumerStaples', 'UnitedKingdomBeverages—Wineries&Distilleries']",$115.58 Billion
135,786b920c0f27403f9f3d63128c86095a,Hdfc Bank,HDFC Bank Limited,Mumbai,India,,"134,412",Mr. Sashidhar  Jagdishan,$115.68 Billion,"['India', 'Financials', 'Banks', 'IndiaFinancials', 'IndiaBanks']",
136,2a760c2b84704e8ca61a708774df618f,Blackrock,"BlackRock, Inc.",NewYork,NY,1988,"18,400",Mr. Laurence Douglas Fink,$115.98 Billion,"['UnitedStates', 'Financials', 'AssetManagement', 'UnitedStatesFinancials', 'UnitedStatesAssetManagement']",
137,132278cea18645e3940ed9c9b64fc5ea,Unilever,Unilever plc,London,UnitedKingdom,2 September 1929,"148,012",Mr. Alan W. Jope,£89.86 Billion,"['UnitedKingdom', 'ConsumerStaples', 'Household&PersonalProducts', 'UnitedKingdomConsumerStaples', 'UnitedKingdomHousehold&PersonalProducts']",$117.84 Billion
138,907c412e0dc54d6a91664994e906194c,International Business Machines Corporation,,Armonk,NY,"June 16, 1911","282,100",Mr. Arvind  Krishna,$119.20 Billion,"['UnitedStates', 'Technology', 'InformationTechnologyServices', 'UnitedStatesTechnology', 'UnitedStatesInformationTechnologyServices']",
139,77338494f3a943a38cf2df7f4def2e48,"Anthem, Inc.",,Indianapolis,IN,Anthem and WellPoint Health Networks merger in 2004,"98,200",Ms. Gail Koziara Boudreaux,$119.80 Billion,"['UnitedStates', 'Healthcare', 'HealthcarePlans', 'UnitedStatesHealthcare', 'UnitedStatesHealthcarePlans']",
140,36de6789a0944b8abd2daef540e271d2,Applied Materials,"Applied Materials, Inc.",SantaClara,CA,"November 10, 1967","28,500",Mr. Gary E. Dickerson,$121.12 Billion,"['UnitedStates', 'Technology', 'SemiconductorEquipment&Materials', 'UnitedStatesTechnology', 'UnitedStatesSemiconductorEquipment&Materials']",
141,e01f36d591384d61a0b87165574c5ba9,Prologis,"Prologis, Inc.",SanFrancisco,CA,1983,"2,053",Mr. Hamid R. Moghadam,$121.20 Billion,"['UnitedStates', 'RealEstate', 'REIT—Industrial', 'UnitedStatesRealEstate', 'UnitedStatesREIT—Industrial']",
142,f93bd273d1da49fb90c6d77944d36712,Dior,Christian Dior SE,Paris,France,,"119,243",Mr. Sidney  Toledano,€110.51 Billion,"['France', 'ConsumerDiscretionary', 'LuxuryGoods', 'FranceConsumerDiscretionary', 'FranceLuxuryGoods']",$122.11 Billion
143,ea78fafd78164574a4e75b06023120b3,Equinor Asa,,Stavanger,Norway,14 June 1972,"21,126",Mr. Anders  Opedal,kr1.074 Trillion,"['Energy', 'Oil&GasIntegrated']",$122.74 Billion
144,d6b88563c9d04710bd3792a3841463e2,Anheuser-busch Inbev Sa/nv,,Leuven,Belgium,,"169,339",,€123.59 Billion,"['Belgium', 'ConsumerStaples', 'Beverages—Brewers', 'BelgiumConsumerStaples', 'BelgiumBeverages—Brewers']",$123.59 Billion
145,7197cedc9b2d4001a572968ce051aafd,Caterpillar Inc.,,Deerfield,IL,"April 15, 1925","107,700",Mr. D. James Umpleby III,$124.13 Billion,"['UnitedStates', 'Industrials', 'Farm&HeavyConstructionMachinery', 'UnitedStatesIndustrials', 'UnitedStatesFarm&HeavyConstructionMachinery']",
146,a17097801cab439c8c857a856999d8c9,Lockheed Martin Corporation,,Bethesda,MD,"March 15, 1995","114,000",Mr. James D. Taiclet Jr.,$124.98 Billion,"['UnitedStates', 'Industrials', 'Aerospace&Defense', 'UnitedStatesIndustrials', 'UnitedStatesAerospace&Defense']",
147,b14757aa498544dcb51bdf12d3078584,Aia Group,AIA Group Ltd,Central,HongKong,,"23,000",,HK$980.48 Billion,"['HongKong', 'Financials', 'Insurance—Life', 'HongKongFinancials', 'HongKongInsurance—Life']",$125.16 Billion
148,63235501df1a4308b15b9c95bc687d84,Rio Tinto,Rio Tinto Group,London,UnitedKingdom,1873,"49,000","Mr. Jakob  Stausholm M.S., MS",£95.96 Billion,"['UnitedKingdom', 'BasicMaterials', 'OtherIndustrialMetals&Mining', 'UnitedKingdomBasicMaterials', 'UnitedKingdomOtherIndustrialMetals&Mining']",$125.84 Billion
149,850725aea3b24e68a575e207f035f8c3,Sony,Sony Group Corporation,Tokyo,Japan,7 May 1946,"109,700",Mr. Kenichiro  Yoshida,¥15.514 Trillion,"['Japan', 'Technology', 'ConsumerElectronics', 'JapanTechnology', 'JapanConsumerElectronics']",$126.64 Billion
150,8a04932c657247008abcb5c1339ff733,Tokyo Electron Ltd,,Tokyo,Japan,,"14,479",Mr. Toshiki  Kawai,¥9.754 Trillion,"['Japan', 'Technology', 'SemiconductorEquipment&Materials', 'JapanTechnology', 'JapanSemiconductorEquipment&Materials']",$79.62 Billion
151,7af97eda793e4682b9373dbb93251a98,U.s. Bancorp,,Minneapolis,MN,"July 13, 1863","68,796",Mr. Andrew J. Cecere,$80.16 Billion,"['UnitedStates', 'Financials', 'Banks', 'UnitedStatesFinancials', 'UnitedStatesBanks']",
152,89db480ce21e41e8b194404f545fb0a0,Essilorluxottica Sa,,Paris,France,,"144,888",Mr. Francesco  Milleri,€72.85 Billion,"['France', 'Healthcare', 'MedicalInstruments&Supplies', 'FranceHealthcare', 'FranceMedicalInstruments&Supplies']",$80.49 Billion
153,355f08fb180145a291e709eecce5cc3d,Crown Castle International Corp. (reit),,Houston,TX,1994,"5,000",Mr. Jay A. Brown,$80.92 Billion,"['UnitedStates', 'RealEstate', 'REIT—Specialty', 'UnitedStatesRealEstate', 'UnitedStatesREIT—Specialty']",
154,25a6cf0a9c284d71a18f11a2c94afb99,National Australia Bank Limited,,Docklands,VIC,1982,"32,741","Mr. Ross Maxwell McEwan B.B.S., CBE",A$108.03 Billion,"['Australia', 'Financials', 'Banks', 'AustraliaFinancials', 'AustraliaBanks']",$81.03 Billion
155,ca4bb1732c694401a687a6d2c639534d,"Hca Healthcare, Inc.",,Nashville,TN,1968,"204,000",Mr. Samuel N. Hazen,$82.60 Billion,"['UnitedStates', 'Healthcare', 'MedicalCareFacilities', 'UnitedStatesHealthcare', 'UnitedStatesMedicalCareFacilities']",
156,e3c67f1ffe624de6858242918ba397da,Air Liquide Sa,,Paris,France,,"66,400",Mr. Benoit  Potier,€75.34 Billion,"['France', 'BasicMaterials', 'Chemicals', 'FranceBasicMaterials', 'FranceChemicals']",$83.24 Billion
157,19765488d3b444fe8e392841e84b12d4,Shopify,Shopify Inc.,Ottawa,ON,2006,"10,000",Mr. Tobias  LÃ¼tke,C$104.90 Billion,"['Canada', 'Technology', 'Software—Application', 'CanadaTechnology', 'CanadaSoftware—Application']",$83.80 Billion
158,a3b1cd3174e64b4491924f45fcc7ee44,Cigna Corporation,,Bloomfield,CT,1982,"72,226",Mr. David Michael Cordani,$84.67 Billion,"['UnitedStates', 'Healthcare', 'HealthcarePlans', 'UnitedStatesHealthcare', 'UnitedStatesHealthcarePlans']",
159,75515b0fb7934f80a70ff79580c7b63a,"Mitsubishi Ufj Financial Group, Inc.",,Tokyo,Japan,"October 1, 2005","132,700",Mr. Hironori  Kamezawa,$85.03 Billion,"['Japan', 'Financials', 'Banks', 'JapanFinancials', 'JapanBanks']",
160,1cdfb148bfd04b71925262735c24a028,"Micron Technology, Inc.",,Boise,ID,"October 5, 1978","43,000",Mr. Sanjay  Mehrotra,$86.49 Billion,"['UnitedStates', 'Technology', 'Semiconductors', 'UnitedStatesTechnology', 'UnitedStatesSemiconductors']",
161,95c5652ebab445e4a0af11744ab454de,"Marsh & Mclennan Companies, Inc.",,NewYork,NY,1905,"83,000",Mr. Daniel S. Glaser,$87.16 Billion,"['UnitedStates', 'Financials', 'InsuranceBrokers', 'UnitedStatesFinancials', 'UnitedStatesInsuranceBrokers']",
162,fed4de65cbfb4cac8c9fae4884df7dc9,Cme Group Inc.,,Chicago,IL,1848,"3,480",Mr. Terrence A. Duffy,$87.17 Billion,"['UnitedStates', 'Financials', 'FinancialData&StockExchanges', 'UnitedStatesFinancials', 'UnitedStatesFinancialData&StockExchanges']",
163,e96cd5166dbf439eb039810cbe53840b,Glencore Plc,,Baar,Switzerland,1974,"81,284",Mr. Gary  Nagle,£66.57 Billion,"['Switzerland', 'BasicMaterials', 'OtherIndustrialMetals&Mining', 'SwitzerlandBasicMaterials', 'SwitzerlandOtherIndustrialMetals&Mining']",$87.31 Billion
164,5a597e7b3000465b82b28694a17c8f08,Brookfield Asset Management Inc.,,Toronto,ON,1899,"150,000",Mr. James Bruce Flatt,C$109.48 Billion,"['Canada', 'Financials', 'AssetManagement', 'CanadaFinancials', 'CanadaAssetManagement']",$87.46 Billion
165,bd69e5e7288548b495446d1015d00610,The Blackstone Group Inc.,,NewYork,NY,1985,"3,795","Mr. Stephen Allen Schwarzman B.A., M.B.A.",$87.64 Billion,"['UnitedStates', 'Financials', 'AssetManagement', 'UnitedStatesFinancials', 'UnitedStatesAssetManagement']",
166,098bd807108e4ea5ae3a0d5d97667a7b,Bank Of Nova Scotia,,Halifax,NS,"March 30, 1832","89,782","Mr. Brian Johnston Porter A.M.P., B.Com.",C$109.86 Billion,"['Canada', 'Financials', 'Banks', 'CanadaFinancials', 'CanadaBanks']",$87.76 Billion
167,5da27ce1b3ac47dc8fb67ee3f9c44fc5,Duke Energy Corporation,,Charlotte,NC,1904,"27,605",Ms. Lynn J. Good,$88.76 Billion,"['UnitedStates', 'Utilities', 'Utilities—RegulatedElectric', 'UnitedStatesUtilities', 'UnitedStatesUtilities—RegulatedElectric']",
168,a261418e1a1e420d99d17b0b59b42cfc,3m Company,,St.Paul,MN,"June 13, 1902","95,000",Mr. Michael F. Roman,$88.77 Billion,"['UnitedStates', 'Industrials', 'SpecialtyIndustrialMachinery', 'UnitedStatesIndustrials', 'UnitedStatesSpecialtyIndustrialMachinery']",
169,67aea99d9840426eb9e984f535e246d2,Csl Limited,,Parkville,VIC,1916,"25,000",Mr. Paul R. Perreault B.A.,A$119.58 Billion,"['Australia', 'Healthcare', 'Biotechnology', 'AustraliaHealthcare', 'AustraliaBiotechnology']",$89.69 Billion
170,1e3a8ba338d141aa977c940885459c2b,Zoetis Inc.,,Parsippany,NJ,1952 ,"12,100",Ms. Kristin C. Peck,$89.82 Billion,"['UnitedStates', 'Healthcare', 'DrugManufacturers—Specialty&Generic', 'UnitedStatesHealthcare', 'UnitedStatesDrugManufacturers—Specialty&Generic']",
171,475c238ccb6b4f8eb4928b192709af57,Vulcan International Corp,,,,,,,$90.34 Billion,"['UnitedStates', 'BasicMaterials', 'Chemicals', 'UnitedStatesBasicMaterials', 'UnitedStatesChemicals']",
172,0ffee6b360e64308822dbcd5347c4cc4,Jd.com,"JD.com, Inc.",Beijing,China,6 June 2009,"310,000",Mr. Qiangdong  Liu,HK$708.63 Billion,"['China', 'ConsumerDiscretionary', 'InternetRetail', 'ChinaConsumerDiscretionary', 'ChinaInternetRetail']",$90.46 Billion
173,4fbe24e4640a42a291985f7ca890be1f,"Mondelez International, Inc.",,Chicago,IL,"December 10, 1923","79,000",Mr. Dirk  Van de Put,$90.67 Billion,"['UnitedStates', 'ConsumerStaples', 'Confectioners', 'UnitedStatesConsumerStaples', 'UnitedStatesConfectioners']",
174,2e9197369bbe487a9b382e49a99e6048,Merck Kommanditgesellschaft Auf Aktien,,Darmstadt,Germany,,"60,334",Ms. Belen  Garijo Lopez M.D.,€82.13 Billion,"['Germany', 'Healthcare', 'DrugManufacturers—Specialty&Generic', 'GermanyHealthcare', 'GermanyDrugManufacturers—Specialty&Generic']",$90.74 Billion
175,abfe559cba5342e4891971eb97046d37,Deutsche Telekom Ag,,Bonn,Germany,,"216,528",Mr. Timotheus  Hottges,€84.18 Billion,"['Germany', 'CommunicationServices', 'TelecomServices', 'GermanyCommunicationServices', 'GermanyTelecomServices']",$93.01 Billion
