,name,type,industry,founded,founders,headquarters,key_people,services,revenue,operating_income,total_assets,number_of_employees,website
881,mindtree,['public'],"['information technology', 'consulting', 'outsourcing']",['18\xa0august 1999'],"['subroto bagchi', 'krishnakumar natarajan', 'anjan lahiri']",['global village tech park'],[],[],"[' ', ' (usdoll_1.3\xa0billion) ', '\xa0(2022)']","[' ', '₹', '1,953.5 crore', ' (usdoll_240\xa0million) ', '[3]', '\xa0(2022)']","[' ', '₹', '5,156.60 crore', ' (usdoll_650\xa0million) ', '[4]', '\xa0(2020)']","['38,518 (july 2022)']","['www', '.mindtree', '.com']"
882,neusoft corporation,['publicly held company'],['software development'],"['1991 (as shenyang neu-alpine software co., ltd)']",[],"['shenyang', 'china', 'shanghai']",[],"['application development and maintenance', 'business process outsoursing', 'erp consulting and implementation', 'it infrastructure service', 'it education and training', 'professional testing and performance engineering', 'software globalization and localization', 'telemedicine', 'telematics', 'xiang']","['rmb 6,960 million (2012)', '\n', '\n', 'rmb 4,937 million (2010)']",[],[],"['20,000 (2015)', '[3]']",['www.neusoft.com']
883,pactera technology international ltd.,[],['information technology'],['1995'],[],"['dalian', 'china']",[],[],[],[],[],"['30,000 (2017)', '[1]']",['www.pactera.com']
884,sanofi s.a.,['société anonyme'],"['pharmaceuticals', 'biotechnology', 'healthcare']",['1973'],[],['paris'],[],[],['€'],"[' €8.13 billion', '[1]', '\xa0(2021)']","[' €120.24 billion', '[1]', '\xa0(2021)']","['95,442', '[1]', '\xa0(2021)']","['sanofi', '.com']"
885,astrazeneca plc,['public limited company'],"['pharmaceutical', 'biotechnology']",['6\xa0april 1999'],[],['cambridge'],[],[],['usdoll_'],"[' usdoll_1.056\xa0billion (2021)', '[1]']","[' usdoll_105.363\xa0billion (2021)', '[1]']","['76,100 (2020)', '[1]']","['www', '.astrazeneca', '.com']"
886,larsen & toubro infotech limited,['public'],"['information technology', 'consulting', 'outsourcing']",['23 december 1996'],[],['mumbai'],[],[],[' (usdoll_1.6\xa0billion) (2021)'],"[' ', '₹', '2,667 crore', ' (usdoll_330\xa0million) (2021)', '[2]']","[' ', '₹', '8,824 crore', ' (usdoll_1.1\xa0billion) (2020)', '[2]']","['35,991 (2021)', '[2]']","['www', '.lntinfotech', '.com']"
887,mphasis limited,['public'],"['information technology', 'consulting', 'outsourcing']",['1998'],"['jerry rao', 'jeroen tas']","['bangalore', 'karnataka']",[],[],"[' ', ' (usdoll_1.2\xa0billion) (fy 21)']","['₹', '1,217 crore', ' (usdoll_150\xa0million) (fy 21)', '[2]']","['₹', '5,181 crore', ' (usdoll_650\xa0million) (fy 21)', '[3]']","['29,473 (june 2021)', '[5]']","['www', '.mphasis', '.com']"
888,gsk plc,['public limited company'],"['pharmaceutical', 'biotechnology']",['27\xa0december 2000'],[],['london'],[],[],"[' ', ' ']","[' ', '£6.201\xa0billion', '[1]', ' ', '(2021)']","[' ', '£79.103\xa0billion', '[1]', ' ', '(2021)']","['94,000 ', '(2022)', '[2]']","['www', '.gsk', '.com']"
889,"netapp, inc.",['public company'],"['cloud computing', 'storage device']",['1992'],"['james lau', 'michael malcolm']","['san jose, california']",[],[],"[' ', ' (2021)']",[' usdoll_1.03 billion (2021)'],[' usdoll_9.36 billion (2021)'],"['11,000\xa0(2021)']",[' ']
890,"ss&c technologies holdings, inc.",['public company'],"['financial technology', 'software products']","['windsor', 'connecticut']",['william c. stone'],"['windsor, connecticut', ', u.s.']",[],[],"[' ', ' (2021)']","[' ', 'usdoll_1.242 billion', ' (2021)']","[' ', 'usdoll_17.33 billion', ' (2021)']","['24,900 (december 2021)']","['www', '.ssctech', '.com']"
891,"broadridge financial solutions, inc.",['public company'],['financial technology'],['2007'],[],"['lake success, new york']",[],[],['usdoll_'],"[' ', 'usdoll_', '0.678 billion (', 'fiscal year ended june 30, 2021', ')', '[2]']","[' ', 'usdoll_', '8.119 billion (', 'fiscal year ended june 30, 2021', ')', '[2]']","['13,000', '[2]', '\xa0(2021)']","['broadridge', '.com']"
892,"workday, inc.",['public'],"['cloud computing', 'enterprise software']",['march\xa02005'],"['dave duffield', 'aneel bhusri']","['pleasanton, california', 'u.s.']",[],"['software', 'cloud']","[' ', '5.14 billion (2021)']","[' ', 'usdoll_', '-116.5 million (2021)']","[' ', 'usdoll_', '10.50 billion (2021)']","['17,500 (november 2022)']",['workday.com']
893,"servicenow, inc.",['public'],['enterprise software'],['2003'],"['david loo', 'don goodliffe', 'bow ruggeri']","['santa clara, california']",[],"['cloud computing', 'it service management']","[' ', 'usdoll_', '5.9 billion', ' (2021)', '[1]']","[' ', 'usdoll_257 million', ' (2021)', '[1]']","[' ', 'usdoll_10.8 billion', ' (2021)', '[1]']","['16,881', '[1]', '\xa0(dec 2021)']","['www', '.servicenow', '.com']"
894,e.on se,['societas europaea'],['electric utility'],['2000'],[],['essen'],[],"['electricity generation', 'distribution', 'exploration', 'production']",['€'],"[' €5.305\xa0billion (2021)', '[1]']","[' €119.759\xa0billion (2021)', '[1]']","['72,169 (2021)', '[1]']","['www', '.eon', '.com']"
895,ing groep n.v.,['naamloze vennootschap'],['financial services'],['1991 through merger'],[],['amsterdam'],[],[],['€'],"['€3.81 billion ', '(2020)', '[2]']","['€937.28 billion ', '(2020)', '[2]']","['55,901 ', '(2020)', '[2]']","['ing', '.com']"
896,perth mint,['state registered place'],[],[],[],"['hay street', 'east perth']",[],[],['\xa0(2021)'],[],[],['516\xa0(2021)'],[' ']
897,pamp sa,['mks (switzerland)'],['precious metals'],['1977'],[],"['castel san pietro', 'switzerland']",[],[],[],[],[],[],['www.pamp.ch']
898,jaaz multimedia,['private'],['entertainment'],['2011'],['abdul aziz'],"['dhaka', 'bangladesh']",[],[],[],[],[],[],[]
899,eni,['società per azioni'],['oil and gas'],['10\xa0february 1953'],[],"['rome', 'lazio', 'italy']",[],[],[' €76.575 billion (2021)'],"[' €12.341 billion (2021)', '[1]']","[' €137.76 billion (2021)', '[1]']","[' 32,689 (2021)', '[1]']","['www', '.eni', '.com']"
900,sharps pixley,['bullion house'],[],"['1957, in london']",[],"['london', 'united kingdom']",[],[],[],[],[],[],"['sharpspixley', '.com']"
901,monsoon films,['private'],['entertainment'],"['dhaka', 'bangladesh']",['ananta jalil'],"['dhaka', 'bangladesh']",[],[],[],[],[],[],"['monsoonfilmsbd', '.com']"
902,working dog productions pty. ltd.,['private company'],['production company'],['1993'],['michael hirsh'],"['melbourne', 'australia']",[],[],[],[],[],[],"['www', '.workingdog', '.com', '.au']"
903,petrosa,['public'],['oil and gas industry'],['1965'],[],"['cape town, western cape', 'south africa']",[],[],['r'],"['r', ' (1.165) billion\xa0(2017)']","['r', ' 17.158 billion\xa0(2017)']","['1,594\xa0(2017)']","['www', '.petrosa', '.co', '.za']"
904,village roadshow limited,['public'],"['media', 'entertainment']",['1954'],['roc kirby'],['the jam factory'],[],[],"[' ', '1.003 billion (2017)']",[],[],[],['www.villageroadshow.com.au']
905,sasol limited,['public'],"['oil and gas', 'chemical', 'nuclear', 'coal tar']",['1950'],[],['sandton'],[],[],['doll_12.26 billion (2020)'],['doll_(7.15) billion (2020)'],[],"['30,100', '[', 'citation needed', ']']","['www', '.sasol', '.com']"
906,nigerian national petroleum company,['state-owned enterprise'],['oil and gas'],['1977'],[],"['abuja', 'fct']",[],[],[],[],[],[],"['nnpcgroup', '.com']"
907,lekoil limited,['limited company'],['financing oil and gas industry'],['2010'],"['olalekan (""lekan"") akinyanmi']","['cayman islands', 'london', 'lagos']",[],['shareholding in oil exploration and production companies with interests in africa.'],[],[],[],[],"['www', '.lekoilplc', '.com']"
908,ftx,[],['cryptocurrency'],['may\xa02019'],['sam bankman-fried'],"['nassau', 'new providence', 'the bahamas']",[],[],"[' ', ' (2021)']","[' ', 'usdoll_272 million', ' (2021)', '[3]']",[],"['c.', '\u2009300', ' (2022)', '[4]']","['ftx', '.com']"
909,caffè nero group ltd.,['private company limited by shares'],['coffee shops'],[],[],"['london', 'england', 'uk']",[],[],['gbp'],[],[],"[' 5,000']","['www', '.caffenero', '.com']"
910,digital currency group inc.,['privately held company'],['asset management'],['2015'],['barry silbert'],"['stamford, connecticut']",[],[],[],[],[],[],"['dcg', '.co']"
911,digital asset,[],['distributed ledger technology'],"['new york city', 'united states']","['don r. wilson, sunil hirani, yuval rooz, eric saraniecki, and shaul kfir']","['new york city', 'united states']",[],[],[],[],[],[],"['digitalasset', '.com']"
912,gemini,['cryptocurrency exchange'],[],"['october\xa025, 2015']",[],[],[],[],[],[],[],[],"['www', '.gemini', '.com']"
913,cafédirect plc,['public'],['fairtrade beverages'],['1991'],[],"['london', 'united kingdom']",[],[],[],[],[],[],"['cafedirect', '.co', '.uk']"
914,cafe coffee day,['subsidiary'],['coffeehouse'],['1996'],['v. g. siddhartha'],"['bengaluru', 'karnataka', 'india']",[],[],"[' ', ' (usdoll_130\xa0million) (2021)']","[' ', '₹', '−559.02 crore', ' (usdoll_−70\xa0million) (2021)']","[' ', '₹', '6,601.80 crore', ' (usdoll_830\xa0million) (2021)']","['20,135', '[4]']",['cafecoffeeday.com']
915,alphabet inc.,['public'],['conglomerate'],"['october\xa02, 2015']","['larry page', 'sergey brin']",['googleplex'],[],[],"[' ', '\xa0(2021)']","[' ', 'usdoll_78.7 billion', ' (2021)']","[' ', 'usdoll_359.3 billion', ' (2021)']","[' 186,779\xa0(sept. 2022)']","['abc', '.xyz']"
916,café britt,[],['coffee roasting and chocolate manufacturing'],['1985'],['steve aronson'],"['heredia', 'costa rica']",[],['coffee tour'],[],[],[],[],['cafebritt.com']
917,fannie mae,"['government-sponsored enterprise', 'public company']",['financial services'],['1938'],[],"['washington, d.c.']",[],[],"[' ', ' (2021)']",[],"[' ', 'usdoll_4.23 trillion', ' (2021)']","['c.', '\u20097,400', ' (december 2021)']","['www', '.fanniemae', '.com']"
918,exxonmobil corporation,['public'],"['energy', 'oil and gas']","['august\xa05, 1882', ' (as standard oil of new jersey)']","['standard oil', 'supreme court of the united states', 'mobil']","['irving, texas', 'spring, texas']",[],[],"[' ', ' ', 'usdoll_', '276.692 billion (2021)', '[4]', ' ']","[' usdoll_24.019 billion (2021)', '[4]']","[' usdoll_338.923 billion (2021)', '[4]']","['64,000 (2021)', '[4]']",['corporate.exxonmobil.com']
919,berkshire hathaway inc.,['public'],['conglomerate'],"['cumberland, rhode island']","['oliver chace', 'warren buffett']",['kiewit plaza'],[],[],"[' ', ' (2021)']","[' ', 'usdoll_111.7 billion', ' (2021)']","[' ', 'usdoll_958.8 billion', ' (2021)']","['372,000 (2021)']","['berkshirehathaway', '.com']"
920,cvs health corporation,['public'],"['managed healthcare', 'health insurance', 'pharmacy']","['lowell, massachusetts', 'u.s.']","['stanley goldstein, sidney goldstein, ralph hoagland']","['woonsocket, rhode island', 'u.s.']",[],"['health care provider', 'pharmacy benefit manager']","[' ', '\xa0(2021)']","[' ', 'usdoll_13.19 billion', '[2]', '\xa0(2021)']","[' ', 'usdoll_232.99 billion', '[2]', '\xa0(2021)']","['300,000', '[2]', '\xa0(2021)']",[' ']
921,china state construction engineering corporation,"['state-owned enterprise', 'public']","['construction', 'construction']","['1957', '11 june 1982\xa0']",[],"['beijing', ""people's republic of china"", 'beijing', ""people's republic of china""]",[],[],[],[],[],[],"['www', '.cscec', '.com', 'www', '.cscec', '.com', '.cn']"
922,vodafone group plc,['public limited company'],['telecommunications'],['16\xa0september 1991'],"['ernest harrison', 'gerry whent']","['newbury, berkshire', ', england, uk']",[],[],['€'],"[' €5.097 billion (2021)', '[1]']","[' €155.063 billion (2021)', '[1]']","['96,506 (2021)', '[1]']","['www', '.vodafone', '.com']"
923,amgen inc.,['public'],['biotechnology'],"['april\xa08, 1980']",[],"['thousand oaks, california', ', u.s.']",[],[],"[' ', ' (2021)']",[' usdoll_7.64 billion (2021)'],[' usdoll_61.17 billion (2021)'],"['c.', '\u200924,200', ' (december 2021)']","['amgen', '.com']"
924,toyota motor corporation,['public'],['automotive'],"['august\xa028, 1937']",['kiichiro toyoda'],"['toyota city, aichi']",[],"['banking', 'financing', 'leasing']","[' ', ' ', ' (fy21)']","[' ', '¥2,197,748 million', ' (fy21)']","[' ', '¥62,267,140 million', ' ', 'usdoll_562 billion', ' (fy21)']","[' 366,283 (fy21)']","['global', '.toyota']"
925,unitedhealth group incorporated,['public'],"['managed healthcare', 'insurance']",['1977'],['richard t. burke'],"['minnetonka, minnesota', 'united states']",[],"['healthcare services', 'health insurance', 'health care provider', 'pharmacy benefit manager']","[' ', ' ', 'usdoll_', '285.273 billion', '[1]', ' (2021) ']","[' ', 'usdoll_21.646 billion', '[1]', ' (2021)']","[' ', 'usdoll_212.206 billion', '[1]', ' (2021)']","['380,000', '[2]', ' (2022)']","['unitedhealthgroup', '.com']"
926,novo holdings a/s,['private limited company'],"['life sciences', '\nasset management']",['1999'],[],"['hellerup', 'denmark']",[],['investments in life science'],[],[],"['dkk 697 billion (2021)', '\n', 'approx. doll_93.73 billion (2021)']",[],"['www', '.novoholdings', '.dk']"
927,bristol myers squibb company,['public company'],['pharmaceuticals'],['1887'],"['william mclaren bristol', 'john ripley myers', 'e. r. squibb']",['new york city'],[],[],"[' ', ' (2021)']","[' ', 'usdoll_7.38 billion', ' (2021)']","[' ', 'usdoll_109.31 billion', ' (2021)']","[' 32,200 (2021)']","['bms', '.com']"
928,volkswagen ag,"['public', 'ag']",['automotive'],['berlin'],[],"['wolfsburg', 'lower saxony']",[],"['banking', 'financing', 'fleet management', 'insurance', 'leasing']",['€'],"[' €20.126\xa0billion (2021)', '[4]']","[' €528.609\xa0billion (2021)', '[4]']","[' 667,647 employees (average during 2021)', '[4]']","['www', '.volkswagenag', '.com']"
929,abbott laboratories,['public company'],"['health care', 'medical devices', 'pharmaceutical']","['ravenswood, chicago']",['wallace calvin abbott'],['illinois'],[],[],"[' ', ' (2021)']",[' usdoll_8.43 billion (2021)'],[' usdoll_75.2 billion (2021)'],"['~113,000 (december 2021)']","['www', '.abbott', '.com']"
930,"moderna, inc.",['public'],['biotechnology'],['september\xa02010'],"['derrick rossi', 'timothy a. springer', 'robert s. langer', 'kenneth r. chien', 'noubar afeyan']","['technology square', 'cambridge, massachusetts']",[],[],"[' ', 'usdoll_18.5', ' billion (2021)']","[' ', 'usdoll_', '13.3', ' billion', ' (2021)']","[' ', 'usdoll_24.7', ' billion (2021)']","['2,700 (2021)']","['www', '.modernatx', '.com']"
931,abbvie inc.,['public company'],['biopharmaceutical'],['2013'],[],"['north chicago, illinois']",[],[],"[' ', ' (2021)']","[' usdoll_17.92 billion (2021)', '[1]']","[' usdoll_146.53 billion (2021)', '[1]']","[' 50,000 (jan 2022)', '[1]']","['abbvie', '.com']"
932,eli lilly and company,['public'],['pharmaceutical'],['1876'],['eli lilly'],"['indianapolis, indiana']",[],[],"[' ', ' (2021)']","[' ', 'usdoll_6.36 billion', ' (2021)']","[' ', 'usdoll_48.81 billion', ' (2021)']","['c.', '\u200935,000', ' (2021)']","['www', '.lilly', '.com']"
933,ntt data corporation,"['public', 'k.k']","['information technology', 'consulting', 'outsourcing']","['spinoff', 'ntt']",[],"['toyosu, tokyo', 'japan']",[],[],"[' ', ' (2021)']","[' ', '¥139 billion', ' (2021)', '[1]']","[' ', '¥2.9 trillion', ' (2021)', '[1]']","['139,500 (2021)', '[1]']","['www', '.nttdata', '.com', '/global', '/en', '/']"
934,apple inc.,['public'],"['consumer electronics', 'software services', 'online services']","['los altos, california']","['steve jobs', 'steve wozniak', 'ronald wayne']",['1 apple park way'],[],"['app store', 'apple card', 'apple music', 'apple tv+', 'apple pay']","[' ', '\xa0(2022)']","[' ', 'usdoll_119.44 billion', '\xa0(2022)']","[' ', 'usdoll_352.76 billion', '\xa0(2022)']","['164,000\xa0(2022)']",[' ']
935,fujitsu limited,['kk'],"['computer hardware', 'consulting', 'cloud computing', 'telecommunications', 'data storage', 'consumer electronics']","['kawasaki', 'kanagawa']",[],"['shiodome city center', 'minato, tokyo']",[],[],"[' ', ' (2021)']","[' ', '¥266.32 billion', ' (2021)', '[* 1]']","[' ', '¥3.190 trillion', ' (2021)', '[* 1]']","['126,400 (2021)', '[2]']","['www', '.fujitsu', '.com']"
936,firstsource solutions limited,"['public', 'bse', '532809', 'nse', 'fsl']",['business process management'],['2001'],[],"['mumbai', 'maharashtra']",[],"['business process outsourcing', 'knowledge process outsourcing']",[' (usdoll_640\xa0million)'],[],[],"['27000+', '[4]']","['firstsource', '.com']"
937,hinduja group,['private'],['conglomerate'],['1914'],['parmanand deepchand hinduja'],"['mumbai', 'maharashtra']",[],[],"[' ', '70 billion (2022)']",[],[],"['200,000+', '[2]']","['www', '.hindujagroup', '.com']"
938,itc limited,['public'],['conglomerate'],['24 august 1910'],[],"['kolkata', 'west bengal', 'india']",[],[],"[' ', ' (usdoll_7.8\xa0billion) (2022)']","[' ', '₹', '20,722 crore', ' (usdoll_2.6\xa0billion) (2022)']","[' ', '₹', '77,259 crore', ' (usdoll_9.7\xa0billion) (2022)']","['36,500 (2021)']","['www', '.itcportal', '.com']"
939,eclerx services limited,['public'],[],"['march, 2000']",['mohit rai jagota'],['india'],[],[],[],[],[],['14500+'],[]
940,wns global services,['public'],"['business process management', 'outsourcing', 'it consulting']",['1996'],[],['mumbai'],[],[],['million'],[],[],"['46,918 (30 june 2021)', '[2]']","['www', '.wns', '.com', 'www', '.wnsdecisionpoint', '.com']"
941,global payments inc.,['public company'],['payment processing'],['national data corporation'],[],"['alliance center', 'atlanta', 'georgia']",[],[],"[' ', 'usdoll_', '7.4 billion', ' (2020)', '[1]']","[' usdoll_893 million (2020)', '[2]']","[' usdoll_44.2 billion (2020)', '[4]']","['24,000', '[6]', '\xa0(2020)']",['www.globalpayments.com']
942,intuit inc.,['public'],['enterprise software'],"['palo alto, california']","['scott cook', 'tom proulx']","['mountain view, california']",[],[],"[' ', 'usdoll_', '12.726 billion ', '(2022)']","[' ', 'usdoll_', '2.571 billion ', '(2022)']","[' ', 'usdoll_', '27.734 billion ', '(2022)']","['14,200', '[1]', '\xa0(2021)']",['intuit.com']
