name,type,industry,founded,founders,headquarters,key_people,services,revenue,operating_income,total_assets,number_of_employees,website
Lekoil Limited,['Limited company'],['Financing Oil and gas industry'],['2010'],"['Olalekan (""Lekan"") Akinyanmi']","['Cayman Islands', 'London', 'Lagos']",[],['Shareholding in oil exploration and production companies with interests in Africa.'],[],[],[],[],"['www', '.lekoilplc', '.com']"
FTX,[],['Cryptocurrency'],['May\xa02019'],['Sam Bankman-Fried'],"['Nassau', 'New Providence', 'The Bahamas']",[],[],"[' ', ' (2021)']","[' ', 'US$272 million', ' (2021)', '[3]']",[],"['c.', '\u2009300', ' (2022)', '[4]']","['ftx', '.com']"
Caffè Nero Group Ltd.,['Private company limited by shares'],['Coffee shops'],[],[],"['London', 'England', 'UK']",[],[],['GBP'],[],[],"[' 5,000']","['www', '.caffenero', '.com']"
Digital Currency Group Inc.,['Privately held company'],['Asset management'],['2015'],['Barry Silbert'],"['Stamford, Connecticut']",[],[],[],[],[],[],"['dcg', '.co']"
Digital Asset,[],['Distributed Ledger Technology'],"['New York City', 'United States']","['Don R. Wilson, Sunil Hirani, Yuval Rooz, Eric Saraniecki, and Shaul Kfir']","['New York City', 'United States']",[],[],[],[],[],[],"['digitalasset', '.com']"
Gemini,['Cryptocurrency exchange'],[],"['October\xa025, 2015']",[],[],[],[],[],[],[],[],"['www', '.gemini', '.com']"
Cafédirect PLC,['Public'],['Fairtrade beverages'],['1991'],[],"['London', 'United Kingdom']",[],[],[],[],[],[],"['cafedirect', '.co', '.uk']"
Cafe Coffee Day,['Subsidiary'],['Coffeehouse'],['1996'],['V. G. Siddhartha'],"['Bengaluru', 'Karnataka', 'India']",[],[],"[' ', ' (US$130\xa0million) (2021)']","[' ', '₹', '−559.02 crore', ' (US$−70\xa0million) (2021)']","[' ', '₹', '6,601.80 crore', ' (US$830\xa0million) (2021)']","['20,135', '[4]']",['cafecoffeeday.com']
Alphabet Inc.,['Public'],['Conglomerate'],"['October\xa02, 2015']","['Larry Page', 'Sergey Brin']",['Googleplex'],[],[],"[' ', '\xa0(2021)']","[' ', 'US$78.7 billion', ' (2021)']","[' ', 'US$359.3 billion', ' (2021)']","[' 186,779\xa0(Sept. 2022)']","['abc', '.xyz']"
Café Britt,[],['Coffee roasting and chocolate manufacturing'],['1985'],['Steve Aronson'],"['Heredia', 'Costa Rica']",[],['Coffee tour'],[],[],[],[],['cafebritt.com']
Fannie Mae,"['Government-sponsored enterprise', 'public company']",['Financial services'],['1938'],[],"['Washington, D.C.']",[],[],"[' ', ' (2021)']",[],"[' ', 'US$4.23 trillion', ' (2021)']","['c.', '\u20097,400', ' (December 2021)']","['www', '.fanniemae', '.com']"
ExxonMobil Corporation,['Public'],"['Energy', 'Oil and gas']","['August\xa05, 1882', ' (as Standard Oil of New Jersey)']","['Standard Oil', 'Supreme Court of the United States', 'Mobil']","['Irving, Texas', 'Spring, Texas']",[],[],"[' ', ' ', 'US$', '276.692 billion (2021)', '[4]', ' ']","[' US$24.019 billion (2021)', '[4]']","[' US$338.923 billion (2021)', '[4]']","['64,000 (2021)', '[4]']",['corporate.exxonmobil.com']
Berkshire Hathaway Inc.,['Public'],['Conglomerate'],"['Cumberland, Rhode Island']","['Oliver Chace', 'Warren Buffett']",['Kiewit Plaza'],[],[],"[' ', ' (2021)']","[' ', 'US$111.7 billion', ' (2021)']","[' ', 'US$958.8 billion', ' (2021)']","['372,000 (2021)']","['berkshirehathaway', '.com']"
CVS Health Corporation,['Public'],"['Managed healthcare', 'Health insurance', 'Pharmacy']","['Lowell, Massachusetts', 'U.S.']","['Stanley Goldstein, Sidney Goldstein, Ralph Hoagland']","['Woonsocket, Rhode Island', 'U.S.']",[],"['Health care provider', 'Pharmacy benefit manager']","[' ', '\xa0(2021)']","[' ', 'US$13.19 billion', '[2]', '\xa0(2021)']","[' ', 'US$232.99 billion', '[2]', '\xa0(2021)']","['300,000', '[2]', '\xa0(2021)']",[' ']
China State Construction Engineering Corporation,"['State-owned enterprise', 'public']","['Construction', 'Construction']","['1957', '11 June 1982\xa0']",[],"['Beijing', ""People's Republic of China"", 'Beijing', ""People's Republic of China""]",[],[],[],[],[],[],"['www', '.cscec', '.com', 'www', '.cscec', '.com', '.cn']"
Vodafone Group plc,['Public limited company'],['Telecommunications'],['16\xa0September 1991'],"['Ernest Harrison', 'Gerry Whent']","['Newbury, Berkshire', ', England, UK']",[],[],['€'],"[' €5.097 billion (2021)', '[1]']","[' €155.063 billion (2021)', '[1]']","['96,506 (2021)', '[1]']","['www', '.vodafone', '.com']"
Amgen Inc.,['Public'],['Biotechnology'],"['April\xa08, 1980']",[],"['Thousand Oaks, California', ', U.S.']",[],[],"[' ', ' (2021)']",[' US$7.64 billion (2021)'],[' US$61.17 billion (2021)'],"['c.', '\u200924,200', ' (December 2021)']","['amgen', '.com']"
Toyota Motor Corporation,['Public'],['Automotive'],"['August\xa028, 1937']",['Kiichiro Toyoda'],"['Toyota City, Aichi']",[],"['Banking', 'financing', 'leasing']","[' ', ' ', ' (FY21)']","[' ', '¥2,197,748 million', ' (FY21)']","[' ', '¥62,267,140 million', ' ', 'US$562 billion', ' (FY21)']","[' 366,283 (FY21)']","['global', '.toyota']"
UnitedHealth Group Incorporated,['Public'],"['Managed healthcare', 'Insurance']",['1977'],['Richard T. Burke'],"['Minnetonka, Minnesota', 'United States']",[],"['Healthcare services', 'Health insurance', 'Health care provider', 'Pharmacy benefit manager']","[' ', ' ', 'US$', '285.273 billion', '[1]', ' (2021) ']","[' ', 'US$21.646 billion', '[1]', ' (2021)']","[' ', 'US$212.206 billion', '[1]', ' (2021)']","['380,000', '[2]', ' (2022)']","['unitedhealthgroup', '.com']"
Novo Holdings A/S,['Private limited company'],"['Life Sciences', '\nAsset management']",['1999'],[],"['Hellerup', 'Denmark']",[],['Investments in Life Science'],[],[],"['DKK 697 billion (2021)', '\n', 'Approx. $93.73 billion (2021)']",[],"['www', '.novoholdings', '.dk']"
Bristol Myers Squibb Company,['Public company'],['Pharmaceuticals'],['1887'],"['William McLaren Bristol', 'John Ripley Myers', 'E. R. Squibb']",['New York City'],[],[],"[' ', ' (2021)']","[' ', 'US$7.38 billion', ' (2021)']","[' ', 'US$109.31 billion', ' (2021)']","[' 32,200 (2021)']","['bms', '.com']"
Volkswagen AG,"['Public', 'AG']",['Automotive'],['Berlin'],[],"['Wolfsburg', 'Lower Saxony']",[],"['Banking', 'financing', 'fleet management', 'insurance', 'leasing']",['€'],"[' €20.126\xa0billion (2021)', '[4]']","[' €528.609\xa0billion (2021)', '[4]']","[' 667,647 employees (average during 2021)', '[4]']","['www', '.volkswagenag', '.com']"
Abbott Laboratories,['Public company'],"['Health care', 'Medical devices', 'Pharmaceutical']","['Ravenswood, Chicago']",['Wallace Calvin Abbott'],['Illinois'],[],[],"[' ', ' (2021)']",[' US$8.43 billion (2021)'],[' US$75.2 billion (2021)'],"['~113,000 (December 2021)']","['www', '.abbott', '.com']"
"Moderna, Inc.",['Public'],['Biotechnology'],['September\xa02010'],"['Derrick Rossi', 'Timothy A. Springer', 'Robert S. Langer', 'Kenneth R. Chien', 'Noubar Afeyan']","['Technology Square', 'Cambridge, Massachusetts']",[],[],"[' ', 'US$18.5', ' billion (2021)']","[' ', 'US$', '13.3', ' billion', ' (2021)']","[' ', 'US$24.7', ' billion (2021)']","['2,700 (2021)']","['www', '.modernatx', '.com']"
AbbVie Inc.,['Public company'],['Biopharmaceutical'],['2013'],[],"['North Chicago, Illinois']",[],[],"[' ', ' (2021)']","[' US$17.92 billion (2021)', '[1]']","[' US$146.53 billion (2021)', '[1]']","[' 50,000 (Jan 2022)', '[1]']","['abbvie', '.com']"
Eli Lilly and Company,['Public'],['Pharmaceutical'],['1876'],['Eli Lilly'],"['Indianapolis, Indiana']",[],[],"[' ', ' (2021)']","[' ', 'US$6.36 billion', ' (2021)']","[' ', 'US$48.81 billion', ' (2021)']","['c.', '\u200935,000', ' (2021)']","['www', '.lilly', '.com']"
NTT DATA Corporation,"['Public', 'K.K']","['Information technology', 'Consulting', 'Outsourcing']","['spinoff', 'NTT']",[],"['Toyosu, Tokyo', 'Japan']",[],[],"[' ', ' (2021)']","[' ', '¥139 billion', ' (2021)', '[1]']","[' ', '¥2.9 trillion', ' (2021)', '[1]']","['139,500 (2021)', '[1]']","['www', '.nttdata', '.com', '/global', '/en', '/']"
Apple Inc.,['Public'],"['Consumer electronics', 'Software services', 'Online services']","['Los Altos, California']","['Steve Jobs', 'Steve Wozniak', 'Ronald Wayne']",['1 Apple Park Way'],[],"['App Store', 'Apple Card', 'Apple Music', 'Apple TV+', 'Apple Pay']","[' ', '\xa0(2022)']","[' ', 'US$119.44 billion', '\xa0(2022)']","[' ', 'US$352.76 billion', '\xa0(2022)']","['164,000\xa0(2022)']",[' ']
Fujitsu Limited,['KK'],"['Computer hardware', 'Consulting', 'Cloud computing', 'Telecommunications', 'Data storage', 'Consumer electronics']","['Kawasaki', 'Kanagawa']",[],"['Shiodome City Center', 'Minato, Tokyo']",[],[],"[' ', ' (2021)']","[' ', '¥266.32 billion', ' (2021)', '[* 1]']","[' ', '¥3.190 trillion', ' (2021)', '[* 1]']","['126,400 (2021)', '[2]']","['www', '.fujitsu', '.com']"
Firstsource Solutions Limited,"['Public', 'BSE', '532809', 'NSE', 'FSL']",['Business process management'],['2001'],[],"['Mumbai', 'Maharashtra']",[],"['Business process outsourcing', 'knowledge process outsourcing']",[' (US$640\xa0million)'],[],[],"['27000+', '[4]']","['firstsource', '.com']"
Hinduja Group,['Private'],['Conglomerate'],['1914'],['Parmanand Deepchand Hinduja'],"['Mumbai', 'Maharashtra']",[],[],"[' ', '70 Billion (2022)']",[],[],"['200,000+', '[2]']","['www', '.hindujagroup', '.com']"
ITC Limited,['Public'],['Conglomerate'],['24 August 1910'],[],"['Kolkata', 'West Bengal', 'India']",[],[],"[' ', ' (US$7.8\xa0billion) (2022)']","[' ', '₹', '20,722 crore', ' (US$2.6\xa0billion) (2022)']","[' ', '₹', '77,259 crore', ' (US$9.7\xa0billion) (2022)']","['36,500 (2021)']","['www', '.itcportal', '.com']"
eClerx Services Limited,['Public'],[],"['March, 2000']",['Mohit Rai Jagota'],['India'],[],[],[],[],[],['14500+'],[]
WNS Global Services,['Public'],"['Business process management', 'outsourcing', 'IT consulting']",['1996'],[],['Mumbai'],[],[],['million'],[],[],"['46,918 (30 June 2021)', '[2]']","['www', '.wns', '.com', 'www', '.wnsdecisionpoint', '.com']"
Global Payments Inc.,['Public company'],['Payment processing'],['National Data Corporation'],[],"['Alliance Center', 'Atlanta', 'Georgia']",[],[],"[' ', 'US$', '7.4 billion', ' (2020)', '[1]']","[' US$893 million (2020)', '[2]']","[' US$44.2 billion (2020)', '[4]']","['24,000', '[6]', '\xa0(2020)']",['www.GlobalPayments.com']
Intuit Inc.,['Public'],['Enterprise software'],"['Palo Alto, California']","['Scott Cook', 'Tom Proulx']","['Mountain View, California']",[],[],"[' ', 'US$', '12.726 billion ', '(2022)']","[' ', 'US$', '2.571 billion ', '(2022)']","[' ', 'US$', '27.734 billion ', '(2022)']","['14,200', '[1]', '\xa0(2021)']",['Intuit.com']
"VMware, Inc.",['Public'],"['Cloud computing', 'Virtualization', 'Computer software']","['Palo Alto, California']","['Scott Devine', 'Ellen Wang']",['Stanford Research Park'],[],"['Virtualization software', 'SaaS', 'Cloud']","[' ', ' ', 'US$', '12.85 billion', ' (2022)']","[' ', ' ', 'US$2.39 billion', ' (2022)']","[' ', ' ', 'US$28.68 billion', ' (2022)']","['37,500 (2022)']",['vmware.com']
"ADP, Inc.",['Public company'],"['Business services', 'Software']","['Paterson, New Jersey']",['Henry Taub'],"['Roseland, New Jersey', 'U.S.']",[],"['Human resource, payroll, tax and benefits administration tools']","[' ', ' (2020)']",[' US$3.29 billion (2020)'],[' US$39.17 billion (2020)'],"['58,000 (2020)']","['adp', '.com']"
"Fiserv, Inc.",['Public'],[],['1984'],[],"['Brookfield, Wisconsin']",[],[],"[' ', 'US$', ' 14.85\xa0billion (2020)', '[1]', ' US$ 5.823\xa0billion (2018)', '[2]']","[' US$ 1.609\xa0billion (2019)', '[1]', ' US$ 1.753\xa0billion (2018)', '[2]']","[' US$ 77.539\xa0billion (2019)', '[1]', ' US$ 11.262\xa0billion (2018)', '[2]']","['44,000 (December 2019)']","['www', '.fiserv', '.com']"
"Kyndryl Holdings, Inc.",['Public company'],"['IT Services', 'IT Consulting']","['November\xa03, 2021']",[],['One Vanderbilt'],[],['Managed infrastructure'],[' (2021)'],[],[],"['90,000 (2021)']","['www', '.kyndryl', '.com']"
Adobe Inc.,['Public'],['Software'],['December\xa01982'],"['John Warnock', 'Charles Geschke']",['Adobe World Headquarters'],[],['SaaS'],['US$'],"[' US$5.802 billion (', 'fiscal year ended December 3, 2021', ')', '[1]']","[' US$27.241 billion (', 'fiscal year ended December 3, 2021', ')', '[1]']","['25,988 (2021)']","['adobe', '.com']"
Pallion Group,['Privately held company'],['Precious Metal Services'],['Sydney (1951)'],['Felix Parry'],['Sydney'],[],"['Bullion, Refining & Minting, Casting & Jewellery, Fabricated Metals, Findings, Goldmithing & Silversmithing, Vaulting']",[],[],[],[],['pallion.com']
Monex Deposit Company (trading as Monex Precious Metals),['Private company'],['Financial services'],['1987'],[],"['Newport Beach', 'California', 'United States']",[],[],[],[],[],[],"['www', '.monex', '.com']"
Metalor Group,[],[],"['Le Locle', 'Switzerland']",['Martin de Pury & Cie'],['Neuchâtel'],[],[],[],[],[],[],['http://www.metalor.com/']
TotalEnergies SE,['Public'],"['Petroleum', 'Energy']",['28\xa0March 1924'],[],"['Tour Total', 'Courbevoie', 'France']",[],['Fuel stations'],"[' ', ' (2021)']","[' ', 'US$30.5 billion', ' (2021)']","[' ', 'US$320.5 billion', ' (2021)']","['105,476 (2020)', '[2]']","['totalenergies', '.com']"
Emirates Gold,[],[],['1992'],['Mohamed Sharkachi'],"['Dubai', 'United Arab Emirates']",[],[],[' NA (2016–17)'],[' NA (2016–17)'],[' NA (2016–17)'],[],"['emiratesgold', '.ae']"
Heraeus,['Private'],['Technology'],['1660'],['Wilhelm Carl Heraeus'],"['Hanau', 'Germany']",[],[],['€'],[],[],"['16,200 ', '(2021)', '[1]']","['www', '.heraeus', '.com']"
Rising Sun Pictures,['Private'],['Visual effects'],['1995'],[],"['Adelaide, Australia']",[],[],[],[],[],[],"['www', '.rsp', '.com', '.au']"
Disney Studios Australia,['Subsidiary'],['Film'],['1\xa0May 1998'],[],"['Moore Park', 'Sydney', 'New South Wales', 'Australia', 'Map']",[],[],[],[],[],[],"['www', '.disneystudiosaustralia', '.com']"
Kremnica Mint,[],['Metalworking'],['17\xa0November 1328'],[],"['Kremnica', 'Slovakia']",[],[],[],[],[],[],[]
"Goldline, LLC",['Private company'],[],['1960\xa0'],[],"['Los Angeles', 'California', 'U.S.']",[],[],[],[],[],[],['Goldline.com']
Patagonik Film Group,['Private'],['Cinema of Argentina'],['1996'],[],['Buenos Aires'],[],[],['USD'],"[' $11 million ', 'USD', ' ', '(2009) ']",[],[],['Patagonik Film Group']
National Oil Corporation,['State-owned enterprise'],['Oil and gas industry'],['Benghazi'],[],['Libya'],[],[],[],[],[],[],['NOC.ly/index.php/en']
Arabian Gulf Oil Company,['State-owned'],['Petroleum'],['1979'],[],"['Benghazi', 'Libya']",[],[],[],[],[],[],['Official website']
Aiteo Group,['Limited liability company'],['Oil and gas'],['February\xa02008'],[],"['Lagos', 'Nigeria']",[],[],[],[],[],[],"['www', '.aiteogroup', '.com']"
Madagascar Oil Limited,['Private'],['Oil and gas'],['2004'],['Alan Bond'],['Singapore'],[],[],[],[],[],[],"['www', '.madagascaroil', '.com']"
STAR AFRICA COMMODITIES & MINERALS LTD.,[],"['Oil', 'Gas', 'Equity', 'Mining', 'Agriculture']","['April\xa024,\xa02009']",[],['Ghana'],[],"['Upstream', 'Exploration', 'Consultancy', 'Oil Exploration', 'Gas Exploration', 'Oil Production', 'Gas Production', 'Refining', 'Mining', 'Mineral', 'Dealing', 'Exploration']",[],[],[],[],['www.star-af.com']
Société nationale des pétroles du Congo,[],['oil and gas industry'],['1998'],[],['Republic of the Congo'],[],[],[],[],[],[],[]
Sociedade Nacional de Combustíveis de Angola E.P.,['Statutory corporation'],['Oil and gas industry'],['1976'],[],"['Luanda', 'Angola']",[],[],['US$ 8.5 billion\xa0(2021)'],[],[],"['13,000\xa0(2022)']",['Sonangol.co.ao']
Crypto.com,['Private company'],['Financial services'],['June\xa02016'],"['Bobby Bao ', ' Gary Or ', ' Kris Marszalek ', ' Rafael Melo']",['Singapore'],[],[],[],[],[],"['4,000\xa0(2022)']","['crypto', '.com']"
Coincheck,[],[],['Tokyo'],[],['Tokyo'],[],[],[],[],[],[],[]
"Coinbase Global, Inc.",['Public company'],['Cryptocurrency'],"['San Francisco, California']","['Brian Armstrong', 'Fred Ehrsam']",['Remote-first'],[],[],"[' ', ' (2021)']",[' US$3.08 billion (2021)'],[' US$21.3 billion (2021)'],"['3,730 (2021)']","['www', '.coinbase', '.com']"
Circle Internet Financial Limited,[],[],[],[],"['Boston, Massachusetts']",[],[],[],[],[],[],[]
Colectivo Coffee Roasters,['Private'],['Retail'],"['Milwaukee, Wisconsin']",[],"['Milwaukee, Wisconsin', 'U.S.']",[],[],[],[],[],[],['Colectivo Coffee Roasters']
China Petrochemical Corporation,['State-owned enterprise'],['Petroleum refining'],['1998'],[],"['Chaoyang District', 'Beijing', 'China']",[],['Holding company of oil and gas companies'],['¥'],"[' ', '¥', ' 90.025 billion ', '(2019)', '[1]']","[' ', '¥', ' 1,755 billion ', '(2019)', '[1]']","['582,648 (Q3 2020) ', '[2]']",['China Petrochemical Corporation']
China National Petroleum Corporation,['State-owned enterprise'],['Oil and gas'],['1988'],[],"['Dongcheng District', 'Beijing', 'China']",[],[],['¥'],"[' ', '¥', ' 87.519 billion', '[3]']","[' ', '¥', ' 4.088 trillion', '[4]']",[],"['www', '.cnpc', '.com', '.cn', '/en', '/']"
State Grid Corporation of China,['State-owned enterprise'],['Electric utility'],['2002'],[],"['Xicheng District, Beijing']",[],['Nuclear power transmission'],['US$'],"['78,697,281,872 renminbi (2018)\xa0']","['US$ 585.278 billion (2017)', '[2]']","['1.566 million (2019) ', '[3]', '[4]']","['www', '.sgcc', '.com', '.cn']"
Saudi Arabian Oil Company,"['Public', 'State-owned enterprise']",['Oil and gas'],['29 May 1933'],[],"['Dhahran', 'Saudi Arabia']",[],[],['US$'],"[' US$205.844 billion (2021)', '[2]']","[' US$331.818 billion (2021)', '[2]']","['66,800', '[5]', '\xa0(June 2020)']",['aramco.com']
"Amazon.com, Inc.",['Public'],"['E-commerce', 'Cloud Computing', 'Artificial intelligence', 'Consumer electronics', 'Entertainment', 'Digital distribution', 'Self-driving cars', 'Supermarket']","['Bellevue, Washington']",['Jeff Bezos'],"['Seattle, Washington', 'Arlington, Virginia']",[],"['Amazon.com', 'Amazon Alexa', 'Amazon Appstore', 'Amazon Luna', 'Amazon Music', 'Amazon Pay', 'Amazon Prime']",['US$'],[' US$24.879 billion\xa0(2021)'],[' US$420.549 billion\xa0(2021)'],"[' 1,544,000 (September 2022)', 'U.S.: 950,000 (June 2021)']",[' ']
"Merck & Co., Inc.",['Public company'],['Pharmaceutical industry'],['Merck'],"['Theodore Weicker', 'George Merck']","['Rahway, New Jersey']",[],[],"[' ', ' (2021)']",[' US$13.88 billion (2021)'],[' US$105.69 billion (2021)'],"[' 68,000 (2021)']","[' (US & Canada)', ' (international)']"
Roche Holding AG,['Aktiengesellschaft'],['Pharmaceuticals'],['1896'],['Fritz Hoffmann-La Roche'],"['Basel', 'Switzerland']",[],[],"[' ', 'SFr', '\xa062.80 billion (2021)', '[4]']","[' SFr\xa018.16 billion (2021)', '[4]']","[' SFr\xa092.32 billion (2021)', '[4]']","[' 100,920 (2021)', '[4]']","['www', '.roche', '.com']"
Tech Mahindra,['Public'],"['Information technology', 'Consulting', 'Outsourcing']",['24 October 1986'],['Anand Mahindra'],"['Pune', 'Maharashtra']",[],[],"[' ', ' (US$4.8\xa0billion)', '\xa0(2021)']","[' ', '₹', '6,126 crore', ' (US$770\xa0million)', '[3]', '\xa0(2021)']","[' ', '₹', '39,678 crore', ' (US$5.0\xa0billion)', '[3]', '\xa0(2021)']","['141,193 (2021)', '[4]']","['www', '.techmahindra', '.com']"
HCLTech,['Public'],"['Information technology', 'Consulting', 'Outsourcing']",['11\xa0August 1976'],['Shiv Nadar'],"['Noida', 'Uttar Pradesh']",[],['Software'],"[' ', ' (US$11\xa0billion)', '\xa0(2022)']","[' ', '₹', '22,331 crore', ' (US$2.8\xa0billion)', '[5]', '\xa0(2021)']","[' ', '₹', '86,194 crore', ' (US$11\xa0billion)', '[5]', '\xa0(2021)']","['210,966 (2022)', '[2]']","['www', '.hcltech', '.com']"
