link,rank,name,ceo,founded,revenue,country,industry
https://www.value.today/company/primary-health-properties,5203,PRIMARY HEALTH PROPERTIES,Not found,1995,192 Million USD,UK,"['Real Estate', 'Healthcare', 'Property Investments']"
https://www.value.today/company/jenkem-technology-co.-ltd.,5199,"JENKEM TECHNOLOGY CO., LTD.",Not found,Not found,Not found,China,"['Basic Materials', 'Chemicals']"
https://www.value.today/company/keikyu-corporation,5202,KEIKYU CORPORATION,Not found,1898,"1,935 Million USD",Japan,"['Industries', 'Railway', 'Transportation']"
https://www.value.today/company/shake-shack,5201,SHAKE SHACK,Not found,2004,739 Million USD,USA,"['Consumer Cyclical', 'Restaurants', 'Consumer Services', 'Entertainment']"
https://www.value.today/company/arendals-fossekompani-asa,5200,ARENDALS FOSSEKOMPANI ASA,Not found,1896,476 Million USD,Norway,"['Utilities', 'Electric Utilities', 'Renewable Energy']"
https://www.value.today/company/hms-networks-ab-publ,5196,HMS NETWORKS AB (PUBL),Not found,1988,209 Million USD,Sweden,"['Technology', 'Communications Equipment']"
https://www.value.today/company/cedar-fair,5197,CEDAR FAIR,Not found,1983,"1,338 Million USD",USA,"['Consumer Cyclical', 'Consumer Services', 'Entertainment', 'Leisure']"
https://www.value.today/company/powertech-technology,5213,POWERTECH TECHNOLOGY,Not found,1997,"2,769 Million USD",Taiwan,"['Technology', 'Semiconductors']"
https://www.value.today/company/katitas,5205,KATITAS,Not found,1978,739 Million USD,Japan,['Real Estate']
https://www.value.today/company/shanghai-weaver-network,5214,SHANGHAI WEAVER NETWORK,Not found,Not found,291 Million USD,China,"['Technology', 'Software and IT']"
https://www.value.today/company/jfrog-ltd,5210,JFROG LTD,Not found,2008,206 Million USD,USA,"['Technology', 'Software and IT']"
https://www.value.today/company/totvs,5209,TOTVS,Not found,1983,641 Million USD,Brazil,"['Technology', 'Software and IT']"
https://www.value.today/company/sendas-distribuidora-s..,5208,SENDAS DISTRIBUIDORA S.A.,Not found,1974,"8,243 Million USD",Brazil,"['Consumer Defensive', 'Retail']"
https://www.value.today/company/indiamart-intermesh-limited,5211,INDIAMART INTERMESH LIMITED,Not found,1996,94 Million USD,India,"['Internet or Mobile App Based Business', 'Software and IT', 'Marketing Services', 'eCommerce', 'Trading']"
https://www.value.today/company/guangdong-dongpeng-holdings-co.-ltd.,5206,"GUANGDONG DONGPENG HOLDINGS CO., LTD.",Not found,Not found,Not found,China,"['Consumer Cyclical', 'Home Furnishing']"
https://www.value.today/company/ns-solutions-corporation,5212,NS SOLUTIONS CORPORATION,Not found,1980,"1,973 Million USD",Japan,"['Technology', 'Software and IT', 'Outsourcing and Staffing']"
https://www.value.today/company/boise-cascade-company,5207,BOISE CASCADE COMPANY,Not found,1957,"7,926 Million USD",USA,"['Basic Materials', 'Construction Materials', 'Wood Products']"
https://www.value.today/company/lagercrantz-group-ab-publ,5215,LAGERCRANTZ GROUP AB (PUBL),Not found,1906,517 Million USD,Sweden,"['Technology', 'Software and IT']"
https://www.value.today/company/hanmi-pharm,5222,HANMI PHARM,Not found,1973,900 Million USD,South Korea,"['Healthcare', 'HealthCare Products', 'Pharmaceutical']"
https://www.value.today/company/nuvasive,5223,NUVASIVE,Not found,1997,"1,138 Million USD",USA,"['Healthcare', 'Medical Equipment', 'HealthCare Products']"
https://www.value.today/company/hg-capital-trust,5217,HG CAPITAL TRUST,Not found,1989,803 Million USD,UK,['Asset Management']
https://www.value.today/company/dycom-industries,5218,DYCOM INDUSTRIES,Not found,1969,"3,130 Million USD",USA,"['Industries', 'Utilities', 'Construction', 'Engineering Services']"
https://www.value.today/company/lier-chemical,5219,LIER CHEMICAL,Not found,Not found,Not found,China,"['Basic Materials', 'Chemicals', 'Agriculture Related']"
https://www.value.today/company/takara-bio,5220,TAKARA BIO,Not found,2002,494 Million USD,Japan,"['Healthcare', 'Biotechnology']"
https://www.value.today/company/turk-telekomunikasyon-anonim-sirketi,5224,TURK TELEKOMUNIKASYON ANONIM SIRKETI,Not found,1995,"1,886 Million USD",Turkey,"['Communication Services', 'Telecom', 'Internet Providers', 'Mobile Services', 'Fixed Line Service', 'Television Services']"
https://www.value.today/company/energizer-holdings,5216,ENERGIZER HOLDINGS,Not found,1896,"3,021 Million USD",USA,"['Industries', 'FMCG', 'Consumer Non Durables', 'Electrical Products']"
https://www.value.today/company/secunet-security-networks,5221,SECUNET SECURITY NETWORKS,Not found,1997,337 Million USD,Germany,"['Technology', 'Software and IT', 'Security Systems and Solutions']"
https://www.value.today/company/unibet-group-plc,5231,UNIBET GROUP PLC,Not found,1997,Not found,Malta,"['Consumer Cyclical', 'Gambling', 'Leisure', 'Entertainment']"
https://www.value.today/company/hangzhou-dptech-technologies,5228,HANGZHOU DPTECH TECHNOLOGIES,Not found,Not found,150 Million USD,China,"['Technology', 'Software and IT Infrastructure']"
https://www.value.today/company/electricity-generating-public-company,5226,ELECTRICITY GENERATING PUBLIC COMPANY,Not found,1992,994 Million USD,Thailand,"['Utilities', 'Power Generation', 'Electricity Generation', 'Hydro-Electric Power', 'Wind Power', 'Solar Power', 'Renewable Energy']"
https://www.value.today/company/maccura-biotechnology-co.ltd,5229,MACCURA BIOTECHNOLOGY CO.LTD,Not found,Not found,579 Million USD,China,"['Healthcare', 'Health Care Diagnostics']"
https://www.value.today/company/cts-international-logistics-corporation,5227,CTS INTERNATIONAL LOGISTICS CORPORATION,Not found,Not found,"3,590 Million USD",China,"['Industries', 'Logistics']"
https://www.value.today/company/electra,5230,ELECTRA,Not found,1993,"2,749 Million USD",Israel,"['Industries', 'Construction', 'Infrastructure']"
https://www.value.today/company/tc-pipelines-lp,5231,TC PIPELINES LP,Not found,Not found,Not found,USA,"['Energy', 'Oil and Gas', 'Utilities', 'Gas Utilities', 'Infrastructure']"
https://www.value.today/company/yue-yuen-industrial-holdings,5233,YUE YUEN INDUSTRIAL (HOLDINGS),Not found,1988,"8,533 Million USD",Hong Kong,"['Consumer Cyclical', 'Footwear']"
https://www.value.today/company/robertet-sa,5225,ROBERTET SA,Not found,1850,606 Million USD,France,"['Basic Materials', 'Chemicals']"
https://www.value.today/company/sunnova-energy-international,5232,SUNNOVA ENERGY INTERNATIONAL,Not found,2012,241 Million USD,USA,"['Technology', 'Solar Power Devices']"
https://www.value.today/company/yulon-nissan-motor-co.-ltd,5241,YULON NISSAN MOTOR CO. LTD,Not found,2003,815 Million USD,Taiwan,"['Consumer Cyclical', 'Automobile', 'Automobile Parts']"
https://www.value.today/company/nanji-e-commerce-co.-ltd,5239,NANJI E-COMMERCE CO. LTD,Not found,Not found,566 Million USD,China,"['Consumer Cyclical', 'Textile', 'Leather Products', 'Internet or Mobile App Based Business']"
https://www.value.today/company/navtech,5238,NAVTECH,Not found,Not found,135 Million USD,China,"['Technology', 'Technology Hardware and Instruments']"
https://www.value.today/company/haemonetics-corporation,5235,HAEMONETICS CORPORATION,Not found,1971,993 Million USD,USA,"['Healthcare', 'Medical Equipment', 'HealthCare Products']"
https://www.value.today/company/ptc-therapeutics,5237,PTC THERAPEUTICS,Not found,1998,538 Million USD,USA,"['Healthcare', 'HealthCare Products', 'Biotechnology', 'Biopharmaceutical']"
https://www.value.today/company/liberty-latin-america,5234,LIBERTY LATIN AMERICA,Not found,2017,"4,799 Million USD",Bermuda,"['Communication Services', 'Media', 'Advertising', 'Consumer Services', 'Television Services', 'Telecom']"
https://www.value.today/company/daio-paper-corporation,5236,DAIO PAPER CORPORATION,Not found,1943,"4,468 Million USD",Japan,"['Basic Materials', 'Paper and Pulp']"
https://www.value.today/company/brickworks,5242,BRICKWORKS,Not found,1934,614 Million USD,Australia,"['Basic Materials', 'Construction Materials', 'Mining', 'Metals']"
https://www.value.today/company/gibson-energy,5243,GIBSON ENERGY,Not found,1953,"5,545 Million USD",Canada,"['Energy', 'Oil and Gas', 'Oil and Gas Equipment and Services', 'Oil Refining']"
https://www.value.today/company/fujian-kuncai-material-technology,5240,FUJIAN KUNCAI MATERIAL TECHNOLOGY,Not found,Not found,130 Million USD,China,"['Basic Materials', 'Chemicals']"
https://www.value.today/company/maytronics,5244,MAYTRONICS,Not found,1983,432 Million USD,Israel,"['Technology', 'Electronics', 'Consumer Electronics']"
https://www.value.today/company/alibaba-pictures-group,5252,ALIBABA PICTURES GROUP,Not found,2009,531 Million USD,Hong Kong,"['Communication Services', 'Entertainment', 'Technology', 'Internet or Mobile App Based Business']"
https://www.value.today/company/dada-nexus-ltd,5248,DADA NEXUS LTD,Not found,Not found,999 Million USD,China,"['Retail', 'eCommerce', 'Internet or Mobile App Based Business']"
https://www.value.today/company/meritz-securities,5251,MERITZ SECURITIES,Not found,1973,"1,477 Million USD",South Korea,"['Financial Services', 'Stock Markets, Trading, Capital Markets']"
https://www.value.today/company/taiwan-glass-ind,5250,TAIWAN GLASS IND,Not found,1964,"1,853 Million USD",Taiwan,"['Consumer Cyclical', 'Packaging', 'Packaging Materials', 'Glass Products']"
https://www.value.today/company/pt-dian-swastatika-sentosa-tbk,5247,PT DIAN SWASTATIKA SENTOSA TBK,Not found,1996,Not found,Indonesia,"['Energy', 'Coal Mining', 'Mining']"
https://www.value.today/company/e-l-financial-corporation,5253,E-L FINANCIAL CORPORATION,Not found,1968,"1,786 Million USD",Canada,"['Financial Services', 'Insurance']"
https://www.value.today/company/eneva,5249,ENEVA,Not found,2001,"1,008 Million USD",Brazil,"['Utilities', 'Electric Utilities', 'Electricity Generation', 'Power Generation', 'Coal Mining', 'Mining', 'Natural Gas Generation']"
https://www.value.today/company/bank-gansu,5245,BANK OF GANSU,Not found,Not found,630 Million USD,China,"['Financial Services', 'Banking Services']"
https://www.value.today/company/poonawalla-fincorp-limited,5246,POONAWALLA FINCORP LIMITED,Not found,1988,247 Million USD,India,['Financial Services']
https://www.value.today/company/grocery-outlet-holding,5254,GROCERY OUTLET HOLDING,Not found,1946,"3,079 Million USD",USA,"['Consumer Defensive', 'Retail', 'Super Markets']"
https://www.value.today/company/recursion-pharmaceuticals-inc.,5259,"RECURSION PHARMACEUTICALS, INC.",Not found,2013,10 Million USD,USA,"['Healthcare', 'Biotechnology']"
https://www.value.today/company/orange-life-insurance,5263,ORANGE LIFE INSURANCE,Not found,Not found,Not found,South Korea,"['Financial Services', 'Insurance']"
https://www.value.today/company/blackrock-science-and-technology-trust-ii,5261,BLACKROCK SCIENCE AND TECHNOLOGY TRUST II,Not found,2019,250 Million USD,USA,"['Financial Services', 'Asset Management']"
https://www.value.today/company/sichuan-anning-iron-and-titanium-co.ltd.,5260,"SICHUAN ANNING IRON AND TITANIUM CO.,LTD.",Not found,Not found,Not found,China,"['Basic Materials', 'Mining']"
https://www.value.today/company/ningbo-jifeng-auto-parts,5257,NINGBO JIFENG AUTO PARTS,Not found,Not found,Not found,China,"['Consumer Cyclical', 'Automobile', 'Automobile Parts']"
https://www.value.today/company/arhaus-inc,5258,"ARHAUS, INC.",Not found,1986,Not found,Not found,Not found
https://www.value.today/company/dormakaba-holding-ag,5262,DORMAKABA HOLDING AG,Not found,1862,"2,861 Million USD",Switzerland,"['Industries', 'Tools and Equipment', 'Security Systems and Solutions', 'Engineering Products']"
https://www.value.today/company/descente,5256,DESCENTE,Not found,1935,795 Million USD,Japan,"['Consumer Cyclical', 'Apparels and Accessories', 'Retail', 'Sports Goods', 'Leisure']"
https://www.value.today/company/vista-outdoor,5255,VISTA OUTDOOR,Not found,2014,"3,044 Million USD",USA,"['Consumer Cyclical', 'Capital Goods', 'Sports Goods', 'Entertainment', 'Leisure']"
https://www.value.today/company/hatsun-agro-product,5269,HATSUN AGRO PRODUCT,Not found,1970,795 Million USD,India,"['Consumer Defensive', 'Food and Beverage', 'Beverages', 'Food Products', 'FMCG', 'Package Foods']"
https://www.value.today/company/leo-group,5266,LEO GROUP,Not found,Not found,"2,951 Million USD",China,"['Industries', 'Industry Machinery']"
https://www.value.today/company/savills,5264,SAVILLS,Not found,1855,0 Million USD,UK,['Real Estate']
https://www.value.today/company/ajanta-pharma,5263,AJANTA PHARMA,Not found,1973,411 Million USD,India,"['Healthcare', 'HealthCare Products', 'Pharmaceutical']"
https://www.value.today/company/pacira-biosciences,5267,PACIRA BIOSCIENCES,Not found,2006,541 Million USD,USA,"['Healthcare', 'Pharmaceutical']"
https://www.value.today/company/nu-skin-enterprises,5268,NU SKIN ENTERPRISES,Not found,1984,"2,695 Million USD",USA,"['Consumer Defensive', 'HealthCare Products', 'Marketing Services', 'FMCG']"
https://www.value.today/company/sun-tv-network,5265,SUN TV NETWORK,Not found,1992,449 Million USD,India,"['Communication Services', 'Media', 'Advertising', 'Television Services', 'Broadcasting']"
https://www.value.today/company/wallenius-wilhelmsen-asa,5272,WALLENIUS WILHELMSEN ASA,Not found,1999,"3,884 Million USD",Norway,"['Industries', 'Logistics']"
https://www.value.today/company/tangshan-port-group,5271,TANGSHAN PORT GROUP,Not found,Not found,884 Million USD,China,"['Industries', 'Shipping']"
https://www.value.today/company/technip-energies-n.v.,5270,TECHNIP ENERGIES N.V.,Not found,1958,"7,096 Million USD",France,"['Energy', 'Oil and Gas']"
https://www.value.today/company/visual-china-group,5273,VISUAL CHINA GROUP,Not found,Not found,Not found,China,"['Communication Services', 'Internet or Mobile App Based Business']"
https://www.value.today/company/yanan-bicon-pharmaceutical-listed-company,5277,YANAN BICON PHARMACEUTICAL LISTED COMPANY,Not found,Not found,Not found,China,"['Basic Materials', 'Pharmaceutical', 'HealthCare Products', 'Chemicals']"
https://www.value.today/company/tatung,5282,TATUNG,Not found,1918,978 Million USD,Taiwan,"['Industries', 'Machinery Manufacturing', 'Metal Fabrication Products', 'Refrigerators', 'Home Appliances', 'Industry Machinery', 'Electronics', 'Kitchen Appliances', 'Transportation', 'Conglomerate']"
https://www.value.today/company/polaris-bay-group,5281,POLARIS BAY GROUP,Not found,Not found,547 Million USD,China,"['Financial Services', 'Stock Markets, Trading, Capital Markets']"
https://www.value.today/company/cohen-steers-infrastructure-fund,5280,COHEN & STEERS INFRASTRUCTURE FUND,Not found,2004,522 Million USD,USA,"['Financial Services', 'Infrastructure', 'Asset Management']"
https://www.value.today/company/nihon-unisys,5279,NIHON UNISYS,Not found,1958,0 Million USD,Japan,"['Technology', 'Software and IT']"
https://www.value.today/company/innergex-renewable-energy,5278,INNERGEX RENEWABLE ENERGY,Not found,1990,574 Million USD,Canada,"['Utilities', 'Electric Utilities', 'Electricity Generation', 'Power Generation', 'Renewable Energy']"
https://www.value.today/company/integer-holdings-corporation,5275,INTEGER HOLDINGS CORPORATION,Not found,1970,"1,221 Million USD",USA,"['Healthcare', 'Machinery Manufacturing', 'Manufacturing', 'Medical Equipment']"
https://www.value.today/company/blackrock-health-sciences-trust-ii,5276,BLACKROCK HEALTH SCIENCES TRUST II,Not found,Not found,0 Million USD,USA,"['Financial Services', 'Asset Management']"
https://www.value.today/company/evercommerce-inc.,5274,EVERCOMMERCE INC.,Not found,2016,490 Million USD,USA,"['Software and IT Infrastructure', 'Technology']"
https://www.value.today/company/tp-icap-group-plc,5282,TP ICAP GROUP PLC,Not found,Not found,Not found,Jersey,"['Brokerage Services', 'Financial Services', 'Analytics', 'Commodities Trading', 'Trading']"
https://www.value.today/company/comet-holding-ag,5290,COMET HOLDING AG,Not found,Not found,549 Million USD,Switzerland,"['Technology', 'Technology Hardware and Instruments']"
https://www.value.today/company/gav-yam-lands-corp.-ltd,5285,GAV-YAM LANDS CORP. LTD,Not found,1928,Not found,Israel,['Real Estate']
https://www.value.today/company/constellium-se,5291,CONSTELLIUM SE,Not found,2011,"6,150 Million USD",France,"['Basic Materials', 'Metal Fabrication Products', 'Engineering Products', 'Aluminum', 'Automobile Parts', 'Aerospace Products', 'Packaging Materials']"
